,Indianapolis,DATE_year,DATE_month,DATE_day,Hour
17044,290.74733330000004,2014,9,11,16
17045,291.8886667,2014,9,11,17
17046,291.6,2014,9,11,18
17047,293.218,2014,9,11,19
17048,293.406,2014,9,11,20
17049,292.21299999999997,2014,9,11,21
17050,292.8613333,2014,9,11,22
17051,292.1286667,2014,9,11,23
17052,289.457,2014,9,12,0
17053,289.3706667,2014,9,12,1
17054,287.3453333,2014,9,12,2
17055,287.2245,2014,9,12,3
17056,284.5643333,2014,9,12,4
17057,283.8086667,2014,9,12,5
17058,283.655,2014,9,12,6
17059,282.6986667,2014,9,12,7
17060,282.3443333,2014,9,12,8
17061,282.265,2014,9,12,9
17062,281.819,2014,9,12,10
17063,281.64799999999997,2014,9,12,11
17064,284.8995,2014,9,12,12
17065,283.5876667,2014,9,12,13
17066,285.6983333,2014,9,12,14
17067,286.0965,2014,9,12,15
17068,288.778,2014,9,12,16
17069,289.747,2014,9,12,17
17070,289.717,2014,9,12,18
17071,291.019,2014,9,12,19
17072,291.322,2014,9,12,20
17073,290.2715,2014,9,12,21
17074,291.0256667,2014,9,12,22
17075,290.4263333,2014,9,12,23
17076,289.3915,2014,9,13,0
17077,288.93733330000003,2014,9,13,1
17078,288.0476667,2014,9,13,2
17079,287.7545,2014,9,13,3
17080,286.666,2014,9,13,4
17081,286.17400000000004,2014,9,13,5
17082,285.3775,2014,9,13,6
17083,284.987,2014,9,13,7
17084,284.29200000000003,2014,9,13,8
17085,283.8195,2014,9,13,9
17086,283.05033330000003,2014,9,13,10
17087,282.5036667,2014,9,13,11
17088,283.9025,2014,9,13,12
17089,282.7073333,2014,9,13,13
17090,283.4576667,2014,9,13,14
17091,284.9105,2014,9,13,15
17092,285.4266667,2014,9,13,16
17093,286.6453333,2014,9,13,17
17094,286.691,2014,9,13,18
17095,288.30066669999997,2014,9,13,19
17096,288.7373333,2014,9,13,20
17097,287.0015,2014,9,13,21
17098,288.1623333,2014,9,13,22
17099,287.1506667,2014,9,13,23
17100,285.0285,2014,9,14,0
17101,284.387,2014,9,14,1
17102,282.635,2014,9,14,2
17103,282.0235,2014,9,14,3
17104,279.8913333,2014,9,14,4
17105,278.8996667,2014,9,14,5
17106,278.86400000000003,2014,9,14,6
17107,277.5536667,2014,9,14,7
17108,277.19933330000003,2014,9,14,8
17109,277.462,2014,9,14,9
17110,276.902,2014,9,14,10
17111,276.959,2014,9,14,11
17112,282.124,2014,9,14,12
17113,280.47833330000003,2014,9,14,13
17114,283.9406667,2014,9,14,14
17115,283.9805,2014,9,14,15
17116,288.5836667,2014,9,14,16
17117,289.76433330000003,2014,9,14,17
17118,289.6815,2014,9,14,18
17119,291.28333330000004,2014,9,14,19
17120,291.6216667,2014,9,14,20
17121,289.1265,2014,9,14,21
17122,290.4093333,2014,9,14,22
17123,288.8586667,2014,9,14,23
17124,286.705,2014,9,15,0
17125,285.3553333,2014,9,15,1
17126,283.4026667,2014,9,15,2
17127,283.1895,2014,9,15,3
17128,280.657,2014,9,15,4
17129,279.86400000000003,2014,9,15,5
17130,279.7005,2014,9,15,6
17131,278.6976667,2014,9,15,7
17132,278.32433330000003,2014,9,15,8
17133,278.9905,2014,9,15,9
17134,278.2706667,2014,9,15,10
17135,278.5903333,2014,9,15,11
17136,283.431,2014,9,15,12
17137,282.2436667,2014,9,15,13
17138,285.5773333,2014,9,15,14
17139,285.5585,2014,9,15,15
17140,290.00966669999997,2014,9,15,16
17141,291.1083333,2014,9,15,17
17142,288.85200000000003,2014,9,15,18
17143,291.069,2014,9,15,19
17144,289.931,2014,9,15,20
17145,289.913,2014,9,15,21
17146,288.40166669999996,2014,9,15,22
17147,288.0103333,2014,9,15,23
17148,288.3535,2014,9,16,0
17149,287.7173333,2014,9,16,1
17150,287.8156667,2014,9,16,2
17151,287.553,2014,9,16,3
17152,287.77166669999997,2014,9,16,4
17153,287.6293333,2014,9,16,5
17154,286.8465,2014,9,16,6
17155,286.9176667,2014,9,16,7
17156,286.34833330000004,2014,9,16,8
17157,286.005,2014,9,16,9
17158,285.36033330000004,2014,9,16,10
17159,284.9416667,2014,9,16,11
17160,286.1,2014,9,16,12
17161,285.1556667,2014,9,16,13
17162,285.78833330000003,2014,9,16,14
17163,287.7195,2014,9,16,15
17164,287.9193333,2014,9,16,16
17165,289.4176667,2014,9,16,17
17166,289.218,2014,9,16,18
17167,291.2823333,2014,9,16,19
17168,291.6486667,2014,9,16,20
17169,289.387,2014,9,16,21
17170,290.6293333,2014,9,16,22
17171,289.2436667,2014,9,16,23
17172,286.7555,2014,9,17,0
17173,285.7373333,2014,9,17,1
17174,283.6166667,2014,9,17,2
17175,283.5375,2014,9,17,3
17176,280.7363333,2014,9,17,4
17177,279.9766667,2014,9,17,5
17178,279.7055,2014,9,17,6
17179,278.783,2014,9,17,7
17180,278.349,2014,9,17,8
17181,278.307,2014,9,17,9
17182,277.7423333,2014,9,17,10
17183,277.56966669999997,2014,9,17,11
17184,283.3085,2014,9,17,12
17185,281.1653333,2014,9,17,13
17186,284.9336667,2014,9,17,14
17187,284.195,2014,9,17,15
17188,289.4656667,2014,9,17,16
17189,290.2293333,2014,9,17,17
17190,290.1145,2014,9,17,18
17191,291.171,2014,9,17,19
17192,291.349,2014,9,17,20
17193,289.639,2014,9,17,21
17194,290.4463333,2014,9,17,22
17195,289.36566669999996,2014,9,17,23
17196,287.2205,2014,9,18,0
17197,286.4946667,2014,9,18,1
17198,284.70433330000003,2014,9,18,2
17199,284.2705,2014,9,18,3
17200,282.028,2014,9,18,4
17201,281.142,2014,9,18,5
17202,280.6755,2014,9,18,6
17203,279.6496667,2014,9,18,7
17204,279.04333330000003,2014,9,18,8
17205,279.1145,2014,9,18,9
17206,278.2823333,2014,9,18,10
17207,278.12766669999996,2014,9,18,11
17208,283.5995,2014,9,18,12
17209,281.5693333,2014,9,18,13
17210,285.1656667,2014,9,18,14
17211,285.53700000000003,2014,9,18,15
17212,290.2083333,2014,9,18,16
17213,291.6546667,2014,9,18,17
17214,290.982,2014,9,18,18
17215,293.13466669999997,2014,9,18,19
17216,293.16833330000003,2014,9,18,20
17217,291.053,2014,9,18,21
17218,291.803,2014,9,18,22
17219,290.404,2014,9,18,23
17220,288.4205,2014,9,19,0
17221,287.21633330000003,2014,9,19,1
17222,285.4276667,2014,9,19,2
17223,285.082,2014,9,19,3
17224,282.81233330000003,2014,9,19,4
17225,281.98566669999997,2014,9,19,5
17226,282.753,2014,9,19,6
17227,281.395,2014,9,19,7
17228,281.631,2014,9,19,8
17229,281.6785,2014,9,19,9
17230,281.9773333,2014,9,19,10
17231,282.0876667,2014,9,19,11
17232,286.0285,2014,9,19,12
17233,284.862,2014,9,19,13
17234,287.526,2014,9,19,14
17235,288.258,2014,9,19,15
17236,291.566,2014,9,19,16
17237,292.942,2014,9,19,17
17238,292.5025,2014,9,19,18
17239,294.4836667,2014,9,19,19
17240,294.6493333,2014,9,19,20
17241,291.943,2014,9,19,21
17242,293.066,2014,9,19,22
17243,291.317,2014,9,19,23
17244,289.6815,2014,9,20,0
17245,287.8946667,2014,9,20,1
17246,286.2213333,2014,9,20,2
17247,286.418,2014,9,20,3
17248,284.1213333,2014,9,20,4
17249,283.69466669999997,2014,9,20,5
17250,284.0955,2014,9,20,6
17251,283.393,2014,9,20,7
17252,283.518,2014,9,20,8
17253,283.8845,2014,9,20,9
17254,283.92900000000003,2014,9,20,10
17255,284.215,2014,9,20,11
17256,289.2645,2014,9,20,12
17257,287.9626667,2014,9,20,13
17258,291.4243333,2014,9,20,14
17259,291.499,2014,9,20,15
17260,296.0896667,2014,9,20,16
17261,297.29333330000003,2014,9,20,17
17262,296.8595,2014,9,20,18
17263,298.60900000000004,2014,9,20,19
17264,298.721,2014,9,20,20
17265,297.6045,2014,9,20,21
17266,298.126,2014,9,20,22
17267,297.41900000000004,2014,9,20,23
17268,296.9795,2014,9,21,0
17269,296.1833333,2014,9,21,1
17270,295.6546667,2014,9,21,2
17271,296.025,2014,9,21,3
17272,295.1966667,2014,9,21,4
17273,295.2673333,2014,9,21,5
17274,294.3215,2014,9,21,6
17275,294.731,2014,9,21,7
17276,294.124,2014,9,21,8
17277,293.763,2014,9,21,9
17278,293.074,2014,9,21,10
17279,292.631,2014,9,21,11
17280,292.63599999999997,2014,9,21,12
17281,292.0436667,2014,9,21,13
17282,291.8993333,2014,9,21,14
17283,292.5775,2014,9,21,15
17284,292.159,2014,9,21,16
17285,292.563,2014,9,21,17
17286,292.245,2014,9,21,18
17287,292.88966669999996,2014,9,21,19
17288,292.81233330000003,2014,9,21,20
17289,291.4315,2014,9,21,21
17290,291.78866669999996,2014,9,21,22
17291,290.8423333,2014,9,21,23
17292,289.818,2014,9,22,0
17293,288.8976667,2014,9,22,1
17294,287.8993333,2014,9,22,2
17295,287.719,2014,9,22,3
17296,286.448,2014,9,22,4
17297,285.995,2014,9,22,5
17298,284.518,2014,9,22,6
17299,284.40633330000003,2014,9,22,7
17300,283.2706667,2014,9,22,8
17301,282.5775,2014,9,22,9
17302,281.2943333,2014,9,22,10
17303,280.4536667,2014,9,22,11
17304,284.1455,2014,9,22,12
17305,281.79400000000004,2014,9,22,13
17306,283.975,2014,9,22,14
17307,284.7675,2014,9,22,15
17308,287.4113333,2014,9,22,16
17309,288.6666667,2014,9,22,17
17310,288.9435,2014,9,22,18
17311,290.525,2014,9,22,19
17312,291.128,2014,9,22,20
17313,288.685,2014,9,22,21
17314,290.3033333,2014,9,22,22
17315,288.8756667,2014,9,22,23
17316,286.5475,2014,9,23,0
17317,285.42,2014,9,23,1
17318,283.392,2014,9,23,2
17319,283.2855,2014,9,23,3
17320,280.617,2014,9,23,4
17321,279.87,2014,9,23,5
17322,279.6645,2014,9,23,6
17323,278.737,2014,9,23,7
17324,278.351,2014,9,23,8
17325,278.30400000000003,2014,9,23,9
17326,277.805,2014,9,23,10
17327,277.645,2014,9,23,11
17328,283.4805,2014,9,23,12
17329,281.322,2014,9,23,13
17330,285.159,2014,9,23,14
17331,284.93,2014,9,23,15
17332,290.12233330000004,2014,9,23,16
17333,291.2486667,2014,9,23,17
17334,291.246,2014,9,23,18
17335,292.7486667,2014,9,23,19
17336,293.12233330000004,2014,9,23,20
17337,290.221,2014,9,23,21
17338,291.6863333,2014,9,23,22
17339,289.8766667,2014,9,23,23
17340,288.3625,2014,9,24,0
17341,286.45433330000003,2014,9,24,1
17342,284.84166669999996,2014,9,24,2
17343,284.491,2014,9,24,3
17344,282.4576667,2014,9,24,4
17345,281.6863333,2014,9,24,5
17346,281.722,2014,9,24,6
17347,280.6816667,2014,9,24,7
17348,280.4483333,2014,9,24,8
17349,279.8935,2014,9,24,9
17350,279.7673333,2014,9,24,10
17351,279.31966669999997,2014,9,24,11
17352,285.5135,2014,9,24,12
17353,282.85200000000003,2014,9,24,13
17354,286.832,2014,9,24,14
17355,286.9575,2014,9,24,15
17356,292.2223333,2014,9,24,16
17357,293.6326667,2014,9,24,17
17358,293.628,2014,9,24,18
17359,295.51,2014,9,24,19
17360,295.97700000000003,2014,9,24,20
17361,293.0445,2014,9,24,21
17362,294.6446667,2014,9,24,22
17363,292.8453333,2014,9,24,23
17364,290.6575,2014,9,25,0
17365,288.9876667,2014,9,25,1
17366,286.9293333,2014,9,25,2
17367,286.643,2014,9,25,3
17368,283.994,2014,9,25,4
17369,283.117,2014,9,25,5
17370,282.9805,2014,9,25,6
17371,281.8566667,2014,9,25,7
17372,281.47333330000004,2014,9,25,8
17373,281.653,2014,9,25,9
17374,281.082,2014,9,25,10
17375,281.074,2014,9,25,11
17376,287.0045,2014,9,25,12
17377,285.017,2014,9,25,13
17378,288.968,2014,9,25,14
17379,289.1335,2014,9,25,15
17380,294.3463333,2014,9,25,16
17381,295.7736667,2014,9,25,17
17382,295.314,2014,9,25,18
17383,297.3703333,2014,9,25,19
17384,297.5396667,2014,9,25,20
17385,294.2795,2014,9,25,21
17386,295.592,2014,9,25,22
17387,293.475,2014,9,25,23
17388,292.187,2014,9,26,0
17389,289.7936667,2014,9,26,1
17390,288.2293333,2014,9,26,2
17391,288.0425,2014,9,26,3
17392,286.019,2014,9,26,4
17393,285.373,2014,9,26,5
17394,285.05400000000003,2014,9,26,6
17395,284.29900000000004,2014,9,26,7
17396,283.871,2014,9,26,8
17397,283.91200000000003,2014,9,26,9
17398,283.3276667,2014,9,26,10
17399,283.2123333,2014,9,26,11
17400,289.5605,2014,9,26,12
17401,287.2906667,2014,9,26,13
17402,291.4843333,2014,9,26,14
17403,291.2415,2014,9,26,15
17404,296.914,2014,9,26,16
17405,298.15,2014,9,26,17
17406,297.719,2014,9,26,18
17407,299.5106667,2014,9,26,19
17408,299.6353333,2014,9,26,20
17409,296.592,2014,9,26,21
17410,297.7726667,2014,9,26,22
17411,295.7853333,2014,9,26,23
17412,294.289,2014,9,27,0
17413,292.138,2014,9,27,1
17414,290.478,2014,9,27,2
17415,289.79200000000003,2014,9,27,3
17416,287.8073333,2014,9,27,4
17417,286.7966667,2014,9,27,5
17418,287.066,2014,9,27,6
17419,285.6286667,2014,9,27,7
17420,285.4713333,2014,9,27,8
17421,285.789,2014,9,27,9
17422,285.47333330000004,2014,9,27,10
17423,285.6326667,2014,9,27,11
17424,289.7925,2014,9,27,12
17425,288.6183333,2014,9,27,13
17426,291.44466669999997,2014,9,27,14
17427,291.9085,2014,9,27,15
17428,295.5223333,2014,9,27,16
17429,296.7736667,2014,9,27,17
17430,296.4825,2014,9,27,18
17431,298.248,2014,9,27,19
17432,298.471,2014,9,27,20
17433,295.6325,2014,9,27,21
17434,296.876,2014,9,27,22
17435,295.058,2014,9,27,23
17436,293.6065,2014,9,28,0
17437,291.6663333,2014,9,28,1
17438,290.0926667,2014,9,28,2
17439,290.237,2014,9,28,3
17440,288.0906667,2014,9,28,4
17441,287.6623333,2014,9,28,5
17442,288.1555,2014,9,28,6
17443,287.42,2014,9,28,7
17444,287.606,2014,9,28,8
17445,287.9255,2014,9,28,9
17446,288.067,2014,9,28,10
17447,288.342,2014,9,28,11
17448,291.4445,2014,9,28,12
17449,290.777,2014,9,28,13
17450,292.937,2014,9,28,14
17451,294.36400000000003,2014,9,28,15
17452,296.7683333,2014,9,28,16
17453,298.4396667,2014,9,28,17
17454,297.717,2014,9,28,18
17455,300.1863333,2014,9,28,19
17456,300.2616667,2014,9,28,20
17457,297.41900000000004,2014,9,28,21
17458,298.467,2014,9,28,22
17459,296.597,2014,9,28,23
17460,295.058,2014,9,29,0
17461,293.0776667,2014,9,29,1
17462,291.4283333,2014,9,29,2
17463,290.957,2014,9,29,3
17464,288.915,2014,9,29,4
17465,288.051,2014,9,29,5
17466,287.5865,2014,9,29,6
17467,286.5893333,2014,9,29,7
17468,285.9916667,2014,9,29,8
17469,285.742,2014,9,29,9
17470,285.0283333,2014,9,29,10
17471,284.6626667,2014,9,29,11
17472,290.691,2014,9,29,12
17473,288.194,2014,9,29,13
17474,292.091,2014,9,29,14
17475,292.013,2014,9,29,15
17476,297.235,2014,9,29,16
17477,298.482,2014,9,29,17
17478,298.04900000000004,2014,9,29,18
17479,299.856,2014,9,29,19
17480,299.983,2014,9,29,20
17481,296.936,2014,9,29,21
17482,298.121,2014,9,29,22
17483,296.132,2014,9,29,23
17484,294.3885,2014,9,30,0
17485,292.3176667,2014,9,30,1
17486,290.4923333,2014,9,30,2
17487,290.586,2014,9,30,3
17488,288.121,2014,9,30,4
17489,287.575,2014,9,30,5
17490,287.7395,2014,9,30,6
17491,286.95666669999997,2014,9,30,7
17492,286.88433330000004,2014,9,30,8
17493,286.4445,2014,9,30,9
17494,286.4946667,2014,9,30,10
17495,286.1773333,2014,9,30,11
17496,289.5555,2014,9,30,12
17497,288.0063333,2014,9,30,13
17498,290.1526667,2014,9,30,14
17499,291.3735,2014,9,30,15
17500,293.8283333,2014,9,30,16
17501,295.3576667,2014,9,30,17
17502,294.5805,2014,9,30,18
17503,296.8786667,2014,9,30,19
17504,296.8703333,2014,9,30,20
17505,294.79200000000003,2014,9,30,21
17506,295.47366669999997,2014,9,30,22
17507,294.0853333,2014,9,30,23
17508,291.305,2014,10,1,0
17509,290.3806667,2014,10,1,1
17510,288.0643333,2014,10,1,2
17511,287.8515,2014,10,1,3
17512,284.834,2014,10,1,4
17513,283.92,2014,10,1,5
17514,283.621,2014,10,1,6
17515,282.502,2014,10,1,7
17516,281.998,2014,10,1,8
17517,281.697,2014,10,1,9
17518,281.1253333,2014,10,1,10
17519,280.7566667,2014,10,1,11
17520,285.355,2014,10,1,12
17521,283.3306667,2014,10,1,13
17522,286.2733333,2014,10,1,14
17523,287.8645,2014,10,1,15
17524,291.2576667,2014,10,1,16
17525,293.2993333,2014,10,1,17
17526,293.3655,2014,10,1,18
17527,296.0656667,2014,10,1,19
17528,296.7903333,2014,10,1,20
17529,294.04900000000004,2014,10,1,21
17530,295.92900000000003,2014,10,1,22
17531,294.343,2014,10,1,23
17532,294.073,2014,10,2,0
17533,292.0483333,2014,10,2,1
17534,291.3396667,2014,10,2,2
17535,291.5165,2014,10,2,3
17536,290.5126667,2014,10,2,4
17537,290.3943333,2014,10,2,5
17538,290.2415,2014,10,2,6
17539,290.13466669999997,2014,10,2,7
17540,289.9933333,2014,10,2,8
17541,290.03,2014,10,2,9
17542,289.82933330000003,2014,10,2,10
17543,289.8066667,2014,10,2,11
17544,292.1605,2014,10,2,12
17545,291.3456667,2014,10,2,13
17546,292.9073333,2014,10,2,14
17547,293.416,2014,10,2,15
17548,295.3286667,2014,10,2,16
17549,296.1883333,2014,10,2,17
17550,295.999,2014,10,2,18
17551,297.2083333,2014,10,2,19
17552,297.3686667,2014,10,2,20
17553,296.803,2014,10,2,21
17554,297.2053333,2014,10,2,22
17555,296.8816667,2014,10,2,23
17556,296.914,2014,10,3,0
17557,296.4716667,2014,10,3,1
17558,296.3853333,2014,10,3,2
17559,294.307,2014,10,3,3
17560,294.88466669999997,2014,10,3,4
17561,293.4703333,2014,10,3,5
17562,293.983,2014,10,3,6
17563,291.9263333,2014,10,3,7
17564,291.7966667,2014,10,3,8
17565,291.881,2014,10,3,9
17566,291.68,2014,10,3,10
17567,291.693,2014,10,3,11
17568,291.619,2014,10,3,12
17569,291.661,2014,10,3,13
17570,291.616,2014,10,3,14
17571,290.7845,2014,10,3,15
17572,291.0016667,2014,10,3,16
17573,290.4323333,2014,10,3,17
17574,290.6835,2014,10,3,18
17575,289.8406667,2014,10,3,19
17576,289.8183333,2014,10,3,20
17577,287.0445,2014,10,3,21
17578,287.9393333,2014,10,3,22
17579,286.0826667,2014,10,3,23
17580,285.101,2014,10,4,0
17581,282.9526667,2014,10,4,1
17582,281.6793333,2014,10,4,2
17583,281.759,2014,10,4,3
17584,280.0346667,2014,10,4,4
17585,279.66333330000003,2014,10,4,5
17586,278.695,2014,10,4,6
17587,278.5226667,2014,10,4,7
17588,277.7533333,2014,10,4,8
17589,277.545,2014,10,4,9
17590,276.5886667,2014,10,4,10
17591,276.1933333,2014,10,4,11
17592,277.991,2014,10,4,12
17593,276.8646667,2014,10,4,13
17594,277.9313333,2014,10,4,14
17595,278.025,2014,10,4,15
17596,279.416,2014,10,4,16
17597,279.834,2014,10,4,17
17598,279.73900000000003,2014,10,4,18
17599,280.328,2014,10,4,19
17600,280.404,2014,10,4,20
17601,279.8455,2014,10,4,21
17602,280.133,2014,10,4,22
17603,279.786,2014,10,4,23
17604,279.9005,2014,10,5,0
17605,279.3996667,2014,10,5,1
17606,279.36033330000004,2014,10,5,2
17607,278.46,2014,10,5,3
17608,278.7076667,2014,10,5,4
17609,278.0943333,2014,10,5,5
17610,277.5655,2014,10,5,6
17611,276.92400000000004,2014,10,5,7
17612,276.367,2014,10,5,8
17613,276.635,2014,10,5,9
17614,275.803,2014,10,5,10
17615,275.796,2014,10,5,11
17616,278.558,2014,10,5,12
17617,277.628,2014,10,5,13
17618,279.467,2014,10,5,14
17619,280.694,2014,10,5,15
17620,282.737,2014,10,5,16
17621,284.168,2014,10,5,17
17622,284.1305,2014,10,5,18
17623,286.051,2014,10,5,19
17624,286.503,2014,10,5,20
17625,285.645,2014,10,5,21
17626,286.53366669999997,2014,10,5,22
17627,286.1123333,2014,10,5,23
17628,285.6575,2014,10,6,0
17629,285.24733330000004,2014,10,6,1
17630,284.8036667,2014,10,6,2
17631,283.856,2014,10,6,3
17632,283.5803333,2014,10,6,4
17633,282.80066669999997,2014,10,6,5
17634,281.709,2014,10,6,6
17635,281.03333330000004,2014,10,6,7
17636,280.04566669999997,2014,10,6,8
17637,281.475,2014,10,6,9
17638,279.6816667,2014,10,6,10
17639,280.30533330000003,2014,10,6,11
17640,282.62,2014,10,6,12
17641,282.68,2014,10,6,13
17642,284.431,2014,10,6,14
17643,284.697,2014,10,6,15
17644,286.943,2014,10,6,16
17645,287.704,2014,10,6,17
17646,288.41,2014,10,6,18
17647,289.1893333,2014,10,6,19
17648,289.91366669999996,2014,10,6,20
17649,288.02299999999997,2014,10,6,21
17650,289.619,2014,10,6,22
17651,288.6,2014,10,6,23
17652,287.806,2014,10,7,0
17653,286.712,2014,10,7,1
17654,285.843,2014,10,7,2
17655,284.42,2014,10,7,3
17656,283.73566669999997,2014,10,7,4
17657,282.49733330000004,2014,10,7,5
17658,283.3915,2014,10,7,6
17659,281.44233330000003,2014,10,7,7
17660,281.6256667,2014,10,7,8
17661,282.048,2014,10,7,9
17662,282.15166669999996,2014,10,7,10
17663,282.4943333,2014,10,7,11
17664,283.759,2014,10,7,12
17665,283.7943333,2014,10,7,13
17666,284.7516667,2014,10,7,14
17667,285.038,2014,10,7,15
17668,286.219,2014,10,7,16
17669,286.72900000000004,2014,10,7,17
17670,286.73,2014,10,7,18
17671,287.4096667,2014,10,7,19
17672,287.5803333,2014,10,7,20
17673,286.7885,2014,10,7,21
17674,287.28,2014,10,7,22
17675,286.809,2014,10,7,23
17676,286.3395,2014,10,8,0
17677,285.868,2014,10,8,1
17678,285.39799999999997,2014,10,8,2
17679,284.42,2014,10,8,3
17680,284.1193333,2014,10,8,4
17681,283.3106667,2014,10,8,5
17682,282.078,2014,10,8,6
17683,281.4106667,2014,10,8,7
17684,280.3193333,2014,10,8,8
17685,280.5195,2014,10,8,9
17686,278.99766669999997,2014,10,8,10
17687,278.7673333,2014,10,8,11
17688,282.899,2014,10,8,12
17689,281.2146667,2014,10,8,13
17690,283.8923333,2014,10,8,14
17691,284.317,2014,10,8,15
17692,287.7456667,2014,10,8,16
17693,288.9213333,2014,10,8,17
17694,288.3605,2014,10,8,18
17695,290.115,2014,10,8,19
17696,290.133,2014,10,8,20
17697,287.4175,2014,10,8,21
17698,288.3466667,2014,10,8,22
17699,286.5423333,2014,10,8,23
17700,285.6455,2014,10,9,0
17701,283.53866669999996,2014,10,9,1
17702,282.3393333,2014,10,9,2
17703,281.88599999999997,2014,10,9,3
17704,280.438,2014,10,9,4
17705,279.736,2014,10,9,5
17706,281.03700000000003,2014,10,9,6
17707,279.6673333,2014,10,9,7
17708,280.30066669999997,2014,10,9,8
17709,280.5545,2014,10,9,9
17710,281.3143333,2014,10,9,10
17711,281.69466669999997,2014,10,9,11
17712,282.728,2014,10,9,12
17713,282.8906667,2014,10,9,13
17714,283.7063333,2014,10,9,14
17715,283.5295,2014,10,9,15
17716,284.676,2014,10,9,16
17717,284.83,2014,10,9,17
17718,285.4045,2014,10,9,18
17719,285.41833330000003,2014,10,9,19
17720,285.8526667,2014,10,9,20
17721,284.8905,2014,10,9,21
17722,285.7903333,2014,10,9,22
17723,285.2936667,2014,10,9,23
17724,285.981,2014,10,10,0
17725,285.0896667,2014,10,10,1
17726,285.3823333,2014,10,10,2
17727,284.8275,2014,10,10,3
17728,285.4026667,2014,10,10,4
17729,285.1303333,2014,10,10,5
17730,285.19,2014,10,10,6
17731,284.807,2014,10,10,7
17732,284.756,2014,10,10,8
17733,284.0555,2014,10,10,9
17734,284.221,2014,10,10,10
17735,283.737,2014,10,10,11
17736,283.5235,2014,10,10,12
17737,282.94933330000003,2014,10,10,13
17738,282.6456667,2014,10,10,14
17739,283.356,2014,10,10,15
17740,282.7143333,2014,10,10,16
17741,283.08666669999997,2014,10,10,17
17742,282.8825,2014,10,10,18
17743,283.447,2014,10,10,19
17744,283.435,2014,10,10,20
17745,282.999,2014,10,10,21
17746,283.1283333,2014,10,10,22
17747,282.8336667,2014,10,10,23
17748,282.781,2014,10,11,0
17749,282.4056667,2014,10,11,1
17750,282.2723333,2014,10,11,2
17751,282.127,2014,10,11,3
17752,281.99766669999997,2014,10,11,4
17753,281.8563333,2014,10,11,5
17754,281.573,2014,10,11,6
17755,281.47900000000004,2014,10,11,7
17756,281.243,2014,10,11,8
17757,280.329,2014,10,11,9
17758,280.319,2014,10,11,10
17759,279.631,2014,10,11,11
17760,282.5625,2014,10,11,12
17761,280.668,2014,10,11,13
17762,282.393,2014,10,11,14
17763,283.058,2014,10,11,15
17764,285.1363333,2014,10,11,16
17765,286.1546667,2014,10,11,17
17766,285.5195,2014,10,11,18
17767,287.089,2014,10,11,19
17768,287.005,2014,10,11,20
17769,285.5465,2014,10,11,21
17770,285.92066669999997,2014,10,11,22
17771,284.92033330000004,2014,10,11,23
17772,284.1845,2014,10,12,0
17773,283.096,2014,10,12,1
17774,282.272,2014,10,12,2
17775,281.3395,2014,10,12,3
17776,280.5516667,2014,10,12,4
17777,279.6553333,2014,10,12,5
17778,279.5625,2014,10,12,6
17779,278.3983333,2014,10,12,7
17780,278.0376667,2014,10,12,8
17781,278.423,2014,10,12,9
17782,277.8136667,2014,10,12,10
17783,277.9503333,2014,10,12,11
17784,281.0855,2014,10,12,12
17785,280.2226667,2014,10,12,13
17786,282.3583333,2014,10,12,14
17787,282.955,2014,10,12,15
17788,285.60366669999996,2014,10,12,16
17789,286.7133333,2014,10,12,17
17790,286.95099999999996,2014,10,12,18
17791,288.3513333,2014,10,12,19
17792,288.8796667,2014,10,12,20
17793,288.289,2014,10,12,21
17794,289.1903333,2014,10,12,22
17795,288.9726667,2014,10,12,23
17796,289.122,2014,10,13,0
17797,288.782,2014,10,13,1
17798,288.809,2014,10,13,2
17799,289.2055,2014,10,13,3
17800,289.1093333,2014,10,13,4
17801,289.3826667,2014,10,13,5
17802,289.632,2014,10,13,6
17803,289.91333330000003,2014,10,13,7
17804,290.17066669999997,2014,10,13,8
17805,290.0615,2014,10,13,9
17806,290.441,2014,10,13,10
17807,290.454,2014,10,13,11
17808,290.962,2014,10,13,12
17809,290.81,2014,10,13,13
17810,291.153,2014,10,13,14
17811,292.2505,2014,10,13,15
17812,292.342,2014,10,13,16
17813,293.188,2014,10,13,17
17814,293.5605,2014,10,13,18
17815,294.5643333,2014,10,13,19
17816,295.0946667,2014,10,13,20
17817,293.935,2014,10,13,21
17818,295.0286667,2014,10,13,22
17819,294.4323333,2014,10,13,23
17820,294.0245,2014,10,14,0
17821,293.36533330000003,2014,10,14,1
17822,292.8946667,2014,10,14,2
17823,292.7155,2014,10,14,3
17824,292.1476667,2014,10,14,4
17825,291.8713333,2014,10,14,5
17826,291.5515,2014,10,14,6
17827,291.2896667,2014,10,14,7
17828,290.9843333,2014,10,14,8
17829,290.52,2014,10,14,9
17830,290.2676667,2014,10,14,10
17831,289.8563333,2014,10,14,11
17832,290.324,2014,10,14,12
17833,289.6196667,2014,10,14,13
17834,289.7943333,2014,10,14,14
17835,289.5605,2014,10,14,15
17836,289.8713333,2014,10,14,16
17837,289.7736667,2014,10,14,17
17838,289.39599999999996,2014,10,14,18
17839,289.3916667,2014,10,14,19
17840,289.1073333,2014,10,14,20
17841,288.221,2014,10,14,21
17842,288.1373333,2014,10,14,22
17843,287.4516667,2014,10,14,23
17844,286.6535,2014,10,15,0
17845,286.0053333,2014,10,15,1
