,Description,DATE_year,DATE_month,DATE_day,Hour
2651,few clouds,2013,1,20,0
2652,sky is clear,2013,1,20,1
2653,sky is clear,2013,1,20,2
2654,sky is clear,2013,1,20,3
2655,sky is clear,2013,1,20,4
2656,sky is clear,2013,1,20,5
2657,sky is clear,2013,1,20,6
2658,sky is clear,2013,1,20,7
2659,sky is clear,2013,1,20,8
2660,sky is clear,2013,1,20,9
2661,sky is clear,2013,1,20,10
2662,sky is clear,2013,1,20,11
2663,sky is clear,2013,1,20,12
2664,sky is clear,2013,1,20,13
2665,sky is clear,2013,1,20,14
2666,few clouds,2013,1,20,15
2667,sky is clear,2013,1,20,16
2668,sky is clear,2013,1,20,17
2669,sky is clear,2013,1,20,18
2670,sky is clear,2013,1,20,19
2671,sky is clear,2013,1,20,20
2672,scattered clouds,2013,1,20,21
2673,broken clouds,2013,1,20,22
2674,broken clouds,2013,1,20,23
2675,sky is clear,2013,1,21,0
2676,sky is clear,2013,1,21,1
2677,scattered clouds,2013,1,21,2
2678,sky is clear,2013,1,21,3
2679,sky is clear,2013,1,21,4
2680,sky is clear,2013,1,21,5
2681,sky is clear,2013,1,21,6
2682,few clouds,2013,1,21,7
2683,few clouds,2013,1,21,8
2684,sky is clear,2013,1,21,9
2685,sky is clear,2013,1,21,10
2686,sky is clear,2013,1,21,11
2687,sky is clear,2013,1,21,12
2688,few clouds,2013,1,21,13
2689,scattered clouds,2013,1,21,14
2690,broken clouds,2013,1,21,15
2691,broken clouds,2013,1,21,16
2692,scattered clouds,2013,1,21,17
2693,broken clouds,2013,1,21,18
2694,broken clouds,2013,1,21,19
2695,overcast clouds,2013,1,21,20
2696,overcast clouds,2013,1,21,21
2697,overcast clouds,2013,1,21,22
2698,overcast clouds,2013,1,21,23
2699,overcast clouds,2013,1,22,0
2700,overcast clouds,2013,1,22,1
2701,overcast clouds,2013,1,22,2
2702,overcast clouds,2013,1,22,3
2703,overcast clouds,2013,1,22,4
2704,overcast clouds,2013,1,22,5
2705,broken clouds,2013,1,22,6
2706,broken clouds,2013,1,22,7
2707,broken clouds,2013,1,22,8
2708,broken clouds,2013,1,22,9
2709,broken clouds,2013,1,22,10
2710,broken clouds,2013,1,22,11
2711,overcast clouds,2013,1,22,12
2712,mist,2013,1,22,13
2713,heavy snow,2013,1,22,14
2714,broken clouds,2013,1,22,15
2715,heavy snow,2013,1,22,16
2716,broken clouds,2013,1,22,17
2717,broken clouds,2013,1,22,18
2718,broken clouds,2013,1,22,19
2719,heavy snow,2013,1,22,20
2720,broken clouds,2013,1,22,21
2721,scattered clouds,2013,1,22,22
2722,scattered clouds,2013,1,22,23
2723,few clouds,2013,1,23,0
2724,sky is clear,2013,1,23,1
2725,scattered clouds,2013,1,23,2
2726,scattered clouds,2013,1,23,3
2727,few clouds,2013,1,23,4
2728,sky is clear,2013,1,23,5
2729,sky is clear,2013,1,23,6
2730,sky is clear,2013,1,23,7
2731,sky is clear,2013,1,23,8
2732,sky is clear,2013,1,23,9
2733,sky is clear,2013,1,23,10
2734,sky is clear,2013,1,23,11
2735,few clouds,2013,1,23,12
2736,scattered clouds,2013,1,23,13
2737,scattered clouds,2013,1,23,14
2738,few clouds,2013,1,23,15
2739,scattered clouds,2013,1,23,16
2740,scattered clouds,2013,1,23,17
2741,scattered clouds,2013,1,23,18
2742,scattered clouds,2013,1,23,19
2743,scattered clouds,2013,1,23,20
2744,scattered clouds,2013,1,23,21
2745,scattered clouds,2013,1,23,22
2746,broken clouds,2013,1,23,23
2747,broken clouds,2013,1,24,0
2748,overcast clouds,2013,1,24,1
2749,overcast clouds,2013,1,24,2
2750,overcast clouds,2013,1,24,3
2751,broken clouds,2013,1,24,4
2752,overcast clouds,2013,1,24,5
2753,broken clouds,2013,1,24,6
2754,broken clouds,2013,1,24,7
2755,few clouds,2013,1,24,8
2756,scattered clouds,2013,1,24,9
2757,broken clouds,2013,1,24,10
2758,overcast clouds,2013,1,24,11
2759,overcast clouds,2013,1,24,12
2760,overcast clouds,2013,1,24,13
2761,overcast clouds,2013,1,24,14
2762,overcast clouds,2013,1,24,15
2763,heavy snow,2013,1,24,16
2764,overcast clouds,2013,1,24,17
2765,overcast clouds,2013,1,24,18
2766,overcast clouds,2013,1,24,19
2767,overcast clouds,2013,1,24,20
2768,overcast clouds,2013,1,24,21
2769,overcast clouds,2013,1,24,22
2770,broken clouds,2013,1,24,23
2771,broken clouds,2013,1,25,0
2772,overcast clouds,2013,1,25,1
2773,overcast clouds,2013,1,25,2
2774,broken clouds,2013,1,25,3
2775,broken clouds,2013,1,25,4
2776,broken clouds,2013,1,25,5
2777,broken clouds,2013,1,25,6
2778,overcast clouds,2013,1,25,7
2779,overcast clouds,2013,1,25,8
2780,overcast clouds,2013,1,25,9
2781,heavy snow,2013,1,25,10
2782,heavy snow,2013,1,25,11
2783,broken clouds,2013,1,25,12
2784,scattered clouds,2013,1,25,13
2785,broken clouds,2013,1,25,14
2786,broken clouds,2013,1,25,15
2787,broken clouds,2013,1,25,16
2788,broken clouds,2013,1,25,17
2789,broken clouds,2013,1,25,18
2790,broken clouds,2013,1,25,19
2791,sky is clear,2013,1,25,20
2792,scattered clouds,2013,1,25,21
2793,overcast clouds,2013,1,25,22
2794,overcast clouds,2013,1,25,23
2795,overcast clouds,2013,1,26,0
2796,overcast clouds,2013,1,26,1
2797,overcast clouds,2013,1,26,2
2798,overcast clouds,2013,1,26,3
2799,overcast clouds,2013,1,26,4
2800,overcast clouds,2013,1,26,5
2801,overcast clouds,2013,1,26,6
2802,overcast clouds,2013,1,26,7
2803,overcast clouds,2013,1,26,8
2804,overcast clouds,2013,1,26,9
2805,overcast clouds,2013,1,26,10
2806,heavy snow,2013,1,26,11
2807,overcast clouds,2013,1,26,12
2808,mist,2013,1,26,13
2809,mist,2013,1,26,14
2810,overcast clouds,2013,1,26,15
2811,overcast clouds,2013,1,26,16
2812,scattered clouds,2013,1,26,17
2813,overcast clouds,2013,1,26,18
2814,sky is clear,2013,1,26,19
2815,sky is clear,2013,1,26,20
2816,sky is clear,2013,1,26,21
2817,sky is clear,2013,1,26,22
2818,sky is clear,2013,1,26,23
2819,sky is clear,2013,1,27,0
2820,sky is clear,2013,1,27,1
2821,sky is clear,2013,1,27,2
2822,sky is clear,2013,1,27,3
2823,sky is clear,2013,1,27,4
2824,sky is clear,2013,1,27,5
2825,few clouds,2013,1,27,6
2826,few clouds,2013,1,27,7
2827,few clouds,2013,1,27,8
2828,scattered clouds,2013,1,27,9
2829,scattered clouds,2013,1,27,10
2830,overcast clouds,2013,1,27,11
2831,broken clouds,2013,1,27,12
2832,broken clouds,2013,1,27,13
2833,broken clouds,2013,1,27,14
2834,broken clouds,2013,1,27,15
2835,scattered clouds,2013,1,27,16
2836,few clouds,2013,1,27,17
2837,few clouds,2013,1,27,18
2838,few clouds,2013,1,27,19
2839,few clouds,2013,1,27,20
2840,few clouds,2013,1,27,21
2841,few clouds,2013,1,27,22
2842,few clouds,2013,1,27,23
2843,sky is clear,2013,1,28,0
2844,sky is clear,2013,1,28,1
2845,sky is clear,2013,1,28,2
2846,sky is clear,2013,1,28,3
2847,few clouds,2013,1,28,4
2848,few clouds,2013,1,28,5
2849,sky is clear,2013,1,28,6
2850,sky is clear,2013,1,28,7
2851,sky is clear,2013,1,28,8
2852,sky is clear,2013,1,28,9
2853,light rain,2013,1,28,10
2854,few clouds,2013,1,28,11
2855,mist,2013,1,28,12
2856,broken clouds,2013,1,28,13
2857,haze,2013,1,28,14
2858,haze,2013,1,28,15
2859,overcast clouds,2013,1,28,16
2860,haze,2013,1,28,17
2861,haze,2013,1,28,18
2862,light rain,2013,1,28,19
2863,overcast clouds,2013,1,28,20
2864,overcast clouds,2013,1,28,21
2865,light rain,2013,1,28,22
2866,drizzle,2013,1,28,23
2867,overcast clouds,2013,1,29,0
2868,light rain,2013,1,29,1
2869,moderate rain,2013,1,29,2
2870,light rain,2013,1,29,3
2871,light rain,2013,1,29,4
2872,light rain,2013,1,29,5
2873,overcast clouds,2013,1,29,6
2874,light rain,2013,1,29,7
2875,light rain,2013,1,29,8
2876,light rain,2013,1,29,9
2877,light rain,2013,1,29,10
2878,light rain,2013,1,29,11
2879,light rain,2013,1,29,12
2880,light rain,2013,1,29,13
2881,light rain,2013,1,29,14
2882,light rain,2013,1,29,15
2883,broken clouds,2013,1,29,16
2884,broken clouds,2013,1,29,17
2885,broken clouds,2013,1,29,18
2886,broken clouds,2013,1,29,19
2887,broken clouds,2013,1,29,20
2888,broken clouds,2013,1,29,21
2889,broken clouds,2013,1,29,22
2890,broken clouds,2013,1,29,23
2891,broken clouds,2013,1,30,0
2892,broken clouds,2013,1,30,1
2893,broken clouds,2013,1,30,2
2894,broken clouds,2013,1,30,3
2895,scattered clouds,2013,1,30,4
2896,scattered clouds,2013,1,30,5
2897,broken clouds,2013,1,30,6
2898,mist,2013,1,30,7
2899,mist,2013,1,30,8
2900,overcast clouds,2013,1,30,9
2901,moderate rain,2013,1,30,10
2902,overcast clouds,2013,1,30,11
2903,overcast clouds,2013,1,30,12
2904,overcast clouds,2013,1,30,13
2905,overcast clouds,2013,1,30,14
2906,overcast clouds,2013,1,30,15
2907,overcast clouds,2013,1,30,16
2908,overcast clouds,2013,1,30,17
2909,overcast clouds,2013,1,30,18
2910,light rain,2013,1,30,19
2911,overcast clouds,2013,1,30,20
2912,overcast clouds,2013,1,30,21
2913,overcast clouds,2013,1,30,22
2914,overcast clouds,2013,1,30,23
2915,overcast clouds,2013,1,31,0
2916,light rain,2013,1,31,1
2917,overcast clouds,2013,1,31,2
2918,overcast clouds,2013,1,31,3
2919,overcast clouds,2013,1,31,4
2920,overcast clouds,2013,1,31,5
2921,overcast clouds,2013,1,31,6
2922,mist,2013,1,31,7
2923,light rain,2013,1,31,8
2924,mist,2013,1,31,9
2925,light rain,2013,1,31,10
2926,mist,2013,1,31,11
2927,overcast clouds,2013,1,31,12
2928,mist,2013,1,31,13
2929,overcast clouds,2013,1,31,14
2930,overcast clouds,2013,1,31,15
2931,overcast clouds,2013,1,31,16
2932,broken clouds,2013,1,31,17
2933,broken clouds,2013,1,31,18
2934,mist,2013,1,31,19
2935,moderate rain,2013,1,31,20
2936,light rain,2013,1,31,21
2937,overcast clouds,2013,1,31,22
2938,overcast clouds,2013,1,31,23
2939,overcast clouds,2013,2,1,0
2940,overcast clouds,2013,2,1,1
2941,overcast clouds,2013,2,1,2
2942,overcast clouds,2013,2,1,3
2943,overcast clouds,2013,2,1,4
2944,overcast clouds,2013,2,1,5
2945,overcast clouds,2013,2,1,6
2946,overcast clouds,2013,2,1,7
2947,overcast clouds,2013,2,1,8
2948,overcast clouds,2013,2,1,9
2949,overcast clouds,2013,2,1,10
2950,overcast clouds,2013,2,1,11
2951,overcast clouds,2013,2,1,12
2952,overcast clouds,2013,2,1,13
2953,overcast clouds,2013,2,1,14
2954,overcast clouds,2013,2,1,15
2955,overcast clouds,2013,2,1,16
2956,overcast clouds,2013,2,1,17
2957,broken clouds,2013,2,1,18
2958,broken clouds,2013,2,1,19
2959,broken clouds,2013,2,1,20
2960,overcast clouds,2013,2,1,21
2961,overcast clouds,2013,2,1,22
2962,overcast clouds,2013,2,1,23
2963,few clouds,2013,2,2,0
2964,few clouds,2013,2,2,1
2965,few clouds,2013,2,2,2
2966,sky is clear,2013,2,2,3
2967,sky is clear,2013,2,2,4
2968,overcast clouds,2013,2,2,5
2969,broken clouds,2013,2,2,6
2970,broken clouds,2013,2,2,7
2971,sky is clear,2013,2,2,8
2972,few clouds,2013,2,2,9
2973,few clouds,2013,2,2,10
2974,few clouds,2013,2,2,11
2975,scattered clouds,2013,2,2,12
2976,scattered clouds,2013,2,2,13
2977,scattered clouds,2013,2,2,14
2978,scattered clouds,2013,2,2,15
2979,scattered clouds,2013,2,2,16
2980,scattered clouds,2013,2,2,17
2981,broken clouds,2013,2,2,18
2982,broken clouds,2013,2,2,19
2983,broken clouds,2013,2,2,20
2984,scattered clouds,2013,2,2,21
2985,scattered clouds,2013,2,2,22
2986,scattered clouds,2013,2,2,23
2987,sky is clear,2013,2,3,0
2988,sky is clear,2013,2,3,1
2989,sky is clear,2013,2,3,2
2990,few clouds,2013,2,3,3
2991,few clouds,2013,2,3,4
2992,few clouds,2013,2,3,5
2993,broken clouds,2013,2,3,6
2994,broken clouds,2013,2,3,7
2995,broken clouds,2013,2,3,8
2996,overcast clouds,2013,2,3,9
2997,overcast clouds,2013,2,3,10
2998,overcast clouds,2013,2,3,11
2999,overcast clouds,2013,2,3,12
3000,overcast clouds,2013,2,3,13
3001,overcast clouds,2013,2,3,14
3002,overcast clouds,2013,2,3,15
3003,overcast clouds,2013,2,3,16
3004,overcast clouds,2013,2,3,17
3005,overcast clouds,2013,2,3,18
3006,overcast clouds,2013,2,3,19
3007,overcast clouds,2013,2,3,20
3008,overcast clouds,2013,2,3,21
3009,overcast clouds,2013,2,3,22
3010,overcast clouds,2013,2,3,23
3011,overcast clouds,2013,2,4,0
3012,overcast clouds,2013,2,4,1
3013,overcast clouds,2013,2,4,2
3014,overcast clouds,2013,2,4,3
3015,overcast clouds,2013,2,4,4
3016,overcast clouds,2013,2,4,5
3017,scattered clouds,2013,2,4,6
3018,scattered clouds,2013,2,4,7
3019,scattered clouds,2013,2,4,8
3020,scattered clouds,2013,2,4,9
3021,scattered clouds,2013,2,4,10
3022,scattered clouds,2013,2,4,11
3023,broken clouds,2013,2,4,12
3024,broken clouds,2013,2,4,13
3025,broken clouds,2013,2,4,14
3026,broken clouds,2013,2,4,15
3027,broken clouds,2013,2,4,16
3028,broken clouds,2013,2,4,17
3029,broken clouds,2013,2,4,18
3030,overcast clouds,2013,2,4,19
3031,overcast clouds,2013,2,4,20
3032,broken clouds,2013,2,4,21
3033,broken clouds,2013,2,4,22
3034,broken clouds,2013,2,4,23
3035,sky is clear,2013,2,5,0
3036,sky is clear,2013,2,5,1
3037,sky is clear,2013,2,5,2
3038,sky is clear,2013,2,5,3
3039,sky is clear,2013,2,5,4
3040,sky is clear,2013,2,5,5
3041,scattered clouds,2013,2,5,6
3042,broken clouds,2013,2,5,7
3043,broken clouds,2013,2,5,8
3044,broken clouds,2013,2,5,9
3045,broken clouds,2013,2,5,10
3046,broken clouds,2013,2,5,11
3047,overcast clouds,2013,2,5,12
3048,overcast clouds,2013,2,5,13
3049,overcast clouds,2013,2,5,14
3050,overcast clouds,2013,2,5,15
3051,overcast clouds,2013,2,5,16
3052,overcast clouds,2013,2,5,17
3053,overcast clouds,2013,2,5,18
3054,overcast clouds,2013,2,5,19
3055,overcast clouds,2013,2,5,20
3056,overcast clouds,2013,2,5,21
3057,overcast clouds,2013,2,5,22
3058,overcast clouds,2013,2,5,23
3059,broken clouds,2013,2,6,0
3060,broken clouds,2013,2,6,1
3061,broken clouds,2013,2,6,2
3062,overcast clouds,2013,2,6,3
3063,overcast clouds,2013,2,6,4
3064,overcast clouds,2013,2,6,5
3065,scattered clouds,2013,2,6,6
3066,broken clouds,2013,2,6,7
3067,broken clouds,2013,2,6,8
3068,scattered clouds,2013,2,6,9
3069,scattered clouds,2013,2,6,10
3070,scattered clouds,2013,2,6,11
3071,scattered clouds,2013,2,6,12
3072,scattered clouds,2013,2,6,13
3073,scattered clouds,2013,2,6,14
3074,scattered clouds,2013,2,6,15
3075,scattered clouds,2013,2,6,16
3076,scattered clouds,2013,2,6,17
3077,broken clouds,2013,2,6,18
3078,overcast clouds,2013,2,6,19
3079,overcast clouds,2013,2,6,20
3080,broken clouds,2013,2,6,21
3081,broken clouds,2013,2,6,22
3082,broken clouds,2013,2,6,23
3083,broken clouds,2013,2,7,0
3084,scattered clouds,2013,2,7,1
3085,scattered clouds,2013,2,7,2
3086,scattered clouds,2013,2,7,3
3087,few clouds,2013,2,7,4
3088,few clouds,2013,2,7,5
3089,sky is clear,2013,2,7,6
3090,sky is clear,2013,2,7,7
3091,sky is clear,2013,2,7,8
3092,sky is clear,2013,2,7,9
3093,sky is clear,2013,2,7,10
3094,sky is clear,2013,2,7,11
3095,sky is clear,2013,2,7,12
3096,sky is clear,2013,2,7,13
3097,sky is clear,2013,2,7,14
3098,sky is clear,2013,2,7,15
3099,sky is clear,2013,2,7,16
3100,sky is clear,2013,2,7,17
3101,few clouds,2013,2,7,18
3102,scattered clouds,2013,2,7,19
3103,scattered clouds,2013,2,7,20
3104,scattered clouds,2013,2,7,21
3105,scattered clouds,2013,2,7,22
3106,scattered clouds,2013,2,7,23
3107,few clouds,2013,2,8,0
3108,few clouds,2013,2,8,1
3109,few clouds,2013,2,8,2
3110,scattered clouds,2013,2,8,3
3111,scattered clouds,2013,2,8,4
3112,scattered clouds,2013,2,8,5
3113,broken clouds,2013,2,8,6
3114,overcast clouds,2013,2,8,7
3115,overcast clouds,2013,2,8,8
3116,overcast clouds,2013,2,8,9
3117,overcast clouds,2013,2,8,10
3118,overcast clouds,2013,2,8,11
3119,overcast clouds,2013,2,8,12
3120,overcast clouds,2013,2,8,13
3121,scattered clouds,2013,2,8,14
3122,few clouds,2013,2,8,15
3123,sky is clear,2013,2,8,16
3124,scattered clouds,2013,2,8,17
3125,scattered clouds,2013,2,8,18
3126,few clouds,2013,2,8,19
3127,few clouds,2013,2,8,20
3128,scattered clouds,2013,2,8,21
3129,scattered clouds,2013,2,8,22
3130,scattered clouds,2013,2,8,23
3131,broken clouds,2013,2,9,0
3132,overcast clouds,2013,2,9,1
3133,light rain,2013,2,9,2
3134,drizzle,2013,2,9,3
3135,drizzle,2013,2,9,4
3136,mist,2013,2,9,5
3137,overcast clouds,2013,2,9,6
3138,overcast clouds,2013,2,9,7
3139,overcast clouds,2013,2,9,8
3140,overcast clouds,2013,2,9,9
3141,overcast clouds,2013,2,9,10
3142,overcast clouds,2013,2,9,11
3143,overcast clouds,2013,2,9,12
3144,overcast clouds,2013,2,9,13
3145,overcast clouds,2013,2,9,14
3146,overcast clouds,2013,2,9,15
3147,overcast clouds,2013,2,9,16
3148,overcast clouds,2013,2,9,17
3149,broken clouds,2013,2,9,18
3150,broken clouds,2013,2,9,19
3151,broken clouds,2013,2,9,20
3152,broken clouds,2013,2,9,21
3153,broken clouds,2013,2,9,22
3154,broken clouds,2013,2,9,23
3155,overcast clouds,2013,2,10,0
3156,overcast clouds,2013,2,10,1
3157,overcast clouds,2013,2,10,2
3158,broken clouds,2013,2,10,3
3159,broken clouds,2013,2,10,4
3160,broken clouds,2013,2,10,5
3161,sky is clear,2013,2,10,6
3162,sky is clear,2013,2,10,7
3163,sky is clear,2013,2,10,8
3164,sky is clear,2013,2,10,9
3165,sky is clear,2013,2,10,10
3166,sky is clear,2013,2,10,11
3167,sky is clear,2013,2,10,12
3168,sky is clear,2013,2,10,13
3169,sky is clear,2013,2,10,14
3170,sky is clear,2013,2,10,15
3171,sky is clear,2013,2,10,16
3172,sky is clear,2013,2,10,17
3173,few clouds,2013,2,10,18
3174,few clouds,2013,2,10,19
3175,few clouds,2013,2,10,20
3176,scattered clouds,2013,2,10,21
3177,scattered clouds,2013,2,10,22
3178,scattered clouds,2013,2,10,23
3179,scattered clouds,2013,2,11,0
3180,broken clouds,2013,2,11,1
3181,broken clouds,2013,2,11,2
3182,broken clouds,2013,2,11,3
3183,broken clouds,2013,2,11,4
3184,broken clouds,2013,2,11,5
3185,broken clouds,2013,2,11,6
3186,overcast clouds,2013,2,11,7
3187,overcast clouds,2013,2,11,8
3188,overcast clouds,2013,2,11,9
3189,overcast clouds,2013,2,11,10
3190,overcast clouds,2013,2,11,11
3191,overcast clouds,2013,2,11,12
3192,overcast clouds,2013,2,11,13
3193,overcast clouds,2013,2,11,14
3194,overcast clouds,2013,2,11,15
3195,overcast clouds,2013,2,11,16
3196,overcast clouds,2013,2,11,17
3197,overcast clouds,2013,2,11,18
3198,light rain,2013,2,11,19
3199,moderate rain,2013,2,11,20
3200,light intensity drizzle,2013,2,11,21
3201,overcast clouds,2013,2,11,22
3202,overcast clouds,2013,2,11,23
3203,overcast clouds,2013,2,12,0
3204,light rain,2013,2,12,1
3205,overcast clouds,2013,2,12,2
3206,overcast clouds,2013,2,12,3
3207,overcast clouds,2013,2,12,4
3208,overcast clouds,2013,2,12,5
3209,overcast clouds,2013,2,12,6
3210,scattered clouds,2013,2,12,7
3211,few clouds,2013,2,12,8
3212,few clouds,2013,2,12,9
3213,few clouds,2013,2,12,10
3214,sky is clear,2013,2,12,11
3215,sky is clear,2013,2,12,12
3216,sky is clear,2013,2,12,13
3217,sky is clear,2013,2,12,14
3218,scattered clouds,2013,2,12,15
3219,scattered clouds,2013,2,12,16
3220,scattered clouds,2013,2,12,17
3221,overcast clouds,2013,2,12,18
3222,overcast clouds,2013,2,12,19
3223,overcast clouds,2013,2,12,20
3224,overcast clouds,2013,2,12,21
3225,overcast clouds,2013,2,12,22
3226,overcast clouds,2013,2,12,23
3227,few clouds,2013,2,13,0
3228,few clouds,2013,2,13,1
3229,few clouds,2013,2,13,2
3230,few clouds,2013,2,13,3
3231,few clouds,2013,2,13,4
3232,few clouds,2013,2,13,5
3233,sky is clear,2013,2,13,6
3234,sky is clear,2013,2,13,7
3235,sky is clear,2013,2,13,8
3236,sky is clear,2013,2,13,9
3237,sky is clear,2013,2,13,10
3238,sky is clear,2013,2,13,11
3239,sky is clear,2013,2,13,12
3240,sky is clear,2013,2,13,13
3241,sky is clear,2013,2,13,14
3242,sky is clear,2013,2,13,15
3243,sky is clear,2013,2,13,16
3244,sky is clear,2013,2,13,17
3245,scattered clouds,2013,2,13,18
3246,broken clouds,2013,2,13,19
3247,broken clouds,2013,2,13,20
3248,broken clouds,2013,2,13,21
3249,broken clouds,2013,2,13,22
3250,scattered clouds,2013,2,13,23
3251,sky is clear,2013,2,14,0
3252,sky is clear,2013,2,14,1
3253,sky is clear,2013,2,14,2
3254,scattered clouds,2013,2,14,3
3255,scattered clouds,2013,2,14,4
3256,scattered clouds,2013,2,14,5
3257,broken clouds,2013,2,14,6
3258,overcast clouds,2013,2,14,7
3259,overcast clouds,2013,2,14,8
3260,overcast clouds,2013,2,14,9
3261,overcast clouds,2013,2,14,10
3262,overcast clouds,2013,2,14,11
3263,overcast clouds,2013,2,14,12
3264,overcast clouds,2013,2,14,13
3265,broken clouds,2013,2,14,14
3266,broken clouds,2013,2,14,15
3267,broken clouds,2013,2,14,16
3268,broken clouds,2013,2,14,17
3269,broken clouds,2013,2,14,18
3270,broken clouds,2013,2,14,19
3271,few clouds,2013,2,14,20
3272,few clouds,2013,2,14,21
3273,few clouds,2013,2,14,22
3274,few clouds,2013,2,14,23
3275,few clouds,2013,2,15,0
3276,few clouds,2013,2,15,1
3277,few clouds,2013,2,15,2
3278,scattered clouds,2013,2,15,3
3279,few clouds,2013,2,15,4
3280,few clouds,2013,2,15,5
3281,sky is clear,2013,2,15,6
3282,sky is clear,2013,2,15,7
3283,broken clouds,2013,2,15,8
3284,mist,2013,2,15,9
3285,mist,2013,2,15,10
3286,mist,2013,2,15,11
3287,overcast clouds,2013,2,15,12
3288,mist,2013,2,15,13
3289,mist,2013,2,15,14
3290,broken clouds,2013,2,15,15
3291,scattered clouds,2013,2,15,16
3292,overcast clouds,2013,2,15,17
3293,broken clouds,2013,2,15,18
3294,scattered clouds,2013,2,15,19
3295,broken clouds,2013,2,15,20
3296,broken clouds,2013,2,15,21
3297,scattered clouds,2013,2,15,22
3298,scattered clouds,2013,2,15,23
3299,scattered clouds,2013,2,16,0
3300,few clouds,2013,2,16,1
3301,broken clouds,2013,2,16,2
3302,broken clouds,2013,2,16,3
3303,scattered clouds,2013,2,16,4
3304,scattered clouds,2013,2,16,5
3305,broken clouds,2013,2,16,6
3306,broken clouds,2013,2,16,7
3307,broken clouds,2013,2,16,8
3308,overcast clouds,2013,2,16,9
3309,overcast clouds,2013,2,16,10
3310,overcast clouds,2013,2,16,11
3311,overcast clouds,2013,2,16,12
3312,broken clouds,2013,2,16,13
3313,broken clouds,2013,2,16,14
3314,mist,2013,2,16,15
3315,mist,2013,2,16,16
3316,overcast clouds,2013,2,16,17
3317,mist,2013,2,16,18
3318,heavy snow,2013,2,16,19
3319,heavy snow,2013,2,16,20
3320,heavy snow,2013,2,16,21
3321,broken clouds,2013,2,16,22
3322,broken clouds,2013,2,16,23
3323,few clouds,2013,2,17,0
