,Humidity%,DATE_year,DATE_month,DATE_day,Hour
18372,69.0,2014,11,6,0
18373,76.0,2014,11,6,1
18374,78.0,2014,11,6,2
18375,81.0,2014,11,6,3
18376,83.0,2014,11,6,4
18377,85.0,2014,11,6,5
18378,87.0,2014,11,6,6
18379,90.0,2014,11,6,7
18380,92.0,2014,11,6,8
18381,92.0,2014,11,6,9
18382,95.0,2014,11,6,10
18383,96.0,2014,11,6,11
18384,96.0,2014,11,6,12
18385,97.0,2014,11,6,13
18386,97.0,2014,11,6,14
18387,93.0,2014,11,6,15
18388,96.0,2014,11,6,16
18389,93.0,2014,11,6,17
18390,91.0,2014,11,6,18
18391,88.0,2014,11,6,19
18392,86.0,2014,11,6,20
18393,87.0,2014,11,6,21
18394,84.0,2014,11,6,22
18395,83.0,2014,11,6,23
18396,77.0,2014,11,7,0
18397,78.0,2014,11,7,1
18398,74.0,2014,11,7,2
18399,76.0,2014,11,7,3
18400,69.0,2014,11,7,4
18401,70.0,2014,11,7,5
18402,71.0,2014,11,7,6
18403,71.0,2014,11,7,7
18404,72.0,2014,11,7,8
18405,74.0,2014,11,7,9
18406,74.0,2014,11,7,10
18407,76.0,2014,11,7,11
18408,73.0,2014,11,7,12
18409,77.0,2014,11,7,13
18410,75.0,2014,11,7,14
18411,77.0,2014,11,7,15
18412,75.0,2014,11,7,16
18413,75.0,2014,11,7,17
18414,70.0,2014,11,7,18
18415,72.0,2014,11,7,19
18416,69.0,2014,11,7,20
18417,71.0,2014,11,7,21
18418,66.0,2014,11,7,22
18419,66.0,2014,11,7,23
18420,70.0,2014,11,8,0
18421,69.0,2014,11,8,1
18422,72.0,2014,11,8,2
18423,72.0,2014,11,8,3
18424,76.0,2014,11,8,4
18425,77.0,2014,11,8,5
18426,70.0,2014,11,8,6
18427,74.0,2014,11,8,7
18428,69.0,2014,11,8,8
18429,72.0,2014,11,8,9
18430,65.0,2014,11,8,10
18431,65.0,2014,11,8,11
18432,66.0,2014,11,8,12
18433,66.0,2014,11,8,13
18434,67.0,2014,11,8,14
18435,68.0,2014,11,8,15
18436,68.0,2014,11,8,16
18437,69.0,2014,11,8,17
18438,67.0,2014,11,8,18
18439,69.0,2014,11,8,19
18440,67.0,2014,11,8,20
18441,68.0,2014,11,8,21
18442,65.0,2014,11,8,22
18443,65.0,2014,11,8,23
18444,74.0,2014,11,9,0
18445,70.0,2014,11,9,1
18446,76.0,2014,11,9,2
18447,73.0,2014,11,9,3
18448,82.0,2014,11,9,4
18449,82.0,2014,11,9,5
18450,81.0,2014,11,9,6
18451,81.0,2014,11,9,7
18452,80.0,2014,11,9,8
18453,81.0,2014,11,9,9
18454,80.0,2014,11,9,10
18455,80.0,2014,11,9,11
18456,73.0,2014,11,9,12
18457,76.0,2014,11,9,13
18458,71.0,2014,11,9,14
18459,72.0,2014,11,9,15
18460,66.0,2014,11,9,16
18461,65.0,2014,11,9,17
18462,63.0,2014,11,9,18
18463,63.0,2014,11,9,19
18464,62.0,2014,11,9,20
18465,63.0,2014,11,9,21
18466,61.0,2014,11,9,22
18467,61.0,2014,11,9,23
18468,63.0,2014,11,10,0
18469,63.0,2014,11,10,1
18470,65.0,2014,11,10,2
18471,65.0,2014,11,10,3
18472,67.0,2014,11,10,4
18473,67.0,2014,11,10,5
18474,67.0,2014,11,10,6
18475,68.0,2014,11,10,7
18476,67.0,2014,11,10,8
18477,67.0,2014,11,10,9
18478,67.0,2014,11,10,10
18479,67.0,2014,11,10,11
18480,65.0,2014,11,10,12
18481,65.0,2014,11,10,13
18482,64.0,2014,11,10,14
18483,65.0,2014,11,10,15
18484,63.0,2014,11,10,16
18485,63.0,2014,11,10,17
18486,61.0,2014,11,10,18
18487,62.0,2014,11,10,19
18488,61.0,2014,11,10,20
18489,60.0,2014,11,10,21
18490,58.0,2014,11,10,22
18491,57.0,2014,11,10,23
18492,54.0,2014,11,11,0
18493,54.0,2014,11,11,1
18494,51.0,2014,11,11,2
18495,53.0,2014,11,11,3
18496,49.0,2014,11,11,4
18497,50.0,2014,11,11,5
18498,51.0,2014,11,11,6
18499,51.0,2014,11,11,7
18500,52.0,2014,11,11,8
18501,56.0,2014,11,11,9
18502,55.0,2014,11,11,10
18503,58.0,2014,11,11,11
18504,58.0,2014,11,11,12
18505,62.0,2014,11,11,13
18506,63.0,2014,11,11,14
18507,71.0,2014,11,11,15
18508,69.0,2014,11,11,16
18509,75.0,2014,11,11,17
18510,66.0,2014,11,11,18
18511,77.0,2014,11,11,19
18512,73.0,2014,11,11,20
18513,72.0,2014,11,11,21
18514,68.0,2014,11,11,22
18515,66.0,2014,11,11,23
18516,68.0,2014,11,12,0
18517,65.0,2014,11,12,1
18518,66.0,2014,11,12,2
18519,65.0,2014,11,12,3
18520,67.0,2014,11,12,4
18521,67.0,2014,11,12,5
18522,67.0,2014,11,12,6
18523,67.0,2014,11,12,7
18524,67.0,2014,11,12,8
18525,68.0,2014,11,12,9
18526,68.0,2014,11,12,10
18527,69.0,2014,11,12,11
18528,69.0,2014,11,12,12
18529,70.0,2014,11,12,13
18530,70.0,2014,11,12,14
18531,70.0,2014,11,12,15
18532,71.0,2014,11,12,16
18533,71.0,2014,11,12,17
18534,68.0,2014,11,12,18
18535,69.0,2014,11,12,19
18536,67.0,2014,11,12,20
18537,69.0,2014,11,12,21
18538,65.0,2014,11,12,22
18539,66.0,2014,11,12,23
18540,69.0,2014,11,13,0
18541,69.0,2014,11,13,1
18542,71.0,2014,11,13,2
18543,70.0,2014,11,13,3
18544,73.0,2014,11,13,4
18545,73.0,2014,11,13,5
18546,70.0,2014,11,13,6
18547,71.0,2014,11,13,7
18548,70.0,2014,11,13,8
18549,71.0,2014,11,13,9
18550,68.0,2014,11,13,10
18551,68.0,2014,11,13,11
18552,69.0,2014,11,13,12
18553,69.0,2014,11,13,13
18554,69.0,2014,11,13,14
18555,68.0,2014,11,13,15
18556,70.0,2014,11,13,16
18557,69.0,2014,11,13,17
18558,67.0,2014,11,13,18
18559,67.0,2014,11,13,19
18560,65.0,2014,11,13,20
18561,67.0,2014,11,13,21
18562,64.0,2014,11,13,22
18563,65.0,2014,11,13,23
18564,67.0,2014,11,14,0
18565,67.0,2014,11,14,1
18566,69.0,2014,11,14,2
18567,69.0,2014,11,14,3
18568,71.0,2014,11,14,4
18569,72.0,2014,11,14,5
18570,70.0,2014,11,14,6
18571,71.0,2014,11,14,7
18572,71.0,2014,11,14,8
18573,77.0,2014,11,14,9
18574,74.0,2014,11,14,10
18575,77.0,2014,11,14,11
18576,70.0,2014,11,14,12
18577,77.0,2014,11,14,13
18578,73.0,2014,11,14,14
18579,76.0,2014,11,14,15
18580,70.0,2014,11,14,16
18581,70.0,2014,11,14,17
18582,67.0,2014,11,14,18
18583,69.0,2014,11,14,19
18584,67.0,2014,11,14,20
18585,69.0,2014,11,14,21
18586,66.0,2014,11,14,22
18587,67.0,2014,11,14,23
18588,72.0,2014,11,15,0
18589,72.0,2014,11,15,1
18590,75.0,2014,11,15,2
18591,70.0,2014,11,15,3
18592,76.0,2014,11,15,4
18593,74.0,2014,11,15,5
18594,74.0,2014,11,15,6
18595,70.0,2014,11,15,7
18596,69.0,2014,11,15,8
18597,71.0,2014,11,15,9
18598,69.0,2014,11,15,10
18599,70.0,2014,11,15,11
18600,68.0,2014,11,15,12
18601,70.0,2014,11,15,13
18602,68.0,2014,11,15,14
18603,71.0,2014,11,15,15
18604,68.0,2014,11,15,16
18605,69.0,2014,11,15,17
18606,64.0,2014,11,15,18
18607,68.0,2014,11,15,19
18608,65.0,2014,11,15,20
18609,68.0,2014,11,15,21
18610,63.0,2014,11,15,22
18611,64.0,2014,11,15,23
18612,66.0,2014,11,16,0
18613,66.0,2014,11,16,1
18614,68.0,2014,11,16,2
18615,67.0,2014,11,16,3
18616,69.0,2014,11,16,4
18617,69.0,2014,11,16,5
18618,71.0,2014,11,16,6
18619,71.0,2014,11,16,7
18620,72.0,2014,11,16,8
18621,76.0,2014,11,16,9
18622,77.0,2014,11,16,10
18623,80.0,2014,11,16,11
18624,69.0,2014,11,16,12
18625,77.0,2014,11,16,13
18626,71.0,2014,11,16,14
18627,76.0,2014,11,16,15
18628,66.0,2014,11,16,16
18629,68.0,2014,11,16,17
18630,67.0,2014,11,16,18
18631,69.0,2014,11,16,19
18632,70.0,2014,11,16,20
18633,76.0,2014,11,16,21
18634,74.0,2014,11,16,22
18635,78.0,2014,11,16,23
18636,84.0,2014,11,17,0
18637,87.0,2014,11,17,1
18638,92.0,2014,11,17,2
18639,89.0,2014,11,17,3
18640,97.0,2014,11,17,4
18641,96.0,2014,11,17,5
18642,96.0,2014,11,17,6
18643,95.0,2014,11,17,7
18644,95.0,2014,11,17,8
18645,90.0,2014,11,17,9
18646,91.0,2014,11,17,10
18647,88.0,2014,11,17,11
18648,85.0,2014,11,17,12
18649,82.0,2014,11,17,13
18650,79.0,2014,11,17,14
18651,81.0,2014,11,17,15
18652,77.0,2014,11,17,16
18653,77.0,2014,11,17,17
18654,72.0,2014,11,17,18
18655,74.0,2014,11,17,19
18656,71.0,2014,11,17,20
18657,72.0,2014,11,17,21
18658,67.0,2014,11,17,22
18659,67.0,2014,11,17,23
18660,66.0,2014,11,18,0
18661,65.0,2014,11,18,1
18662,65.0,2014,11,18,2
18663,67.0,2014,11,18,3
18664,66.0,2014,11,18,4
18665,67.0,2014,11,18,5
18666,67.0,2014,11,18,6
18667,69.0,2014,11,18,7
18668,70.0,2014,11,18,8
18669,67.0,2014,11,18,9
18670,69.0,2014,11,18,10
18671,67.0,2014,11,18,11
18672,71.0,2014,11,18,12
18673,67.0,2014,11,18,13
18674,69.0,2014,11,18,14
18675,69.0,2014,11,18,15
18676,72.0,2014,11,18,16
18677,72.0,2014,11,18,17
18678,71.0,2014,11,18,18
18679,72.0,2014,11,18,19
18680,71.0,2014,11,18,20
18681,70.0,2014,11,18,21
18682,70.0,2014,11,18,22
18683,69.0,2014,11,18,23
18684,69.0,2014,11,19,0
18685,68.0,2014,11,19,1
18686,67.0,2014,11,19,2
18687,64.0,2014,11,19,3
18688,65.0,2014,11,19,4
18689,62.0,2014,11,19,5
18690,69.0,2014,11,19,6
18691,64.0,2014,11,19,7
18692,68.0,2014,11,19,8
18693,69.0,2014,11,19,9
18694,74.0,2014,11,19,10
18695,76.0,2014,11,19,11
18696,72.0,2014,11,19,12
18697,77.0,2014,11,19,13
18698,75.0,2014,11,19,14
18699,74.0,2014,11,19,15
18700,71.0,2014,11,19,16
18701,70.0,2014,11,19,17
18702,72.0,2014,11,19,18
18703,70.0,2014,11,19,19
18704,70.0,2014,11,19,20
18705,69.0,2014,11,19,21
18706,71.0,2014,11,19,22
18707,71.0,2014,11,19,23
18708,70.0,2014,11,20,0
18709,69.0,2014,11,20,1
18710,68.0,2014,11,20,2
18711,69.0,2014,11,20,3
18712,68.0,2014,11,20,4
18713,68.0,2014,11,20,5
18714,70.0,2014,11,20,6
18715,70.0,2014,11,20,7
18716,71.0,2014,11,20,8
18717,72.0,2014,11,20,9
18718,74.0,2014,11,20,10
18719,75.0,2014,11,20,11
18720,71.0,2014,11,20,12
18721,74.0,2014,11,20,13
18722,71.0,2014,11,20,14
18723,72.0,2014,11,20,15
18724,68.0,2014,11,20,16
18725,68.0,2014,11,20,17
18726,66.0,2014,11,20,18
18727,66.0,2014,11,20,19
18728,65.0,2014,11,20,20
18729,65.0,2014,11,20,21
18730,64.0,2014,11,20,22
18731,64.0,2014,11,20,23
18732,64.0,2014,11,21,0
18733,63.0,2014,11,21,1
18734,63.0,2014,11,21,2
18735,63.0,2014,11,21,3
18736,63.0,2014,11,21,4
18737,63.0,2014,11,21,5
18738,68.0,2014,11,21,6
18739,66.0,2014,11,21,7
18740,70.0,2014,11,21,8
18741,67.0,2014,11,21,9
18742,72.0,2014,11,21,10
18743,72.0,2014,11,21,11
18744,65.0,2014,11,21,12
18745,67.0,2014,11,21,13
18746,62.0,2014,11,21,14
18747,66.0,2014,11,21,15
18748,58.0,2014,11,21,16
18749,60.0,2014,11,21,17
18750,56.0,2014,11,21,18
18751,59.0,2014,11,21,19
18752,57.0,2014,11,21,20
18753,57.0,2014,11,21,21
18754,55.0,2014,11,21,22
18755,54.0,2014,11,21,23
18756,54.0,2014,11,22,0
18757,53.0,2014,11,22,1
18758,53.0,2014,11,22,2
18759,55.0,2014,11,22,3
18760,54.0,2014,11,22,4
18761,55.0,2014,11,22,5
18762,71.0,2014,11,22,6
18763,68.0,2014,11,22,7
18764,78.0,2014,11,22,8
18765,72.0,2014,11,22,9
18766,88.0,2014,11,22,10
18767,87.0,2014,11,22,11
18768,88.0,2014,11,22,12
18769,86.0,2014,11,22,13
18770,86.0,2014,11,22,14
18771,81.0,2014,11,22,15
18772,83.0,2014,11,22,16
18773,79.0,2014,11,22,17
18774,79.0,2014,11,22,18
18775,74.0,2014,11,22,19
18776,73.0,2014,11,22,20
18777,71.0,2014,11,22,21
18778,70.0,2014,11,22,22
18779,69.0,2014,11,22,23
18780,66.0,2014,11,23,0
18781,65.0,2014,11,23,1
18782,63.0,2014,11,23,2
18783,63.0,2014,11,23,3
18784,60.0,2014,11,23,4
18785,59.0,2014,11,23,5
18786,68.0,2014,11,23,6
18787,64.0,2014,11,23,7
18788,70.0,2014,11,23,8
18789,71.0,2014,11,23,9
18790,78.0,2014,11,23,10
18791,80.0,2014,11,23,11
18792,78.0,2014,11,23,12
18793,82.0,2014,11,23,13
18794,81.0,2014,11,23,14
18795,79.0,2014,11,23,15
18796,78.0,2014,11,23,16
18797,76.0,2014,11,23,17
18798,88.0,2014,11,23,18
18799,82.0,2014,11,23,19
18800,89.0,2014,11,23,20
18801,85.0,2014,11,23,21
18802,97.0,2014,11,23,22
18803,96.0,2014,11,23,23
18804,96.0,2014,11,24,0
18805,96.0,2014,11,24,1
18806,96.0,2014,11,24,2
18807,96.0,2014,11,24,3
18808,95.0,2014,11,24,4
18809,95.0,2014,11,24,5
18810,96.0,2014,11,24,6
18811,96.0,2014,11,24,7
18812,96.0,2014,11,24,8
18813,96.0,2014,11,24,9
18814,97.0,2014,11,24,10
18815,97.0,2014,11,24,11
18816,97.0,2014,11,24,12
18817,97.0,2014,11,24,13
18818,96.0,2014,11,24,14
18819,92.0,2014,11,24,15
18820,93.0,2014,11,24,16
18821,91.0,2014,11,24,17
18822,89.0,2014,11,24,18
18823,86.0,2014,11,24,19
18824,84.0,2014,11,24,20
18825,85.0,2014,11,24,21
18826,82.0,2014,11,24,22
18827,82.0,2014,11,24,23
18828,83.0,2014,11,25,0
18829,82.0,2014,11,25,1
18830,83.0,2014,11,25,2
18831,82.0,2014,11,25,3
18832,84.0,2014,11,25,4
18833,83.0,2014,11,25,5
18834,86.0,2014,11,25,6
18835,85.0,2014,11,25,7
18836,86.0,2014,11,25,8
18837,84.0,2014,11,25,9
18838,87.0,2014,11,25,10
18839,86.0,2014,11,25,11
18840,89.0,2014,11,25,12
18841,87.0,2014,11,25,13
18842,88.0,2014,11,25,14
18843,87.0,2014,11,25,15
18844,89.0,2014,11,25,16
18845,88.0,2014,11,25,17
18846,88.0,2014,11,25,18
18847,87.0,2014,11,25,19
18848,87.0,2014,11,25,20
18849,88.0,2014,11,25,21
18850,87.0,2014,11,25,22
18851,87.0,2014,11,25,23
18852,85.0,2014,11,26,0
18853,86.0,2014,11,26,1
18854,85.0,2014,11,26,2
18855,82.0,2014,11,26,3
18856,82.0,2014,11,26,4
18857,79.0,2014,11,26,5
18858,83.0,2014,11,26,6
18859,79.0,2014,11,26,7
18860,81.0,2014,11,26,8
18861,77.0,2014,11,26,9
18862,81.0,2014,11,26,10
18863,79.0,2014,11,26,11
18864,86.0,2014,11,26,12
18865,81.0,2014,11,26,13
18866,85.0,2014,11,26,14
18867,83.0,2014,11,26,15
18868,89.0,2014,11,26,16
18869,89.0,2014,11,26,17
18870,83.0,2014,11,26,18
18871,85.0,2014,11,26,19
18872,81.0,2014,11,26,20
18873,87.0,2014,11,26,21
18874,80.0,2014,11,26,22
18875,83.0,2014,11,26,23
18876,78.0,2014,11,27,0
18877,83.0,2014,11,27,1
18878,81.0,2014,11,27,2
18879,82.0,2014,11,27,3
18880,78.0,2014,11,27,4
18881,79.0,2014,11,27,5
18882,79.0,2014,11,27,6
18883,79.0,2014,11,27,7
18884,80.0,2014,11,27,8
18885,80.0,2014,11,27,9
18886,81.0,2014,11,27,10
18887,81.0,2014,11,27,11
18888,80.0,2014,11,27,12
18889,81.0,2014,11,27,13
18890,80.0,2014,11,27,14
18891,76.0,2014,11,27,15
18892,77.0,2014,11,27,16
18893,74.0,2014,11,27,17
18894,74.0,2014,11,27,18
18895,70.0,2014,11,27,19
18896,69.0,2014,11,27,20
18897,70.0,2014,11,27,21
18898,68.0,2014,11,27,22
18899,69.0,2014,11,27,23
18900,66.0,2014,11,28,0
18901,68.0,2014,11,28,1
18902,66.0,2014,11,28,2
18903,71.0,2014,11,28,3
18904,68.0,2014,11,28,4
18905,71.0,2014,11,28,5
18906,74.0,2014,11,28,6
18907,76.0,2014,11,28,7
18908,79.0,2014,11,28,8
18909,78.0,2014,11,28,9
18910,82.0,2014,11,28,10
18911,82.0,2014,11,28,11
18912,75.0,2014,11,28,12
18913,78.0,2014,11,28,13
18914,73.0,2014,11,28,14
18915,73.0,2014,11,28,15
18916,67.0,2014,11,28,16
18917,66.0,2014,11,28,17
18918,66.0,2014,11,28,18
18919,64.0,2014,11,28,19
18920,64.0,2014,11,28,20
18921,65.0,2014,11,28,21
18922,64.0,2014,11,28,22
18923,65.0,2014,11,28,23
18924,65.0,2014,11,29,0
18925,66.0,2014,11,29,1
18926,66.0,2014,11,29,2
18927,65.0,2014,11,29,3
18928,65.0,2014,11,29,4
18929,64.0,2014,11,29,5
18930,67.0,2014,11,29,6
18931,65.0,2014,11,29,7
18932,67.0,2014,11,29,8
18933,68.0,2014,11,29,9
18934,70.0,2014,11,29,10
18935,71.0,2014,11,29,11
18936,68.0,2014,11,29,12
18937,71.0,2014,11,29,13
18938,69.0,2014,11,29,14
18939,71.0,2014,11,29,15
18940,68.0,2014,11,29,16
18941,69.0,2014,11,29,17
18942,71.0,2014,11,29,18
18943,72.0,2014,11,29,19
18944,73.0,2014,11,29,20
18945,80.0,2014,11,29,21
18946,80.0,2014,11,29,22
18947,85.0,2014,11,29,23
18948,81.0,2014,11,30,0
18949,89.0,2014,11,30,1
18950,88.0,2014,11,30,2
18951,83.0,2014,11,30,3
18952,83.0,2014,11,30,4
18953,80.0,2014,11,30,5
18954,79.0,2014,11,30,6
18955,74.0,2014,11,30,7
18956,73.0,2014,11,30,8
18957,74.0,2014,11,30,9
18958,72.0,2014,11,30,10
18959,72.0,2014,11,30,11
18960,72.0,2014,11,30,12
18961,73.0,2014,11,30,13
18962,73.0,2014,11,30,14
18963,72.0,2014,11,30,15
18964,72.0,2014,11,30,16
18965,71.0,2014,11,30,17
18966,72.0,2014,11,30,18
18967,70.0,2014,11,30,19
18968,70.0,2014,11,30,20
18969,75.0,2014,11,30,21
18970,73.0,2014,11,30,22
18971,76.0,2014,11,30,23
18972,84.0,2014,12,1,0
18973,85.0,2014,12,1,1
18974,91.0,2014,12,1,2
18975,89.0,2014,12,1,3
18976,97.0,2014,12,1,4
18977,98.0,2014,12,1,5
18978,98.0,2014,12,1,6
18979,99.0,2014,12,1,7
18980,99.0,2014,12,1,8
18981,99.0,2014,12,1,9
18982,99.0,2014,12,1,10
18983,99.0,2014,12,1,11
18984,97.0,2014,12,1,12
18985,97.0,2014,12,1,13
18986,95.0,2014,12,1,14
18987,93.0,2014,12,1,15
18988,92.0,2014,12,1,16
18989,90.0,2014,12,1,17
18990,88.0,2014,12,1,18
18991,86.0,2014,12,1,19
18992,84.0,2014,12,1,20
18993,85.0,2014,12,1,21
18994,82.0,2014,12,1,22
18995,81.0,2014,12,1,23
18996,77.0,2014,12,2,0
18997,78.0,2014,12,2,1
18998,75.0,2014,12,2,2
18999,77.0,2014,12,2,3
19000,72.0,2014,12,2,4
19001,72.0,2014,12,2,5
19002,74.0,2014,12,2,6
19003,73.0,2014,12,2,7
19004,74.0,2014,12,2,8
19005,76.0,2014,12,2,9
19006,76.0,2014,12,2,10
19007,78.0,2014,12,2,11
19008,78.0,2014,12,2,12
19009,80.0,2014,12,2,13
19010,81.0,2014,12,2,14
19011,82.0,2014,12,2,15
19012,83.0,2014,12,2,16
19013,84.0,2014,12,2,17
19014,79.0,2014,12,2,18
19015,82.0,2014,12,2,19
19016,80.0,2014,12,2,20
19017,85.0,2014,12,2,21
19018,80.0,2014,12,2,22
19019,82.0,2014,12,2,23
19020,83.0,2014,12,3,0
19021,86.0,2014,12,3,1
19022,87.0,2014,12,3,2
19023,89.0,2014,12,3,3
19024,89.0,2014,12,3,4
19025,91.0,2014,12,3,5
19026,91.0,2014,12,3,6
19027,93.0,2014,12,3,7
19028,93.0,2014,12,3,8
19029,93.0,2014,12,3,9
19030,93.0,2014,12,3,10
19031,93.0,2014,12,3,11
19032,90.0,2014,12,3,12
19033,91.0,2014,12,3,13
19034,89.0,2014,12,3,14
19035,83.0,2014,12,3,15
19036,82.0,2014,12,3,16
19037,77.0,2014,12,3,17
19038,75.0,2014,12,3,18
19039,69.0,2014,12,3,19
19040,66.0,2014,12,3,20
19041,75.0,2014,12,3,21
19042,68.0,2014,12,3,22
19043,73.0,2014,12,3,23
19044,69.0,2014,12,4,0
19045,77.0,2014,12,4,1
19046,77.0,2014,12,4,2
19047,75.0,2014,12,4,3
19048,74.0,2014,12,4,4
19049,73.0,2014,12,4,5
19050,76.0,2014,12,4,6
19051,73.0,2014,12,4,7
19052,75.0,2014,12,4,8
19053,75.0,2014,12,4,9
19054,77.0,2014,12,4,10
19055,78.0,2014,12,4,11
19056,76.0,2014,12,4,12
19057,77.0,2014,12,4,13
19058,76.0,2014,12,4,14
19059,82.0,2014,12,4,15
19060,78.0,2014,12,4,16
19061,82.0,2014,12,4,17
19062,82.0,2014,12,4,18
19063,87.0,2014,12,4,19
19064,88.0,2014,12,4,20
19065,89.0,2014,12,4,21
19066,90.0,2014,12,4,22
19067,91.0,2014,12,4,23
19068,93.0,2014,12,5,0
19069,93.0,2014,12,5,1
19070,95.0,2014,12,5,2
19071,94.0,2014,12,5,3
19072,96.0,2014,12,5,4
19073,95.0,2014,12,5,5
19074,97.0,2014,12,5,6
19075,96.0,2014,12,5,7
19076,97.0,2014,12,5,8
19077,96.0,2014,12,5,9
19078,97.0,2014,12,5,10
19079,97.0,2014,12,5,11
19080,98.0,2014,12,5,12
19081,97.0,2014,12,5,13
19082,98.0,2014,12,5,14
19083,98.0,2014,12,5,15
19084,99.0,2014,12,5,16
19085,99.0,2014,12,5,17
19086,99.0,2014,12,5,18
19087,100.0,2014,12,5,19
19088,100.0,2014,12,5,20
19089,98.0,2014,12,5,21
19090,99.0,2014,12,5,22
19091,98.0,2014,12,5,23
19092,99.0,2014,12,6,0
19093,98.0,2014,12,6,1
19094,98.0,2014,12,6,2
19095,98.0,2014,12,6,3
19096,98.0,2014,12,6,4
19097,98.0,2014,12,6,5
19098,98.0,2014,12,6,6
19099,98.0,2014,12,6,7
19100,98.0,2014,12,6,8
19101,98.0,2014,12,6,9
19102,98.0,2014,12,6,10
19103,98.0,2014,12,6,11
19104,97.0,2014,12,6,12
19105,98.0,2014,12,6,13
19106,97.0,2014,12,6,14
19107,95.0,2014,12,6,15
19108,95.0,2014,12,6,16
19109,94.0,2014,12,6,17
19110,93.0,2014,12,6,18
19111,92.0,2014,12,6,19
19112,91.0,2014,12,6,20
19113,92.0,2014,12,6,21
19114,91.0,2014,12,6,22
19115,91.0,2014,12,6,23
19116,89.0,2014,12,7,0
19117,90.0,2014,12,7,1
19118,89.0,2014,12,7,2
19119,89.0,2014,12,7,3
19120,87.0,2014,12,7,4
19121,86.0,2014,12,7,5
19122,87.0,2014,12,7,6
19123,86.0,2014,12,7,7
19124,86.0,2014,12,7,8
19125,85.0,2014,12,7,9
19126,85.0,2014,12,7,10
19127,84.0,2014,12,7,11
19128,87.0,2014,12,7,12
19129,85.0,2014,12,7,13
19130,86.0,2014,12,7,14
19131,86.0,2014,12,7,15
19132,88.0,2014,12,7,16
19133,89.0,2014,12,7,17
19134,86.0,2014,12,7,18
19135,88.0,2014,12,7,19
19136,86.0,2014,12,7,20
19137,86.0,2014,12,7,21
19138,84.0,2014,12,7,22
19139,84.0,2014,12,7,23
19140,83.0,2014,12,8,0
19141,83.0,2014,12,8,1
19142,83.0,2014,12,8,2
19143,82.0,2014,12,8,3
19144,82.0,2014,12,8,4
19145,81.0,2014,12,8,5
19146,80.0,2014,12,8,6
19147,80.0,2014,12,8,7
19148,79.0,2014,12,8,8
19149,82.0,2014,12,8,9
19150,80.0,2014,12,8,10
19151,81.0,2014,12,8,11
19152,80.0,2014,12,8,12
19153,82.0,2014,12,8,13
19154,82.0,2014,12,8,14
19155,81.0,2014,12,8,15
19156,81.0,2014,12,8,16
19157,80.0,2014,12,8,17
19158,88.0,2014,12,8,18
19159,85.0,2014,12,8,19
19160,90.0,2014,12,8,20
19161,88.0,2014,12,8,21
19162,95.0,2014,12,8,22
19163,95.0,2014,12,8,23
19164,95.0,2014,12,9,0
19165,95.0,2014,12,9,1
19166,95.0,2014,12,9,2
19167,97.0,2014,12,9,3
19168,96.0,2014,12,9,4
19169,97.0,2014,12,9,5
19170,96.0,2014,12,9,6
19171,98.0,2014,12,9,7
19172,97.0,2014,12,9,8
19173,96.0,2014,12,9,9
19174,96.0,2014,12,9,10
19175,95.0,2014,12,9,11
19176,95.0,2014,12,9,12
19177,94.0,2014,12,9,13
19178,94.0,2014,12,9,14
19179,92.0,2014,12,9,15
19180,93.0,2014,12,9,16
19181,91.0,2014,12,9,17
19182,91.0,2014,12,9,18
19183,90.0,2014,12,9,19
19184,89.0,2014,12,9,20
19185,88.0,2014,12,9,21
19186,87.0,2014,12,9,22
19187,87.0,2014,12,9,23
19188,86.0,2014,12,10,0
19189,85.0,2014,12,10,1
19190,85.0,2014,12,10,2
19191,85.0,2014,12,10,3
19192,85.0,2014,12,10,4
19193,85.0,2014,12,10,5
19194,87.0,2014,12,10,6
19195,86.0,2014,12,10,7
19196,87.0,2014,12,10,8
19197,87.0,2014,12,10,9
19198,89.0,2014,12,10,10
19199,89.0,2014,12,10,11
19200,87.0,2014,12,10,12
19201,88.0,2014,12,10,13
19202,87.0,2014,12,10,14
19203,87.0,2014,12,10,15
19204,86.0,2014,12,10,16
19205,85.0,2014,12,10,17
19206,80.0,2014,12,10,18
19207,81.0,2014,12,10,19
19208,77.0,2014,12,10,20
19209,82.0,2014,12,10,21
19210,76.0,2014,12,10,22
19211,78.0,2014,12,10,23
19212,80.0,2014,12,11,0
19213,83.0,2014,12,11,1
19214,85.0,2014,12,11,2
19215,84.0,2014,12,11,3
19216,87.0,2014,12,11,4
19217,88.0,2014,12,11,5
19218,84.0,2014,12,11,6
19219,86.0,2014,12,11,7
19220,83.0,2014,12,11,8
19221,88.0,2014,12,11,9
19222,83.0,2014,12,11,10
19223,85.0,2014,12,11,11
19224,82.0,2014,12,11,12
19225,86.0,2014,12,11,13
19226,84.0,2014,12,11,14
19227,82.0,2014,12,11,15
19228,80.0,2014,12,11,16
19229,78.0,2014,12,11,17
19230,74.0,2014,12,11,18
19231,73.0,2014,12,11,19
19232,70.0,2014,12,11,20
19233,75.0,2014,12,11,21
19234,69.0,2014,12,11,22
19235,72.0,2014,12,11,23
19236,74.0,2014,12,12,0
19237,77.0,2014,12,12,1
19238,80.0,2014,12,12,2
19239,75.0,2014,12,12,3
19240,80.0,2014,12,12,4
19241,77.0,2014,12,12,5
19242,82.0,2014,12,12,6
19243,77.0,2014,12,12,7
19244,79.0,2014,12,12,8
