OBJECTID,UCR,CRIME,DATE_,TIME,CASE,ADDRESS,BEAT,DIST,AT,X_COORD,Y_COORD
46778,235,Over 200$,11/20/2011,8:00,D110166839A, 00348 E MIAMI ST,DT31,DT,31,191831.47,1647474.62
46779,235,Over 200$,12/2/2011,6:30,D110173533A, 02254 N TALBOTT ST,NE11,NE,11,190978.89,1657634.04
46780,235,Over 200$,12/10/2011,20:00,D110179514A, 04505 W CAVEN ST,SW21,SW,21,168147.49,1636999.69
46781,235,Over 200$,12/16/2011,0:01,D110179268A, 01551 W NEW YORK ST,SW13,SW,13,181193.93,1647890.41
46782,235,Over 200$,12/16/2011,18:30,D110179617A, 01409 SHEPARD ST,SW22,SW,22,180059.95,1639058.12
46783,235,Over 200$,12/20/2011,0:01,D110184078A, 00412 N ALABAMA ST,DT21,DT,21,191524.01,1648303.05
46784,235,Over 200$,12/29/2011,8:00,D120002112A, 03603 N WASHINGTON BL,ND13,ND,13,191756.36,1665880.38
46785,235,Over 200$,12/30/2011,12:00,D110185599A, 08151 SUMMERTREE CT,ND63,ND,63,227624.36,1698833.59
56958,245,50$ to 200$,1/4/2011,0:01,D110001991A, 04442 TEN OAK DR,SW71,SW,71,157717.58,1621674.49
56959,245,50$ to 200$,1/5/2011,20:00,D110002286A, 05856 ECHO WY,NW81,NW,81,160562.78,1684455
56960,245,50$ to 200$,1/29/2011,21:30,D110013209A, 06724 DUNN WY,SW82,SW,82,156016.25,1639695.09
56961,245,50$ to 200$,2/16/2011,6:00,D110020573A, 02066 N ILLINOIS ST,NW13,NW,13,189682.06,1656179.59
56962,245,50$ to 200$,2/17/2011,17:00,D110021297A, 01836 N HOLMES AV,NW21,NW,21,176736.74,1655060.05
56963,245,50$ to 200$,2/19/2011,21:00,D110022573A, 05510 SKIPPING STONE DR,SE43,SE,43,220560.48,1617145.06
56964,245,50$ to 200$,2/21/2011,12:50,D110022928A, 01523 WARREN LAKE CT,NE63,NE,63,246734.61,1653930.42
56965,245,50$ to 200$,2/24/2011,12:00,D110026140A, 03120 W 10TH ST,SW11,SW,11,175133.36,1651262.06
56966,245,50$ to 200$,3/6/2011,20:19,D110029568A, 01609 S STATE AV,SE23,SE,23,197662.73,1638563.04
56967,245,50$ to 200$,3/10/2011,16:45,D110031659A, 00520 E MARKET ST,DT31,DT,31,192695.93,1646692.36
56968,245,50$ to 200$,3/14/2011,23:25,D110033704A, 00440 E OHIO ST,DT31,DT,31,192379.93,1647197.38
56969,245,50$ to 200$,3/16/2011,21:00,D110034750A, 00064 S DEARBORN ST,SE12,SE,12,203281.44,1646293.18
56970,245,50$ to 200$,3/17/2011,16:00,D110035277A, 01203 RACQUET CLUB N DR,ND71,ND,71,183890.01,1703685.75
56971,245,50$ to 200$,3/18/2011,17:35,D110035704A, 01719 KNOX ST,SE32,SE,32,197698.86,1629831.67
56972,245,50$ to 200$,3/21/2011,0:06,D110036721A, 01015 N TACOMA AV,NE21,NE,21,200808.57,1651433.41
56973,245,50$ to 200$,3/23/2011,7:00,D110038197A, 00620 N GLADSTONE AV,NE51,NE,51,207316.45,1649412.99
56974,245,50$ to 200$,3/23/2011,14:12,D110038275A, 08108 BRAEBURN TE,NE62,NE,62,227540.3,1657342.33
56975,245,50$ to 200$,3/26/2011,12:20,D110039856A, 00922 N DELAWARE ST,DT21,DT,21,191098.76,1650736.38
56976,245,50$ to 200$,4/5/2011,15:00,D110045032A, 01521 S EAST ST,SE21,SE,21,192345.14,1638709.07
56977,245,50$ to 200$,4/6/2011,21:40,D110045795A, 00305 N BANCROFT ST,NE53,NE,53,210646.67,1648071.82
56978,245,50$ to 200$,4/10/2011,15:30,D110048936A, 00006 TOUSLEY CT,NW33,NW,33,166126.39,1663889.58
56979,245,50$ to 200$,4/15/2011,9:00,D110050726A, 02312 MAYHEW DR,SE54,SE,54,200679.61,1602094.02
56980,245,50$ to 200$,4/15/2011,12:00,D110051101A, 00721 N BELLEVIEW PL,SW12,SW,12,177602.17,1650029.92
56981,245,50$ to 200$,4/17/2011,21:30,D110051673A, 04023 E 10TH ST,NE51,NE,51,206670.52,1651353.87
56982,245,50$ to 200$,4/18/2011,17:39,D110052187A, 05515 PLEASANT HILL CR,SW61,SW,61,162363.44,1648530.2
56983,245,50$ to 200$,4/26/2011,2:27,D110056040A, 00410 FOREST HILLS DR,SW61,SW,61,162648.14,1648435.74
56984,245,50$ to 200$,4/26/2011,20:05,D110056548A, W WASHINGTON ST & N ILLINOIS ST,DT13,DT,13,189435.74,1646245.53
56985,245,50$ to 200$,4/26/2011,20:30,D110058019A, 00438 RED TAIL LN,SW82,SW,82,154748.07,1643394.75
56986,245,50$ to 200$,4/27/2011,17:12,D110057066A, 01906 E WERGES AV,SE32,SE,32,199027.22,1628417.5
56987,245,50$ to 200$,4/28/2011,19:30,D110057672A, 05720 W WASHINGTON ST,SW62,SW,62,161868.37,1640372.69
56988,245,50$ to 200$,5/1/2011,8:00,D120005276A, 02025 MEDFORD AV,NW21,NW,21,175520.02,1656051.48
56989,245,50$ to 200$,5/4/2011,0:01,D110060424A, 02847 ELWIN DR,NE73,NE,73,232766.55,1661387.38
56990,245,50$ to 200$,5/7/2011,18:00,D110064628A, 00025 E 40TH ST,ND43,ND,43,190576.54,1668573.81
56991,245,50$ to 200$,5/7/2011,23:00,D110062589A, 01214 S NORFOLK ST,SW63,SW,63,162950.69,1639980.91
56992,245,50$ to 200$,5/9/2011,1:00,D110064058A, 05802 BEAU JARDIN DR,SE43,SE,43,215347.72,1618558.29
56993,245,50$ to 200$,5/9/2011,22:00,D110063491A, 07515 E WASHINGTON ST,NE65,NE,65,224621.35,1648062.96
56994,245,50$ to 200$,5/10/2011,10:52,D110063706A, 03352 GAINESVILLE CT,SE54,SE,54,203655.86,1600790.93
56995,245,50$ to 200$,5/13/2011,1:00,D110065382A, 07644 PORTAGE AV,SE53,SE,53,198395.4,1605388.94
56996,245,50$ to 200$,5/13/2011,16:11,D110065646A, 03344 ROBSON ST,NE24,NE,24,203692.85,1648602.53
56997,245,50$ to 200$,5/16/2011,18:00,D110068352A, 00271 N SIGSBEE ST,SW81,SW,81,156487.92,1647511.38
56998,245,50$ to 200$,5/16/2011,19:40,D110067322B, 00809 BOSART AV,NE53,NE,53,208987.81,1650116.8
56999,245,50$ to 200$,5/17/2011,11:00,D110067841A, 01839 APPLEGATE ST,SE21,SE,21,193320.15,1637441.11
57000,245,50$ to 200$,5/19/2011,18:00,D110070106A, 06014 ARLINGTON CT,ND32,ND,32,216367.41,1672508.61
57001,245,50$ to 200$,5/20/2011,1:30,D110070199A, 00305 N BANCROFT ST,NE53,NE,53,210646.67,1648071.82
57002,245,50$ to 200$,5/20/2011,16:00,D110069678A, 06343 KELSEY DR,NW82,NW,82,174657.79,1684283.31
57003,245,50$ to 200$,5/20/2011,18:00,D110069646A, 00818 ANTIQUE CT,ND74,ND,74,185806.12,1685085.47
57004,245,50$ to 200$,5/21/2011,18:00,D110070506A, 01322 E 52ND ST,ND51,ND,51,196286.07,1675536.03
57005,245,50$ to 200$,5/21/2011,21:30,D110070627A, 01402 S EAST ST,SE21,SE,21,192304.49,1639328.71
57006,245,50$ to 200$,5/21/2011,21:45,D110070258A, 02636 W MICHIGAN ST,SW12,SW,12,176963.34,1649073.85
57007,245,50$ to 200$,5/21/2011,21:45,D110070259A, 02636 W MICHIGAN ST,SW12,SW,12,176963.34,1649073.85
57008,245,50$ to 200$,5/22/2011,14:40,D110070664A, 07307 GLENWICK BL,SW74,SW,74,184032.66,1606947.48
57009,245,50$ to 200$,5/23/2011,14:53,D110071180A, 00938 N OLNEY ST,NE24,NE,24,204356.83,1650875.75
57010,245,50$ to 200$,5/23/2011,20:15,D110071357A, 01747 E 56TH ST,ND51,ND,51,197634.44,1678188.3
57011,245,50$ to 200$,5/26/2011,9:20,D110072718A, 02215 W WASHINGTON ST,SW13,SW,13,178461.8,1645897.45
57012,245,50$ to 200$,5/27/2011,18:00,D110075525A, 01524 LANCASHIRE CT,ND71,ND,71,182350.79,1698400.74
57013,245,50$ to 200$,5/27/2011,23:45,D110073695A, 00101 ANTOINETTE PL,SE51,SE,51,190219.83,1615697.41
57014,245,50$ to 200$,5/28/2011,18:00,D110075450A, 06026 N COLLEGE AV,ND52,ND,52,193500,1681645.03
57015,245,50$ to 200$,5/29/2011,2:10,D110074190A, 01102 E EDGEWOOD AV,SE51,SE,51,195080.66,1614313
57016,245,50$ to 200$,5/29/2011,22:00,D110074830A, 02544 SICKLE RD,NE62,NE,62,226962.12,1659778.63
57017,245,50$ to 200$,5/30/2011,13:20,D110074777A, 03207 BOULEVARD PL,ND12,ND,12,188432.91,1663284.63
57018,245,50$ to 200$,5/31/2011,9:00,D110075895A, 05954 COMPTON ST,ND52,ND,52,195511.68,1681208.88
57019,245,50$ to 200$,5/31/2011,21:00,D110075969A, 04310 N RITTER AV,ND33,ND,33,213597.85,1670868.21
57020,245,50$ to 200$,6/1/2011,9:00,D110076037A, 00610 W 41ST ST,ND42,ND,42,186833.25,1669410.2
57021,245,50$ to 200$,6/1/2011,13:15,D110075896A, 02700 E MICHIGAN ST,NE23,NE,23,201324.42,1648876.65
57022,245,50$ to 200$,6/2/2011,0:01,D110078443A, 04815 E 16TH ST,NE53,NE,53,209502.34,1654038.18
57023,245,50$ to 200$,6/2/2011,1:00,D110076377A, 04602 S WALCOTT ST,SE51,SE,51,198163.19,1620526.23
57024,245,50$ to 200$,6/2/2011,21:00,D110076749A, 01727 SANDOVAL CT,NW73,NW,73,152596.28,1654352.73
57025,245,50$ to 200$,6/3/2011,22:30,D110077511A, 00820 ORANGE ST,SE21,SE,21,193643.82,1639888.27
57026,245,50$ to 200$,6/4/2011,0:30,D110077727A, 04201 E NAOMI ST,SE14,SE,14,207781.14,1637557.69
57027,245,50$ to 200$,6/4/2011,18:30,D110077719A, 01417 N NEW JERSEY ST,NE11,NE,11,192045.25,1653053.01
57028,245,50$ to 200$,6/5/2011,12:00,D110078541A, 07150 PORTLAND SQUARE,ND74,ND,74,177760.2,1688561
57029,245,50$ to 200$,6/6/2011,15:30,D110078763A, 00283 N BELLEVIEW PL,SW13,SW,13,177359.69,1647343.79
57030,245,50$ to 200$,6/6/2011,15:30,D110078677A, 00040 E ST CLAIR ST,DT21,DT,21,190287.76,1650220.17
57031,245,50$ to 200$,6/6/2011,18:00,D110078770A, 00840 GREENLEE CT,SW81,SW,81,144196.68,1650102.28
57032,245,50$ to 200$,6/8/2011,17:00,D110080178A, 09456 CONRIED DR,NE72,NE,72,233955.78,1669403.83
57033,245,50$ to 200$,6/10/2011,11:56,D110080852A, 07419 TAOS TR,NE65,NE,65,224035.01,1646540.18
57034,245,50$ to 200$,6/10/2011,12:30,D110080920A, 02435 N SHERMAN DR,NE14,NE,14,205664.73,1658961.24
57035,245,50$ to 200$,6/10/2011,14:42,D110080943A, 03062 N NEW JERSEY ST,ND11,ND,11,192050.05,1662360.79
57036,245,50$ to 200$,6/10/2011,19:00,D110081101A, 03502 W 62ND PL,NW61,NW,61,172635.49,1682818.51
57037,245,50$ to 200$,6/14/2011,15:00,D110083041A, 02505 SHELBY ST,SE22,SE,22,195073.56,1633417.32
57038,245,50$ to 200$,6/15/2011,3:00,D110083367A, S EMERSON AV & ROWNEY ST,SE41,SE,41,211071.05,1639196.9
57039,245,50$ to 200$,6/15/2011,7:00,D110083506A, 02525 N SHADELAND AV,NE33,NE,33,221631.35,1659466.78
57040,245,50$ to 200$,6/15/2011,18:30,D110083817A, E 37TH ST & N WASHINGTON BL,ND13,ND,13,191732.73,1666768.16
57041,245,50$ to 200$,6/17/2011,0:11,D110084704A, 03650 W 86TH ST,NW82,NW,82,171811.06,1699020.93
57042,245,50$ to 200$,6/17/2011,1:00,D110084691A, 05002 W 36TH TE,NW33,NW,33,165376.14,1665302.08
57043,245,50$ to 200$,6/17/2011,14:20,D110084789A, 04453 NORWALDO AV,ND41,ND,41,198293.56,1671836.67
57044,245,50$ to 200$,6/17/2011,20:00,D110085381A, 00556 W 30TH ST,NW14,NW,14,186808.91,1661942.59
57045,245,50$ to 200$,6/17/2011,22:33,D110085032A, 00245 N OXFORD ST,NE24,NE,24,202203.31,1647691.24
57046,245,50$ to 200$,6/18/2011,8:00,D110085405A, 09022 CATSKILL CT,NW73,NW,73,144018.94,1651243.84
57047,245,50$ to 200$,6/18/2011,15:00,D110085797A, 02350 DAWSON ST,SE24,SE,24,198346.37,1634552.77
57048,245,50$ to 200$,6/19/2011,12:00,D110086974A, 05420 CARROLLTON AV,ND53,ND,53,193997.01,1676932.63
57049,245,50$ to 200$,6/20/2011,0:01,D110086167A, 00117 N HARBISON AV,NE62,NE,62,230284.28,1648882.01
57050,245,50$ to 200$,6/21/2011,13:00,D110086895A, 00220 N HAMILTON AV,NE23,NE,23,199108.09,1647340.86
57051,245,50$ to 200$,6/22/2011,6:30,D110088097A, 05132 LA FLEUR WY,SE43,SE,43,215738.87,1618940.7
57052,245,50$ to 200$,6/22/2011,15:30,D110087474A, 01342 N GRAHAM AV,NE53,NE,53,214987.45,1653017.95
57053,245,50$ to 200$,6/23/2011,13:20,D110087946A, 03118 BROTHERWOOD CT,NW82,NW,82,174691.22,1687611.91
57054,245,50$ to 200$,6/23/2011,14:15,D110087959A, 02630 W MICHIGAN ST,SW12,SW,12,176986.37,1649074.04
57055,245,50$ to 200$,6/24/2011,21:00,D110089500A, 01500 E SOUTHERN AV,SE24,SE,24,196492.9,1632837.56
57056,245,50$ to 200$,6/26/2011,15:00,D110089498A, 03308 GERRARD AV,NW33,NW,33,164373.33,1663983.04
57057,245,50$ to 200$,6/26/2011,18:00,D110089572A, 03615 MINGER RD,NW24,NW,24,168556.53,1665745.91
57058,245,50$ to 200$,6/27/2011,23:00,D110090401A, 02132 CROSS WILLOW LN,SE41,SE,41,225726.57,1636328.8
57059,245,50$ to 200$,6/28/2011,18:00,D110090645A, 00037 W 38TH ST,ND12,ND,12,190160.77,1667265.88
57060,245,50$ to 200$,6/28/2011,21:30,D110091306A, 03008 N EUCLID AV,ND22,ND,22,207944.83,1662154.69
57061,245,50$ to 200$,6/29/2011,0:01,D110091165A, 03005 COAST DR,NW72,NW,72,152339.46,1662427.7
57062,245,50$ to 200$,6/29/2011,1:35,D110090844A, E 34TH ST & N SHERMAN DR,ND22,ND,22,205611.93,1664759.63
57063,245,50$ to 200$,6/29/2011,11:04,D110091053A, 02121 W MICHIGAN ST,SW13,SW,13,178956.1,1649051.51
57064,245,50$ to 200$,6/30/2011,15:00,D110091760A, 09423 E 36TH PL,NE72,NE,72,234112.01,1666262.2
57065,245,50$ to 200$,7/1/2011,0:01,D110092169A, 06329 SULLIVAN CT,NW73,NW,73,158165.26,1656691.87
57066,245,50$ to 200$,7/1/2011,10:00,D110092321A, 03031 DANBURY RD,NW24,NW,24,170607.11,1662319.61
57067,245,50$ to 200$,7/2/2011,18:00,D110093930A, 00001 N PENNSYLVANIA ST,DT31,DT,31,190470.99,1646220.59
57068,245,50$ to 200$,7/3/2011,17:00,D110094072A, 07902 W 10TH ST,NW73,NW,73,149933.85,1650861.48
57069,245,50$ to 200$,7/3/2011,23:00,D110095198A, 00829 CLOVERLEAF TE,SW62,SW,62,160685.09,1641698.64
57070,245,50$ to 200$,7/5/2011,10:50,D110093972A, 03935 N FRANKLIN RD,NE71,NE,71,226909.53,1668084.53
57071,245,50$ to 200$,7/7/2011,14:15,D110095289A, 01135 N EWING ST,NE21,NE,21,204961.67,1651934.1
57072,245,50$ to 200$,7/7/2011,18:00,D110098163A, 00845 W WALNUT ST,DT11,DT,11,185802.64,1649960.88
57073,245,50$ to 200$,7/7/2011,19:30,D110095516A, 07381 ORINOCO AV,SE53,SE,53,196213.4,1607034.24
57074,245,50$ to 200$,7/7/2011,21:40,D110095523A, 08151 BRAEBURN NDR,NE62,NE,62,227708.58,1657749.86
57075,245,50$ to 200$,7/8/2011,0:01,D110097075A, 05802 ALLENDALE DR,NW32,NW,32,160591.08,1665941.83
57076,245,50$ to 200$,7/8/2011,23:30,D110096396A, 01814 S TALBOTT ST,SE21,SE,21,190400.59,1637417.3
57077,245,50$ to 200$,7/9/2011,19:35,D110096565A, 00001 S CAPITOL AV,DT32,DT,32,188941.2,1646253.32
57078,245,50$ to 200$,7/11/2011,17:00,D110100357A, 00219 W NORTH ST,DT12,DT,12,188747,1649327.66
57079,245,50$ to 200$,7/11/2011,23:30,D110098131A, 05609 DOLLAR HIDE SDR,SW72,SW,72,161379.91,1614016.88
57080,245,50$ to 200$,7/12/2011,14:14,D110097941A, 02461 SICKLE RD,NE62,NE,62,227177.56,1659331.7
57081,245,50$ to 200$,7/13/2011,19:30,D110098705A, 07762 PADDINGTON LN W,NW82,NW,82,171115.57,1692695.87
57082,245,50$ to 200$,7/14/2011,20:18,D110099295A, 07451 W 10TH ST,SW81,SW,81,152479.22,1650851.22
57083,245,50$ to 200$,7/15/2011,1:00,D110099629A, 04121 HICKORY TR W,SE43,SE,43,219734.9,1624571.53
57084,245,50$ to 200$,7/15/2011,14:00,D111000783A, 00835 CLOVERLEAF TE,SW62,SW,62,160684.99,1641668.97
57085,245,50$ to 200$,7/15/2011,15:00,D110100197A, 06853 E 22ND ST,NE32,NE,32,220293.08,1657429.65
57086,245,50$ to 200$,7/16/2011,0:30,D110100281A, 06162 DIJON CT,ND64,ND,64,207831.19,1683010.84
57087,245,50$ to 200$,7/16/2011,22:23,D110100411A, E 21ST ST & N EMERSON AV,NE31,NE,31,211009.43,1656743.95
57088,245,50$ to 200$,7/17/2011,10:40,D110100659A, 05601 LOWELL AV,NE54,NE,54,214106.22,1648335.83
57089,245,50$ to 200$,7/17/2011,16:30,D110100940A, 02531 LARMAN DR,SE54,SE,54,201289.12,1602515.12
57090,245,50$ to 200$,7/18/2011,16:00,D110101286A, 03609 CALHOUN ST,SE23,SE,23,204815.8,1636395.93
57091,245,50$ to 200$,7/18/2011,22:45,D110101548A, 04730 E 18TH ST,NE31,NE,31,209114.94,1654846.73
57092,245,50$ to 200$,7/19/2011,15:25,D110101919A, 00538 W 29TH ST,NW14,NW,14,186931.73,1661287.08
57093,245,50$ to 200$,7/20/2011,15:30,D110102579A, 04252 S STATE AV,SE32,SE,32,197696.4,1623097.59
57094,245,50$ to 200$,7/20/2011,22:15,D111002744A, 03800 E MICHIGAN ST,NE51,NE,51,205664.6,1648943.4
57095,245,50$ to 200$,7/20/2011,23:00,D110104071A, 00921 CAMP ST,DT12,DT,12,186517.55,1650911.88
57096,245,50$ to 200$,7/21/2011,14:00,D110103125A, 02121 W MICHIGAN ST,SW13,SW,13,178956.1,1649051.51
57097,245,50$ to 200$,7/21/2011,20:10,D110103251A, 03938 N MITTHOEFER RD,NE72,NE,72,236938.59,1669081.68
57098,245,50$ to 200$,7/21/2011,20:30,D110103292A, 00801 LINCOLNWOOD LN,ND74,ND,74,185926.99,1685495.37
57099,245,50$ to 200$,7/22/2011,15:00,D110103731A, 01709 E TABOR ST,SE24,SE,24,197765.03,1635165.5
57100,245,50$ to 200$,7/22/2011,18:00,D110104077A, 00611 N CAPITOL AV,DT12,DT,12,189057.08,1649458.19
57101,245,50$ to 200$,7/23/2011,0:45,D110104062A, 02215 E 56TH ST,ND51,ND,51,199591.17,1678188.26
57102,245,50$ to 200$,7/23/2011,15:10,D110104148A, 08705 E 38TH ST,NE71,NE,71,230242.94,1667482.54
57103,245,50$ to 200$,7/23/2011,21:05,D110104286A, 02176 S SHELBY ST,SE22,SE,22,195023.25,1635405.33
57104,245,50$ to 200$,7/25/2011,19:45,D110105799A, 08110 WOODBINE DR,SW74,SW,74,184695.59,1602951.62
57105,245,50$ to 200$,7/26/2011,0:43,D110105427A, 02063 N MERIDIAN ST,NE11,NE,11,190224.5,1656230.06
57106,245,50$ to 200$,7/26/2011,8:00,D110106023A, 01611 N MERIDIAN ST,NE11,NE,11,190236.58,1654049.41
57107,245,50$ to 200$,7/27/2011,0:01,D110106493A, 06909 CHRYSLER ST,NW82,NW,82,166242.38,1687434.85
57108,245,50$ to 200$,7/27/2011,21:15,D110106571A, 01530 ROACHE ST,NW11,NW,11,180917.79,1659921.91
57109,245,50$ to 200$,7/28/2011,8:00,D110109116A, 03824 E 10TH ST,NE51,NE,51,205862.31,1651391.28
57110,245,50$ to 200$,7/28/2011,10:29,D110106792A, 03700 E 25TH ST,NE14,NE,14,205190.79,1659403.1
57111,245,50$ to 200$,7/28/2011,18:00,D110107072A, 04401 E 10TH ST,NE51,NE,51,207812.67,1651354.74
57112,245,50$ to 200$,7/28/2011,18:11,D110109697A, 02351 LAFAYETTE RD,NW22,NW,22,175221.12,1658367.62
57113,245,50$ to 200$,7/29/2011,10:00,D110107712A, 00921 HARDIN BL,SW62,SW,62,160270.74,1641220.39
57114,245,50$ to 200$,7/29/2011,20:00,D110107735A, 04315 SHADY VIEW DR,ND32,ND,32,220455.28,1670944.81
57115,245,50$ to 200$,7/30/2011,18:50,D110108148A, 06341 APACHE DR,NW31,NW,31,158242.14,1674134.4
57116,245,50$ to 200$,7/31/2011,0:01,D110110811A, E 38TH ST & N ARLINGTON AV,ND33,ND,33,216200.01,1667389.04
57117,245,50$ to 200$,8/1/2011,6:00,D110109390A, 00100 S PINE ST,SE11,SE,11,194302.8,1645383.06
57118,245,50$ to 200$,8/1/2011,16:55,D110109667C, 00048 E PALMER ST,SE21,SE,21,190146.34,1638597.35
57119,245,50$ to 200$,8/1/2011,19:00,D110109196A, 07251 RUE DE MARGOT DR,ND74,ND,74,177797.73,1689296.49
57120,245,50$ to 200$,8/2/2011,0:01,D110109377A, 05322 E 19TH PL,NE32,NE,32,212491.64,1655687.18
57121,245,50$ to 200$,8/4/2011,23:45,D110110960A, 01311 N DENNY ST,NE51,NE,51,206164.22,1652510.71
57122,245,50$ to 200$,8/5/2011,1:00,D110111202A, 00511 BUFFALO TRAIL CR,SE53,SE,53,192485.59,1600654.18
57123,245,50$ to 200$,8/5/2011,8:00,D110111753A, 02346 COLUMBIA AV,NE13,NE,13,195957.58,1658331.61
57124,245,50$ to 200$,8/7/2011,1:00,D110112214A, 00234 S WALCOTT ST,SE12,SE,12,197940.89,1644711.18
57125,245,50$ to 200$,8/7/2011,12:00,D110116889A, HUNTERS COVE,X11,X1,1,639056.47,332094.83
57126,245,50$ to 200$,8/9/2011,0:01,D110113682A, 03415 W MORRIS ST,SW21,SW,21,173487.36,1640148.57
57127,245,50$ to 200$,8/9/2011,10:30,D110113238A, 00037 W 38TH ST,ND12,ND,12,190160.77,1667265.88
57128,245,50$ to 200$,8/9/2011,13:00,D110211476A, 03200 CLIFTON ST,NW14,NW,14,183723.09,1663029.31
57129,245,50$ to 200$,8/9/2011,18:00,D110113423A, 00233 HEATHER DR,SW81,SW,81,155306.79,1647048.36
57130,245,50$ to 200$,8/9/2011,20:25,D110113488A, 05903 CENTRAL AV,ND52,ND,52,192353.76,1680883
57131,245,50$ to 200$,8/10/2011,8:00,D110114012A, 00425 VERWOOD CT,SW81,SW,81,144358.07,1648282.13
57132,245,50$ to 200$,8/11/2011,21:25,D110114596A, 00337 W 11TH ST,DT12,DT,12,188224.87,1651738.06
57133,245,50$ to 200$,8/12/2011,7:30,D110114933A, 04263 LAKEWAY DR,ND41,ND,41,201541.53,1671420.17
57134,245,50$ to 200$,8/13/2011,17:45,D110115544A, 05458 MARILYN RD,ND33,ND,33,213324.5,1669873.8
57135,245,50$ to 200$,8/14/2011,0:01,D110116325A, 01216 KAPPES ST,SW22,SW,22,179686.58,1640338.15
57136,245,50$ to 200$,8/14/2011,7:00,D110116021A, 00731 E TERRACE AV,SE21,SE,21,193222.69,1639342.43
57137,245,50$ to 200$,8/15/2011,14:00,D110116978A, 07451 BANCASTER DR,NW82,NW,82,170586.22,1690794
57138,245,50$ to 200$,8/16/2011,11:48,D110116940A, 00431 CANAL CT N DR,DT12,DT,12,187552.82,1650225.93
57139,245,50$ to 200$,8/16/2011,13:56,D110116993A, 02955 DR MARTIN LUTHER KING ST,NW14,NW,14,185698.49,1661728.63
57140,245,50$ to 200$,8/16/2011,18:00,D110117755A, 00803 HARDIN BL,SW62,SW,62,160271.74,1641712.68
57141,245,50$ to 200$,8/16/2011,21:00,D110117257A, 09458 SHENANDOAH DR,NE63,NE,63,234250.23,1656508.66
57142,245,50$ to 200$,8/17/2011,8:00,D110120149A, 06006 KEENSBURG DR,ND74,ND,74,182879.09,1681470.16
57143,245,50$ to 200$,8/17/2011,8:00,D110117586A, 03008 S LYONS AV,SW64,SW,64,168642.38,1629244.16
57144,245,50$ to 200$,8/17/2011,23:00,D110118115A, 03606 BALSAM AV,ND13,ND,13,195952.82,1666269.58
57145,245,50$ to 200$,8/19/2011,10:00,D110118734A, 03118 KESWICK RD,NW24,NW,24,167904.24,1662566.66
57146,245,50$ to 200$,8/20/2011,1:00,D110121370A, 01533 W 79TH ST,ND71,ND,71,182087.7,1693760.03
57147,245,50$ to 200$,8/21/2011,12:00,D110123865A, 08155 RICHARDT ST,ND63,ND,63,224343.63,1695805.29
57148,245,50$ to 200$,8/21/2011,17:30,D110119765A, 02019 W NEW YORK ST,SW13,SW,13,179303.08,1648031.78
57149,245,50$ to 200$,8/23/2011,16:40,D110120972A, 03410 N EMERSON AV,ND22,ND,22,210946.49,1664888.8
57150,245,50$ to 200$,8/24/2011,13:12,D110121407A, 00320 N NEW JERSEY ST,DT21,DT,21,192016.42,1647815.24
57151,245,50$ to 200$,8/25/2011,8:00,D110122817A, 04345 CARROLLTON AV,ND43,ND,43,194134.31,1670932.75
57152,245,50$ to 200$,8/25/2011,8:00,D110122167A, 00027 HIGHLAND AV,NE22,NE,22,195633.05,1646417.09
57153,245,50$ to 200$,8/25/2011,18:00,D110124908A, 00742 BLAKE ST,DT11,DT,11,185708.03,1650163.84
57154,245,50$ to 200$,8/26/2011,3:20,D110122503A, 06052 E WASHINGTON ST,NE65,NE,65,216857.88,1647616.71
57155,245,50$ to 200$,8/27/2011,14:00,D110123334A, 07630 NORTHCREST DR,ND63,ND,63,224768.79,1698234.98
57156,245,50$ to 200$,8/28/2011,13:00,D110123743A, 04023 E 10TH ST,NE51,NE,51,206670.52,1651353.87
57157,245,50$ to 200$,8/28/2011,20:00,D110123901A, 03425 N DENNY ST,ND22,ND,22,205987.59,1664923.83
57158,245,50$ to 200$,8/30/2011,15:00,D110125775A, 00955 ARNOLDA AV,SW11,SW,11,175513.42,1650977.87
57159,245,50$ to 200$,8/30/2011,19:15,D110125179A, 00218 N TEMPLE AV,NE23,NE,23,200985.96,1647539.48
57160,245,50$ to 200$,8/31/2011,8:00,D110125381A, 00050 N ALABAMA ST,DT31,DT,31,191459.82,1646471.09
57161,245,50$ to 200$,8/31/2011,16:00,D110125782A, 00040 E ST CLAIR ST,DT21,DT,21,190287.76,1650220.17
57162,245,50$ to 200$,8/31/2011,20:30,D110126008A, 05201 SENECA DR,ND64,ND,64,207524.47,1675867.47
57163,245,50$ to 200$,8/31/2011,21:40,D110125844A, S ILLINOIS ST & W MARYLAND ST,DT32,DT,32,189418.31,1645721.03
57164,245,50$ to 200$,9/1/2011,1:00,D110126033A, 00319 S PARKER AV,SE12,SE,12,202336.28,1644666.36
57165,245,50$ to 200$,9/1/2011,19:30,D110126424A, W 21ST ST & N CAPITOL AV,NW13,NW,13,189031.33,1656398.75
57166,245,50$ to 200$,9/2/2011,14:00,D110126965A, 00041 S LASALLE ST,SE12,SE,12,203629.49,1646483.52
57167,245,50$ to 200$,9/2/2011,17:35,D110126896A, 05801 ALLENDALE DR,NW32,NW,32,160630.83,1665949.94
57168,245,50$ to 200$,9/2/2011,23:59,D110127224A, 00607 E SOUTHERN AV,SE22,SE,22,192714.98,1632661.37
