OBJECTID,UCR,CRIME,DATE_,TIME,CASE,ADDRESS,BEAT,DIST,AT,X_COORD,Y_COORD
41666,245,50$ to 200$,1/23/2013,9:30,D130009820A,5709 W WASHINGTON ST,SW60,SW,60,161940.35,1640358.71
41667,245,50$ to 200$,1/29/2013,10:00,D130012610A,4361 DECLARATION DR,SE30,SE,30,190584.73,1623129.43
41668,245,50$ to 200$,2/6/2013,12:00,D130022311A,1001 N RURAL ST,NE20,NE,20,201740.12,1651437.76
41669,245,50$ to 200$,2/9/2013,19:17,D130017656A,3518 MONNINGER DR,NW30,NW,30,166172.58,1665121.23
41670,245,50$ to 200$,2/14/2013,9:00,D130019789A,4039 BOULEVARD PL,ND10,ND,10,188424.96,1668942.95
41671,245,50$ to 200$,2/16/2013,10:00,D130020669A,636 N LINWOOD AV,NE50,NE,50,208329.11,1649473.48
41672,245,50$ to 200$,3/9/2013,20:04,D130029592A,1145 S CAPITOL AV,DT30,DT,30,188806.98,1640865.23
41673,245,50$ to 200$,3/10/2013,0:01,D130057507A,55 KOWEBA LN,SE10,SE,10,199684.17,1646050.53
41674,245,50$ to 200$,3/10/2013,0:01,D130030776A,1022 HOSBROOK ST,SE10,SE,10,194648.46,1641827.47
41675,245,50$ to 200$,3/15/2013,23:47,D130032462A,2126 E MICHIGAN ST,NE20,NE,20,199376.26,1648933.12
41676,245,50$ to 200$,3/16/2013,17:00,D130032744A,3217 WINTON AV,NW30,NW,30,165326.64,1663413.93
41677,245,50$ to 200$,3/18/2013,19:30,D130033933A,5251 KENTUCKY AV,SW70,SW,70,156210.78,1617842.53
41678,245,50$ to 200$,3/25/2013,21:10,D130036737A,1309 N PENNSYLVANIA ST,NE10,NE,10,190761.13,1652688.97
41679,245,50$ to 200$,3/27/2013,13:34,D130037528A,1532 E 10TH ST,NE20,NE,20,197227.06,1651489.61
41680,245,50$ to 200$,3/28/2013,11:40,D130037956A,1435 N ILLINOIS ST,NW10,NW,10,189691.6,1653257.78
41681,245,50$ to 200$,3/28/2013,15:45,D130038111A,2502 N SHERMAN DR,NE10,NE,10,205516.69,1659481.36
41682,245,50$ to 200$,3/31/2013,4:30,D130039200A,3527 N COLLEGE AV,ND10,ND,10,193843.41,1665564.85
41683,245,50$ to 200$,3/31/2013,17:45,D130039373A,109 S BRADLEY AV,SE10,SE,10,206034.51,1646440
41684,245,50$ to 200$,3/31/2013,20:00,D130039436A,1514 SHEPARD ST,SW20,SW,20,180022.92,1638359.86
41685,245,50$ to 200$,4/5/2013,8:00,D130041850A,3741 LA FONTAINE CT,NE70,NE,70,239096.85,1667450.16
41686,245,50$ to 200$,4/10/2013,22:00,D130044397A,4611 N COLLEGE AV,ND50,ND,50,193728.08,1672668.89
41687,245,50$ to 200$,4/13/2013,22:00,D130046408A,100 S CAPITOL AV,DT30,DT,30,188602.74,1645024.76
41688,245,50$ to 200$,4/17/2013,4:20,D130047323A,7509 RUSKIN PL,NE30,NE,30,224377.49,1667185.3
41689,245,50$ to 200$,4/18/2013,6:35,D130047918A,E OHIO ST & N PENNSYLVANIA ST,DT20,DT,20,190486.2,1647243.45
41690,245,50$ to 200$,4/18/2013,14:10,D130048120A,6340 GATEWAY DR,NW30,NW,30,158309.14,1668852.78
41691,245,50$ to 200$,4/24/2013,19:00,D130054860A,804 BLAKE ST,DT10,DT,10,185717.48,1650422
41692,245,50$ to 200$,4/24/2013,99:99,D130051301A,2846 N LASALLE ST,NE10,NE,10,203275.98,1660987.18
41693,245,50$ to 200$,4/26/2013,12:30,D130052022A,3409 N HIGH SCHOOL RD,NW30,NW,30,158674.14,1664431.78
41694,245,50$ to 200$,4/28/2013,7:30,D130052556A,921 E WASHINGTON ST,SE10,SE,10,194427.25,1646012.27
41695,245,50$ to 200$,4/30/2013,14:12,D130053662A,2503 N NEW JERSEY ST,NE10,NE,10,192082.83,1659435.79
41696,245,50$ to 200$,5/2/2013,22:15,D130055156A,245 N DELAWARE ST,DT20,DT,20,191117.59,1647624.44
41697,245,50$ to 200$,5/4/2013,9:00,D130059866A,W 10TH ST & N CENTENNIAL ST,SW10,SW,10,174500.77,1651230.1
41698,245,50$ to 200$,5/7/2013,4:00,D130057046A,4328 FOLTZ ST,SW70,SW,70,169586.04,1622317.38
41699,245,50$ to 200$,5/7/2013,20:07,D130057302A,3640 GREEN ASH CT,NW20,NW,20,172443.72,1657183.44
41700,245,50$ to 200$,5/8/2013,14:30,D130057690A,2171 AVONDALE PL,NE10,NE,10,205002.22,1657425.67
41701,245,50$ to 200$,5/9/2013,17:15,D130058311A,441 E OHIO ST,DT20,DT,20,192427.35,1647090.57
41702,245,50$ to 200$,5/13/2013,17:51,D130060076A,1628 YANDES ST,NE10,NE,10,195578.53,1654309.66
41703,245,50$ to 200$,5/14/2013,12:00,D130060496A,1247 S KIEL AVE,SW60,SW,60,160559.44,1639813.15
41704,245,50$ to 200$,5/15/2013,20:00,D130061789A,6424 JOHNWES RD,SW70,SW,70,157803.44,1622343.06
41705,245,50$ to 200$,5/18/2013,12:00,D130066092A,411 RUSKIN PL,ND10,ND,10,192189.08,1666948.32
41706,245,50$ to 200$,5/19/2013,9:30,D130062867A,315 KOEHNE ST,SW10,SW,10,181280.76,1648044.51
41707,245,50$ to 200$,5/19/2013,14:00,D130062982A,3358 HEATHER RIDGE DR,NW70,NW,70,154171.88,1664124.97
41708,245,50$ to 200$,5/20/2013,17:00,D130063542A,322 CANAL WALK,DT10,DT,10,187902.89,1647962.05
41709,245,50$ to 200$,5/22/2013,11:30,D130064769A,E 10TH ST & N LASALLE ST,NE20,NE,20,203567.67,1651369.6
41710,245,50$ to 200$,5/23/2013,15:03,D130065096A,9201 RUSHMORE BLVD,NW70,NW,70,143276.9,1652957.18
41711,245,50$ to 200$,5/26/2013,15:39,D130066471A,4655 LYNNFIELD RD,NW80,NW,80,157469.01,1672885.22
41712,245,50$ to 200$,5/26/2013,21:00,D130066731A,1540 E TABOR ST,SE20,SE,20,196731.76,1635199.13
41713,245,50$ to 200$,5/28/2013,16:30,D130067560A,2831 EARLSWOOD LN,SW50,SW,50,175765.3,1610283.47
41714,245,50$ to 200$,5/30/2013,12:23,D130068505A,3242 N ARSENAL AV,ND20,ND,20,196762.51,1663453.62
41715,245,50$ to 200$,6/1/2013,12:00,D130071440A,5103 E 16TH ST,NE50,NE,50,211159.08,1653928.44
41716,245,50$ to 200$,6/3/2013,12:55,D130070463A,66 N TREMONT ST,SW10,SW,10,177932.94,1646560.74
41717,245,50$ to 200$,6/3/2013,21:00,D130071123A,2310 UNION ST,SE20,SE,20,189955.26,1634432.69
41718,245,50$ to 200$,6/4/2013,20:15,D130071228A,2211 PROSPECT ST,SE10,SE,10,199427.56,1640824.87
41719,245,50$ to 200$,6/5/2013,0:01,D130071435A,3264 VALLEY FARMS WY,NW70,NW,70,149130.72,1663335.54
41720,245,50$ to 200$,6/5/2013,15:30,D130071653A,6659 PEMBRIDGE WY,NW80,NW,80,156407.59,1674092.86
41721,245,50$ to 200$,6/5/2013,21:00,D130071858A,8536 LENNA CT,NE70,NE,70,229598.45,1671293.1
41722,245,50$ to 200$,6/7/2013,18:00,D130073270A,7827 SOUTHFIELD DR,SE50,SE,50,201290.46,1604428.34
41723,245,50$ to 200$,6/8/2013,18:00,D130073525A,9559 MERCURY DR,NE60,NE,60,234775.55,1661351.12
41724,245,50$ to 200$,6/10/2013,16:00,D130076247A,430 INDIANA AV,DT10,DT,10,188319.72,1648486.6
41725,245,50$ to 200$,6/10/2013,23:10,D130074241A,2821 E 13TH ST,NE20,NE,20,201816.98,1652593.23
41726,245,50$ to 200$,6/11/2013,11:45,D130074477A,4926 MELROSE AV,SW60,SW,60,165997.77,1636610.01
41727,245,50$ to 200$,6/11/2013,23:59,D130075107A,1252 RINGGOLD AV,SE10,SE,10,194447.72,1640021.08
41728,245,50$ to 200$,6/13/2013,19:00,D130077758A,4846 PENDRAGON BL,NW60,NW,60,166595.86,1685468.61
41729,245,50$ to 200$,6/14/2013,15:20,D130076187A,2401 SHELBY ST,SE20,SE,20,195068.11,1634193.5
41730,245,50$ to 200$,6/15/2013,3:45,D130076446A,7186 TWIN OAKS DR,NE30,NE,30,222417.82,1666260.84
41731,245,50$ to 200$,6/16/2013,22:00,D130077127A,3805 MILL CROSSING DR,ND20,ND,20,204673.79,1667426.92
41732,245,50$ to 200$,6/17/2013,15:00,D130077657A,1035 BROAD RIPPLE AV,ND50,ND,50,195020.19,1683576.86
41733,245,50$ to 200$,6/18/2013,17:23,D130078147A,6723 W 16TH ST,NW70,NW,70,156227.13,1653446.38
41734,245,50$ to 200$,6/19/2013,14:00,D130078616A,7321 FREEPORT LN,NW70,NW,70,153079.37,1665247.6
41735,245,50$ to 200$,6/19/2013,16:30,D130079350A,1150 N WHITE RIVER PKWY W DR,SW10,SW,10,181238.13,1652507.49
41736,245,50$ to 200$,6/19/2013,18:56,D130078688A,1627 N COLORADO AV,NE30,NE,30,207592.07,1654337.24
41737,245,50$ to 200$,6/20/2013,0:01,D130081743A,401 N ILLINOIS ST,DT10,DT,10,189581.38,1648418.04
41738,245,50$ to 200$,6/20/2013,99:99,D130079564A,601 BARBADOS DR,SE50,SE,50,192715.06,1609746.99
41739,245,50$ to 200$,6/21/2013,0:01,D130079731A,9257 COLLEGE DR,ND70,ND,70,193844,1702765.92
41740,245,50$ to 200$,6/21/2013,13:30,D130079703A,5853 LIBERTY CREEK N DR,NW80,NW,80,161163.1,1679567.4
41741,245,50$ to 200$,6/21/2013,21:30,D130080154A,5550 EDGEWOOD TRACE BL,SE40,SE,40,225841.67,1617032.14
41742,245,50$ to 200$,6/23/2013,15:30,D130080915A,1201 INDIANA AV,NW10,NW,10,184127.03,1652330.23
41743,245,50$ to 200$,6/24/2013,3:55,D130080794A,2642 N HARDING ST,NW10,NW,10,181696.46,1659975.45
41744,245,50$ to 200$,6/27/2013,3:54,D130082431A,2725 BRAXTON DR,NE60,NE,60,245648.32,1660872.97
41745,245,50$ to 200$,6/29/2013,15:00,D130084079A,1301 RINGGOLD AV,SE10,SE,10,194488.24,1639865.57
41746,245,50$ to 200$,7/1/2013,1:23,D130148504A,7935 HOSTA DR,SW70,SW,70,143500.69,1602939.16
41747,245,50$ to 200$,7/1/2013,12:00,D130134538A,1225 HIATT ST,SW20,SW,20,179393.68,1640276.24
41748,245,50$ to 200$,7/1/2013,14:38,D130084485A,4400 N HIGH SCHOOL RD,NW30,NW,30,158319.27,1670672
41749,245,50$ to 200$,7/1/2013,22:10,D130084649A,6780 W WASHINGTON ST,SW80,SW,80,156212.82,1638176.55
41750,245,50$ to 200$,7/2/2013,17:15,D130085046A,3300 N MERIDIAN ST,ND10,ND,10,190389.21,1663955.33
41751,245,50$ to 200$,7/2/2013,18:00,D130085876A,1018 S SHEFFIELD AV,SW20,SW,20,178634.94,1641570.3
41752,245,50$ to 200$,7/2/2013,21:30,D130085540A,28 PARKVIEW AV,NE20,NE,20,198562.71,1646435.05
41753,245,50$ to 200$,7/4/2013,0:15,D130085885A,9016 SARATOGA DR,NE70,NE,70,231800.61,1669889.67
41754,245,50$ to 200$,7/5/2013,12:10,D130086384A,W 29TH ST & DR MARTIN LUTHER KIN ST,NW10,NW,10,185846.94,1661265.33
41755,245,50$ to 200$,7/6/2013,1:00,D130086795A,3260 WELLINGTON AV,NE70,NE,70,226022.99,1664031.8
41756,245,50$ to 200$,7/6/2013,16:00,D130087317A,3131 WINTERSONG DR,SW70,SW,70,162958.49,1628874
41757,245,50$ to 200$,7/6/2013,18:00,D130087356A,1044 S ADDISON ST,SW20,SW,20,176982.53,1641425.15
41758,245,50$ to 200$,7/6/2013,18:30,D130087039A,4701 CRESTVIEW AV,ND10,ND,10,195685.79,1673147.93
41759,245,50$ to 200$,7/7/2013,16:00,D130089456A,5022 EMERTON PL,SE10,SE,10,210532.25,1636838.95
41760,245,50$ to 200$,7/8/2013,0:01,D130087737A,1201 INDIANA AV,NW10,NW,10,184127.03,1652330.23
41761,245,50$ to 200$,7/8/2013,12:00,D130087899A,4138 RICHELIEU RD,NE70,NE,70,229333.07,1669902.65
41762,245,50$ to 200$,7/9/2013,19:20,D130088446A,E NEW YORK ST & N RURAL ST,NE20,NE,20,201646.1,1647893.45
41763,245,50$ to 200$,7/10/2013,7:30,D130088900A,3730 RUCKLE ST,ND10,ND,10,192711.51,1666803.69
41764,245,50$ to 200$,7/10/2013,16:00,D130088925A,1924 HOUSTON ST,NE10,NE,10,203636.48,1655629.92
41765,245,50$ to 200$,7/11/2013,13:08,D130089537A,1729 E TABOR ST,SE20,SE,20,197955.84,1635166
41766,245,50$ to 200$,7/11/2013,13:30,D130089286A,50 W FALL CREEK PKWY N DR,NW10,NW,10,190111.42,1659493.48
41767,245,50$ to 200$,7/11/2013,15:38,D130089776A,2121 W MICHIGAN ST,SW10,SW,10,178694.68,1648715.77
41768,245,50$ to 200$,7/12/2013,14:00,D130091088A,6243 E WASHINGTON ST,NE50,NE,50,217658.38,1647632.92
41769,245,50$ to 200$,7/12/2013,15:00,D130089894A,402 S LASALLE ST,SE10,SE,10,203592.33,1644167.76
41770,245,50$ to 200$,7/12/2013,17:45,D130089984A,6510 E 25TH ST,NE30,NE,30,219003.92,1659437.46
41771,245,50$ to 200$,7/12/2013,21:53,D130090053A,3437 LAFAYETTE RD,NW20,NW,20,170301.82,1664681.28
41772,245,50$ to 200$,7/13/2013,19:30,D130090431A,BARNOR DR & WINDSOR DR,NE30,NE,30,217668.73,1657954.34
41773,245,50$ to 200$,7/14/2013,13:45,D130090720A,805 BELHAVEN DR,NE60,NE,60,240037.98,1651103.63
41774,245,50$ to 200$,7/16/2013,8:30,D130092112A,4701 N KEYSTONE AV,ND10,ND,10,200260.4,1673606.79
41775,245,50$ to 200$,7/16/2013,15:50,D130091800A,514 N CHESTER AV,NE50,NE,50,206642.87,1648989.59
41776,245,50$ to 200$,7/17/2013,11:59,D130092168A,1325 LINDEN ST,SE10,SE,10,195884.99,1639808.94
41777,245,50$ to 200$,7/17/2013,23:00,D130092808A,1741 E TERRACE AV,SE20,SE,20,197907.53,1639461.69
41778,245,50$ to 200$,7/18/2013,10:37,D130092718A,3612 E WASHINGTON ST,NE20,NE,20,204911.92,1646897.43
41779,245,50$ to 200$,7/18/2013,13:50,D130092787A,1216 KAPPES ST,SW20,SW,20,179683.96,1640332.79
41780,245,50$ to 200$,7/18/2013,14:00,D130092917A,1701 BROADWAY ST,NE10,NE,10,193430.3,1654681.96
41781,245,50$ to 200$,7/18/2013,14:20,D130092931A,1409 WADE ST,SE20,SE,20,196258.51,1634520.25
41782,245,50$ to 200$,7/19/2013,11:30,D130093314A,6340 GATEWAY DR,NW30,NW,30,158309.14,1668852.78
41783,245,50$ to 200$,7/19/2013,12:00,D130093498A,310 W MICHIGAN ST,DT10,DT,10,188450.09,1648864.91
41784,245,50$ to 200$,7/19/2013,12:40,D130933009A,4813 OAKWOOD TR,NW60,NW,60,166819.4,1686776.17
41785,245,50$ to 200$,7/19/2013,13:00,D130093323A,9926 CATALINA DR,NE70,NE,70,236345.96,1668035.69
41786,245,50$ to 200$,7/19/2013,13:00,D130093343A,101 W WASHINGTON ST,DT30,DT,30,189318.14,1645983.1
41787,245,50$ to 200$,7/19/2013,18:00,D130093501A,627 DELRAY DR,SW80,SW,80,155020.82,1642476.15
41788,245,50$ to 200$,7/20/2013,10:27,D130093822A,PROSPECT ST & S RANDOLPH ST,SE10,SE,10,198294.39,1640840.38
41789,245,50$ to 200$,7/20/2013,16:15,D130093914A,1122 N DEARBORN ST,NE20,NE,20,203175.95,1651928.72
41790,245,50$ to 200$,7/20/2013,16:30,D130094292A,1525 SPRUCE ST,SE20,SE,20,196758.58,1638951.64
41791,245,50$ to 200$,7/20/2013,20:30,D130094385A,911 E 44TH ST,ND10,ND,10,194515.89,1671298.93
41792,245,50$ to 200$,7/21/2013,22:22,D130094473A,4457 N AUDUBON RD,ND30,ND,30,214723.92,1671754.01
41793,245,50$ to 200$,7/22/2013,2:00,D130095700A,3466 FALL CREEK PKWY N DR,ND10,ND,10,195642.28,1665356.44
41794,245,50$ to 200$,7/22/2013,12:00,D130096608A,2922 S HOLT RD,SW60,SW,60,170970.07,1629911.63
41795,245,50$ to 200$,7/22/2013,16:45,D130097041A,50 S KOWEBA LN,SE10,SE,10,199649.51,1646077.07
41796,245,50$ to 200$,7/22/2013,21:53,D130095752A,750 N LIVINGSTON AV,SW10,SW,10,171637.16,1650299.79
41797,245,50$ to 200$,7/23/2013,21:08,D130096241A,411 N GRAY ST,NE20,NE,20,202992.12,1648448.07
41798,245,50$ to 200$,7/24/2013,12:00,D130096610A,40 E ST CLAIR ST,DT20,DT,20,190287.76,1650220.17
41799,245,50$ to 200$,7/24/2013,20:00,D130099840A,10018 RIDGEFIELD DR,NE70,NE,70,237042.7,1664571.85
41800,245,50$ to 200$,7/25/2013,4:17,D130096904A,956 N KEALING AV,NE20,NE,20,205078.36,1651016.83
41801,245,50$ to 200$,7/25/2013,10:00,D130100481A,242 E MARKET ST,DT20,DT,20,191196.6,1646720.65
41802,245,50$ to 200$,7/25/2013,19:38,D130097284A,2100 E 10TH ST,NE20,NE,20,199234.47,1651381.09
41803,245,50$ to 200$,7/26/2013,19:17,D130098245A,7342 HEARTHSTONE WY,SE50,SE,50,204808,1607165.27
41804,245,50$ to 200$,7/26/2013,20:30,D130097896A,5230 W 30TH ST,NW30,NW,30,164393.12,1661760.22
41805,245,50$ to 200$,7/28/2013,12:00,D130098518A,4948 W RAYMOND ST,SW60,SW,60,165840.2,1634867.34
41806,245,50$ to 200$,7/29/2013,18:00,D130099235A,40 E ST CLAIR ST,DT20,DT,20,190287.76,1650220.17
41807,245,50$ to 200$,7/31/2013,11:30,D130099997A,W 25TH ST & DR M L KING JR ST,NW10,NW,10,186539.66,1659270.49
41808,245,50$ to 200$,7/31/2013,18:23,D130100193A,1707 N AUDUBON RD,NE30,NE,30,214691.62,1654644.39
41809,245,50$ to 200$,8/1/2013,0:30,D130100522A,W 38TH ST & N CAPITOL AV,ND10,ND,10,189077.27,1667290.47
41810,245,50$ to 200$,8/1/2013,16:25,D130100755A,6102 N RURAL ST,ND50,ND,50,201506.7,1682438.12
41811,245,50$ to 200$,8/2/2013,11:13,D130101081A,1500 N RITTER AVENUE,NE50,NE,50,212743.06,1653765.88
41812,245,50$ to 200$,8/3/2013,6:00,D130102331A,11857 SERENITY LN,NE60,NE,60,247443.49,1655136.09
41813,245,50$ to 200$,8/3/2013,12:00,D130103637A,1201 INDIANA AV,NW10,NW,10,184127.03,1652330.23
41814,245,50$ to 200$,8/4/2013,21:15,D130102169A,1306 S SHEFFIELD AV,SW20,SW,20,178640.85,1639709.68
41815,245,50$ to 200$,8/6/2013,5:00,D130102801A,1316 BRANDT DR,SW80,SW,80,156945.84,1639370.99
41816,245,50$ to 200$,8/8/2013,0:01,D130104335A,820 W 42ND ST,ND10,ND,10,185747.92,1669943.56
41817,245,50$ to 200$,8/10/2013,11:00,D130105215A,2725 W WASHINGTON ST,SW10,SW,10,176382.33,1645548.07
41818,245,50$ to 200$,8/11/2013,1:25,D130105459A,603 HOLLY AV,SW20,SW,20,183898.44,1642898.36
41819,245,50$ to 200$,8/11/2013,13:00,D130105721A,7236 W 10TH ST,NW70,NW,70,153428.65,1650904.25
41820,245,50$ to 200$,8/11/2013,21:00,D130105798A,3218 ELMHURST DR,NE30,NE,30,223114.47,1663389.61
41821,245,50$ to 200$,8/12/2013,15:02,D130106148A,51 N HAWTHORNE LN,NE50,NE,50,212385.71,1647891.83
41822,245,50$ to 200$,8/12/2013,99:99,D130113707A,702 BLAKE ST,DT10,DT,10,185385.64,1649935.49
41823,245,50$ to 200$,8/13/2013,12:25,D130106628A,4702 CRESTVIEW AV,ND10,ND,10,195646.15,1673157.34
41824,245,50$ to 200$,8/14/2013,9:01,D130107046A,105 N ELDER AV,SW10,SW,10,179935.25,1646712.46
41825,245,50$ to 200$,8/15/2013,13:58,D130107821A,2121 W MICHIGAN ST,SW10,SW,10,178694.68,1648715.77
41826,245,50$ to 200$,8/15/2013,15:00,D130107810A,2822 E WASHINGTON ST,NE20,NE,20,201917.15,1646681.15
41827,245,50$ to 200$,8/15/2013,16:30,D130107846A,1660 BELLEFONTAINE ST,NE10,NE,10,194396.38,1654437.49
41828,245,50$ to 200$,8/15/2013,19:12,D130107908A,8955 US 31 S,SE50,SE,50,198380.98,1598514.04
41829,245,50$ to 200$,8/16/2013,0:20,D130108040A,440 W 38TH ST,ND10,ND,10,187521.94,1667387.84
41830,245,50$ to 200$,8/16/2013,19:00,D130108458A,8441 ATHENS CT,NE70,NE,70,229095.72,1670721.04
41831,245,50$ to 200$,8/16/2013,23:00,D130108754A,8253 HARCOURT RD,ND70,ND,70,180216.17,1696747.82
41832,245,50$ to 200$,8/17/2013,11:30,D130109695A,2013 BELLEFONTAINE ST,NE10,NE,10,194435.94,1656103.36
41833,245,50$ to 200$,8/17/2013,15:00,D130108898A,5132 W 33RD ST,NW30,NW,30,165138.54,1663910.68
41834,245,50$ to 200$,8/17/2013,17:00,D130109414A,1611 N MERIDIAN ST,NE10,NE,10,190331,1654280.46
41835,245,50$ to 200$,8/18/2013,12:57,D130109218A,1631 N ROCHESTER AV,NW20,NW,20,172279.35,1654062.15
41836,245,50$ to 200$,8/19/2013,17:10,D130109859A,9101 W 10TH ST,SW80,SW,80,143285.52,1650735.25
41837,245,50$ to 200$,8/20/2013,17:05,D130110462A,9025 RUSHMORE BL,NW70,NW,70,143970.58,1651441.04
41838,245,50$ to 200$,8/20/2013,20:49,D130110567A,2713 N PARKER AV,NE10,NE,10,202364.9,1660129.99
41839,245,50$ to 200$,8/21/2013,17:43,D130111054A,4023 E 10TH ST,NE50,NE,50,206887.25,1651275.46
41840,245,50$ to 200$,8/21/2013,18:57,D130111115A,2407 APPLETON DR,SE50,SE,50,200507.77,1602731.62
41841,245,50$ to 200$,8/22/2013,0:01,D130111320A,1433 E VERMONT ST,NE20,NE,20,196734.78,1648051.41
41842,245,50$ to 200$,8/22/2013,5:40,D130111277A,2104 N CAPITOL AV,NW10,NW,10,188904.69,1656526.24
41843,245,50$ to 200$,8/22/2013,12:00,D130111485A,952 N DENNY ST,NE50,NE,50,206207,1651093.47
41844,245,50$ to 200$,8/23/2013,7:30,D130112255A,1236 W SUMNER AV,SW50,SW,50,183031.21,1627207.81
41845,245,50$ to 200$,8/23/2013,22:30,D130112577A,611 N CAPITOL AV,DT10,DT,10,189125.62,1649511.37
41846,245,50$ to 200$,8/23/2013,23:00,D130114002A,1201 INDIANA AV,NW10,NW,10,184127.03,1652330.23
41847,245,50$ to 200$,8/24/2013,1:30,D130112765A,3530 HYANNIS PORT DR,NW70,NW,70,153310.72,1665327.12
41848,245,50$ to 200$,8/24/2013,19:23,D130114358A,9130 MATTERHORN RD,NW70,NW,70,143475.08,1653315.86
41849,245,50$ to 200$,8/26/2013,8:03,D130113345A,2221 FAIRFAX RD,SE30,SE,30,199792.22,1618300.92
41850,245,50$ to 200$,8/26/2013,19:00,D130113753A,3931 N VINEWOOD AV,NW30,NW,30,159610.03,1668179.33
41851,245,50$ to 200$,8/27/2013,0:01,D130114369A,821 DR M L K,DT10,DT,10,187261.2,1650510.43
41852,245,50$ to 200$,8/27/2013,0:01,D130113990A,273 LEEDS AV,SE10,SE,10,201471.23,1644709.16
41853,245,50$ to 200$,8/27/2013,15:00,D130115720A,450 E NORTH ST,DT20,DT,20,192411.68,1649234.63
41854,245,50$ to 200$,8/28/2013,12:00,D130116462A,438 N TEMPLE AV,NE20,NE,20,200909.17,1648617.4
41855,245,50$ to 200$,8/28/2013,17:00,D130114904A,3826 ARBOR GREEN LN,ND50,ND,50,205826.24,1678288.91
41856,245,50$ to 200$,8/29/2013,19:30,D130115558A,3217 WINTON AV,NW30,NW,30,165326.64,1663413.93
41857,245,50$ to 200$,8/30/2013,8:30,D130115793A,2438 E WASHINGTON ST,NE20,NE,20,200584.88,1646646.61
41858,245,50$ to 200$,8/30/2013,15:00,D130129380A,257 S GRAY ST,SE10,SE,10,202989.05,1645094.57
41859,245,50$ to 200$,8/30/2013,21:10,D130116130A,2405 MADISON AV,SE20,SE,20,191000.88,1634224.58
41860,245,50$ to 200$,8/31/2013,13:15,D130116388A,6302 MONTEO LN,SW50,SW,50,182691.86,1612351.41
41861,245,50$ to 200$,9/1/2013,7:00,D130116699A,1138 S DREXEL AVE,SE10,SE,10,208790.14,1640345.2
41862,245,50$ to 200$,9/2/2013,0:01,D130117045A,139 S BUTLER AV,NE50,NE,50,211912.52,1646528.35
41863,245,50$ to 200$,9/2/2013,11:50,D130117148A,1550 N CUMBERLAND RD,NE60,NE,60,246401.19,1654152.21
41864,245,50$ to 200$,9/2/2013,13:10,D130117133A,3435 W 16TH ST,SW10,SW,10,173299.39,1653767.37
41865,245,50$ to 200$,9/2/2013,15:00,D130117645A,1006 HARDIN BL,SW60,SW,60,160234.4,1640897.08
41866,245,50$ to 200$,9/3/2013,13:23,D130117669A,E 38TH ST & N MITTHOEFER RD,NE70,NE,70,236960.06,1667579.34
41867,245,50$ to 200$,9/4/2013,3:00,D130118384A,3152 GERRARD AV,NW30,NW,30,164378.48,1662875.34
41868,245,50$ to 200$,9/4/2013,21:00,D130118655A,3572 S PENNSYLVANIA ST,SE30,SE,30,190344.13,1627424.7
41869,245,50$ to 200$,9/5/2013,18:00,D130119440A,440 N TEMPLE AV,NE20,NE,20,200909.02,1648653.46
41870,245,50$ to 200$,9/8/2013,11:00,D130120105A,225 S PARKER AV,SE10,SE,10,202402.42,1645230.16
41871,245,50$ to 200$,9/9/2013,9:00,D130120513A,334 MASSACHUSETTS AV,DT20,DT,20,191270.65,1648001.99
41872,245,50$ to 200$,9/9/2013,13:00,D130120567A,2934 N DEARBORN ST,NE10,NE,10,202864.25,1661733.61
41873,245,50$ to 200$,9/10/2013,13:44,D130121165A,5416 UNITY TR,NW80,NW,80,163434.42,1683145.22
41874,245,50$ to 200$,9/10/2013,19:00,D130121330A,2710 E NORTH ST,NE20,NE,20,201356.4,1649543.27
41875,245,50$ to 200$,9/10/2013,22:20,D130121446A,1027 N KEYSTONE AV,NE20,NE,20,200362.11,1651474.47
41876,245,50$ to 200$,9/10/2013,99:99,D130122433A,801 N SHORTRIDGE RD,NE50,NE,50,222991.55,1650747.54
41877,245,50$ to 200$,9/12/2013,11:52,D130122198A,4466 CENTRAL AV,ND10,ND,10,192365.98,1671882.44
41878,245,50$ to 200$,9/12/2013,12:00,D130122458A,3508 OPERA PL,NE70,NE,70,231445.12,1665513.56
41879,245,50$ to 200$,9/13/2013,8:00,D130122797A,217 ROCKSHIRE RD,SW80,SW,80,158841.97,1645176.11
41880,245,50$ to 200$,9/13/2013,23:00,D130123122A,4909 MOUNT VERNON DR,SE30,SE,30,193345.65,1619723.61
41881,245,50$ to 200$,9/14/2013,0:41,D130123063A,6617 E WASHINGTON ST,NE50,NE,50,219430.21,1647542.12
41882,245,50$ to 200$,9/14/2013,13:50,D130123223A,5314 OHMER AV,NE50,NE,50,212506.58,1645343.85
41883,245,50$ to 200$,9/15/2013,14:00,D130123746A,1018 E 91ST ST,ND70,ND,70,195052.95,1701848.88
41884,245,50$ to 200$,9/15/2013,17:30,D130123735A,8459 SMITHFIELD LN,SE40,SE,40,219878.37,1601480.84
41885,245,50$ to 200$,9/16/2013,10:40,D130127895A,310 W MICHIGAN ST,DT10,DT,10,188450.09,1648864.91
41886,245,50$ to 200$,9/16/2013,14:15,D130124184A,2201 E 10TH ST,NE20,NE,20,199617.54,1651345.19
41887,245,50$ to 200$,9/17/2013,17:30,D130124952A,4120 KALMAR DR,NW20,NW,20,169488.91,1661547.75
