OBJECTID,UCR,CRIME,DATE_,TIME,CASE,ADDRESS,BEAT,DIST,AT,X_COORD,Y_COORD
55410,245,50$ to 200$,6/13/2010,22:00:00,100085497I,07099 BROADWAY ST,ND71,ND,71,193312.7,1688507.66
55411,245,50$ to 200$,6/14/2010,7:22:00,100085135I,00816 EASTERN AV,NE23,NE,23,201371.77,1650173.28
55412,245,50$ to 200$,6/14/2010,14:30:00,100085448I,01349 N OLNEY ST,NE21,NE,21,204353.12,1652892.49
55413,245,50$ to 200$,6/14/2010,14:30:00,100085684I,05913 WESTBURY NDR,SW61,SW,61,160175.97,1650182.46
55414,245,50$ to 200$,6/15/2010,0:01:00,100088607I,00305 PEACH TREE LN,NE65,NE,65,224611.9,1646836.1
55415,245,50$ to 200$,6/15/2010,21:00:00,100113862I,00133 ROCKSHIRE RD,SW81,SW,81,159046.85,1644886.13
55416,245,50$ to 200$,6/16/2010,9:00:00,100093181I,03737 N MERIDIAN ST,ND13,ND,13,190425.98,1666675.63
55417,245,50$ to 200$,6/16/2010,15:00:00,100086662I,00244 N HAMILTON AV,NE23,NE,23,199108.18,1647438.04
55418,245,50$ to 200$,6/16/2010,16:35:00,100086721I,02121 W MICHIGAN ST,SW13,SW,13,178956.1,1649051.51
55419,245,50$ to 200$,6/16/2010,20:30:00,100087832I,06000 W 34TH ST,NW32,NW,32,159969.67,1664367.4
55420,245,50$ to 200$,6/17/2010,20:30:00,100087804I,00313 N BELLEVIEW PL,SW13,SW,13,177357.79,1647565.88
55421,245,50$ to 200$,6/18/2010,21:15:00,100087969I,01240 COMMUNITY CT,SE53,SE,53,195569.95,1598971.16
55422,245,50$ to 200$,6/19/2010,0:01:00,100089070I,00302 N BELMONT AV,SW13,SW,13,179019.09,1648064.97
55423,245,50$ to 200$,6/19/2010,13:00:00,100088216I,03026 HILLSIDE AV,ND23,ND,23,199536.37,1662317.91
55424,245,50$ to 200$,6/20/2010,1:40:00,100088485I,03524 N MISSION DR,NW32,NW,32,157872.63,1664941.02
55425,245,50$ to 200$,6/20/2010,8:00:00,100089911I,07263 RAWLINS SQUARE,ND74,ND,74,178280.44,1689344.41
55426,245,50$ to 200$,6/20/2010,15:00:00,100088963I,07609 HEARTHSTONE WY,SE54,SE,54,204394.71,1605843.45
55427,245,50$ to 200$,6/22/2010,19:00:00,100090152I,00520 E MARKET ST,DT31,DT,31,192695.93,1646692.36
55428,245,50$ to 200$,6/23/2010,1:00:00,100090313I,08720 ST PETER ST,SE53,SE,53,199750.78,1599553.64
55429,245,50$ to 200$,6/23/2010,1:00:00,100090353I,02750 E MIDLAND RD,SE52,SE,52,201485.18,1617537.82
55430,245,50$ to 200$,6/23/2010,5:18:00,100090140I,04211 HOLLY HILL DR,SW72,SW,72,165952.73,1622918.11
55431,245,50$ to 200$,6/23/2010,12:00:00,100091232I,00122 WELCOME WAY BLVD WDR,SW81,SW,81,152223.51,1646525.67
55432,245,50$ to 200$,6/23/2010,12:59:00,100090368I,01409 S EUCLID AV,SE14,SE,14,208078,1639447.41
55433,245,50$ to 200$,6/23/2010,14:39:00,100090406I,02801 W 16TH ST,SW11,SW,11,176428.4,1653884.44
55434,245,50$ to 200$,6/23/2010,17:00:00,100090533I,00100 S COLLEGE AV,DT32,DT,32,193395.27,1645502.01
55435,245,50$ to 200$,6/24/2010,21:13:00,100091259I,06905 W 46TH ST,NW71,NW,71,155048.68,1672251.71
55436,245,50$ to 200$,6/25/2010,1:00:00,100093158I,00633 COLLIER ST,SW62,SW,62,169692.86,1642603.43
55437,245,50$ to 200$,6/25/2010,12:00:00,100091727I,02121 W MICHIGAN ST,SW13,SW,13,178956.1,1649051.51
55438,245,50$ to 200$,6/25/2010,17:00:00,100091717I,00311 BARTON AV,SW62,SW,62,169225.81,1644355.01
55439,245,50$ to 200$,6/25/2010,18:00:00,100092594I,00225 W WASHINGTON ST,DT32,DT,32,188792.55,1646251.65
55440,245,50$ to 200$,6/25/2010,19:39:00,100091772I,05830 W 38TH ST,NW31,NW,31,160514.98,1667050.69
55441,245,50$ to 200$,6/28/2010,2:00:00,100093314I,00730 LAWRENCE AV,SE31,SE,31,193109.62,1622724.31
55442,245,50$ to 200$,6/29/2010,16:30:00,100093971I,04031 MAPLE MANOR DR,SE52,SE,52,206865.39,1614983.26
55443,245,50$ to 200$,6/30/2010,15:00:00,100094419I,02638 SICKLE RD,NE62,NE,62,226987.26,1660150.57
55444,245,50$ to 200$,6/30/2010,19:00:00,100094548I,07806 DOGWOOD DR,SE54,SE,54,200743.72,1604899.29
55445,245,50$ to 200$,6/30/2010,20:30:00,100095193I,01015 N TACOMA AV,NE21,NE,21,200808.57,1651433.41
55446,245,50$ to 200$,7/1/2010,12:00:00,100096819I,00504 W DR WOODRUFF PL,NE22,NE,22,197823.95,1648851.59
55447,245,50$ to 200$,7/1/2010,18:00:00,100101999I,N ADDISON ST & W NEW YORK ST,SW13,SW,13,177001.7,1647491.99
55448,245,50$ to 200$,7/3/2010,22:28:00,100096178I,02907 DR M L K JR ST,NW14,NW,14,185835.77,1661353.26
55449,245,50$ to 200$,7/4/2010,12:19:00,100096404I,E 34TH ST & N ARSENAL AV,ND23,ND,23,196789.32,1664752.25
55450,245,50$ to 200$,7/6/2010,17:30:00,100097511I,00022 E CAVEN ST,SE21,SE,21,189828.98,1637472.93
55451,245,50$ to 200$,7/7/2010,20:58:00,100098210I,00040 E ST CLAIR ST,DT21,DT,21,190287.76,1650220.17
55452,245,50$ to 200$,7/9/2010,9:30:00,100099310I,05520 W 42ND ST,NW31,NW,31,162124.42,1669833.33
55453,245,50$ to 200$,7/9/2010,21:00:00,100099674I,01022 HOSBROOK ST,SE11,SE,11,194626.58,1641854.42
55454,245,50$ to 200$,7/10/2010,14:00:00,100100588I,02801 E 10TH ST,NE24,NE,24,201636.6,1651345.27
55455,245,50$ to 200$,7/11/2010,17:33:00,100107790I,02346 COLUMBIA AV,NE13,NE,13,195957.58,1658331.61
55456,245,50$ to 200$,7/12/2010,13:20:00,100100570I,01001 N RURAL ST,NE24,NE,24,201647.29,1651358.13
55457,245,50$ to 200$,7/12/2010,13:55:00,100100647I,05508 MILLS RD,SW72,SW,72,162357.67,1611127.51
55458,245,50$ to 200$,7/12/2010,16:15:00,100100678I,05516 SKIPPING STONE DR,SE43,SE,43,220560.68,1617116.5
55459,245,50$ to 200$,7/12/2010,22:00:00,100101611I,00605 STEVENS ST,DT34,DT,34,192835.97,1642858.69
55460,245,50$ to 200$,7/12/2010,23:00:00,100101019I,07162 JUPITER DR,SW82,SW,82,153658.52,1643451.85
55461,245,50$ to 200$,7/13/2010,23:00:00,100102636I,07446 CAMBY CROSSING CR,SW71,SW,71,146463.5,1605579.2
55462,245,50$ to 200$,7/14/2010,12:44:00,100101762I,07405 SIOUX RN,NE65,NE,65,223899.65,1645861.36
55463,245,50$ to 200$,7/14/2010,17:00:00,100102020I,02016 N ALTON AV,NW21,NW,21,173351.88,1656163.76
55464,245,50$ to 200$,7/14/2010,22:00:00,100103550I,02942 MAC PHERSON ST,NE13,NE,13,195412.95,1661678.88
55465,245,50$ to 200$,7/15/2010,11:30:00,100103053I,00105 JONQUIL DR,SE53,SE,53,190305.43,1601621.15
55466,245,50$ to 200$,7/15/2010,19:30:00,100102644I,E PALMER ST & SPRUCE ST,SE23,SE,23,196735.43,1638610.41
55467,245,50$ to 200$,7/16/2010,12:00:00,100103035I,03102 BREAKWATER DR,NW72,NW,72,153918.87,1662340.66
55468,245,50$ to 200$,7/17/2010,8:00:00,100104242I,00350 S ILLINOIS ST,DT32,DT,32,189351.99,1644459.72
55469,245,50$ to 200$,7/17/2010,12:00:00,100104530I,00305 PEACH TREE LN,NE65,NE,65,224611.9,1646836.1
55470,245,50$ to 200$,7/19/2010,8:00:00,100104685I,00344 S KENMORE RD,NE54,NE,54,217834.21,1645172.35
55471,245,50$ to 200$,7/20/2010,12:00:00,100105089I,01335 CENTRAL AV,NE11,NE,11,192430.32,1652671.81
55472,245,50$ to 200$,7/21/2010,9:54:00,100105485I,01338 GREENBROOK DR,NE63,NE,63,238226.56,1653365.23
55473,245,50$ to 200$,7/21/2010,12:56:00,100105554I,10205 PINENEEDLE CT,NE73,NE,73,237932.46,1670503.87
55474,245,50$ to 200$,7/21/2010,13:40:00,100105683I,03429 S EAST ST,SE31,SE,31,192428.19,1627809.59
55475,245,50$ to 200$,7/21/2010,21:00:00,100106350I,01705 E ATLANTIC ST,SE32,SE,32,197733.12,1625655.44
55476,245,50$ to 200$,7/24/2010,15:00:00,100107307I,03145 RUCKLE ST,ND11,ND,11,192758.88,1662928.57
55477,245,50$ to 200$,7/24/2010,23:00:00,100107676I,06270 N DELAWARE ST,ND52,ND,52,191344.25,1683567.79
55478,245,50$ to 200$,7/25/2010,0:10:00,100107855I,00009 S SHERMAN DR,SE13,SE,13,205693.33,1646851.78
55479,245,50$ to 200$,7/26/2010,11:15:00,100108112I,02950 COLD SPRING RD,NW22,NW,22,177400.83,1661474.11
55480,245,50$ to 200$,7/28/2010,0:01:00,100109386I,04010 E 46TH ST,ND31,ND,31,206645.36,1672778.5
55481,245,50$ to 200$,7/28/2010,15:15:00,100109716I,00307 N PENNSYLVANIA ST,DT21,DT,21,190525.23,1647797.65
55482,245,50$ to 200$,7/28/2010,20:00:00,100109703I,06700 BARNWOOD TRACE,NW82,NW,82,166141.13,1686229.27
55483,245,50$ to 200$,7/28/2010,20:00:00,100110062I,05015 TURTLE CREEK CT,SE51,SE,51,193110.85,1619248.88
55484,245,50$ to 200$,7/28/2010,21:00:00,100109668I,03500 S KEYSTONE AV,SE32,SE,32,200346.09,1627176.85
55485,245,50$ to 200$,7/29/2010,17:30:00,100000539C,11337 E NEW YORK ST,NE63,NE,63,244337.23,1650089.79
55486,245,50$ to 200$,7/29/2010,17:45:00,100110130J,03106 ASHLAND AV,NE33,NE,33,223856.8,1662714.65
55487,245,50$ to 200$,7/30/2010,8:00:00,100115480I,00357 S ARLINGTON AV,NE54,NE,54,216403.31,1645019.39
55488,245,50$ to 200$,7/31/2010,16:32:00,100111218I,04911 ROCKVILLE RD,SW61,SW,61,165819.69,1645533.6
55489,245,50$ to 200$,7/31/2010,17:15:00,100111226I,00617 DORMAN ST,NE22,NE,22,195495.87,1649437.81
55490,245,50$ to 200$,7/31/2010,23:30:00,100111422I,01812 S HOLT RD,SW21,SW,21,170982.7,1636811.48
55491,245,50$ to 200$,8/2/2010,22:27:00,100112408I,03032 PAWNEE CT,NE73,NE,73,239248.43,1662716.07
55492,245,50$ to 200$,8/3/2010,12:00:00,100112803I,03516 W 54TH ST,NW62,NW,62,172592.28,1676261.86
55493,245,50$ to 200$,8/3/2010,19:56:00,100112946I,03674 N GLEN ARM RD,NW32,NW,32,157510.91,1665843.41
55494,245,50$ to 200$,8/4/2010,10:46:00,100113179I,00310 S OHMER AV,NE54,NE,54,212350.1,1645527.43
55495,245,50$ to 200$,8/4/2010,18:23:00,100113418I,02822 E WASHINGTON ST,NE24,NE,24,201917.15,1646681.15
55496,245,50$ to 200$,8/6/2010,0:01:00,100114480I,00450 E OHIO ST,DT31,DT,31,192367.21,1647198.08
55497,245,50$ to 200$,8/6/2010,9:00:00,100118246I,01121 TROWBRIDGE ST,SE12,SE,12,200638.01,1640755.16
55498,245,50$ to 200$,8/6/2010,12:15:00,100114286I,SOUTHEASTERN AV & TWIN AIRE DR,SE12,SE,12,201997.61,1643488.51
55499,245,50$ to 200$,8/6/2010,22:00:00,100114745I,02842 SPRING MEADOW CT,ND73,ND,73,175626.58,1699713.07
55500,245,50$ to 200$,8/8/2010,16:24:00,100115363I,03444 ASHWAY DR,NW32,NW,32,158748.56,1664843.4
55501,245,50$ to 200$,8/10/2010,14:47:00,100116467I,LEXINGTON AV & S STATE AV,SE11,SE,11,197629.32,1642191.33
55502,245,50$ to 200$,8/12/2010,11:00:00,100117488I,01600 BROOKSIDE AV,NE21,NE,21,197404.86,1652657.62
55503,245,50$ to 200$,8/12/2010,11:30:00,100117569I,05703 E 86TH ST,ND61,ND,61,214591.17,1699023.32
55504,245,50$ to 200$,8/12/2010,20:07:00,100117747I,03107 PAWNEE DR,NE73,NE,73,239558.86,1662929.9
55505,245,50$ to 200$,8/12/2010,22:50:00,100117832I,01545 N MERIDIAN ST,NE11,NE,11,190227.42,1653720.22
55506,245,50$ to 200$,8/13/2010,23:30:00,100118362I,05709 RIVER WOOD CT,ND61,ND,61,214709.84,1703634.05
55507,245,50$ to 200$,8/14/2010,13:55:00,100118615I,00537 WOODROW AV,SW62,SW,62,166813.64,1643222.64
55508,245,50$ to 200$,8/14/2010,22:00:00,100118815I,02520 COLLIER ST,SW64,SW,64,169315.66,1632578.26
55509,245,50$ to 200$,8/14/2010,22:37:00,100118852I,00343 S WALCOTT ST,SE12,SE,12,197981.95,1644177.77
55510,245,50$ to 200$,8/15/2010,10:30:00,100119030I,01119 N OLNEY ST,NE21,NE,21,204353.52,1651876.12
55511,245,50$ to 200$,8/15/2010,12:00:00,100120384I,05937 ALLISONWOOD CT,ND61,ND,61,216285.77,1702828.91
55512,245,50$ to 200$,8/16/2010,7:30:00,100121657I,01419 N DEARBORN ST,NE21,NE,21,203212.37,1653350.79
55513,245,50$ to 200$,8/16/2010,11:39:00,100119484I,05335 EDGAR DR,NE32,NE,32,212515.56,1657591.64
55514,245,50$ to 200$,8/16/2010,23:00:00,100120957I,04810 W LEGRANDE AV,SW63,SW,63,166596.07,1635783.05
55515,245,50$ to 200$,8/17/2010,16:51:00,100120335I,03426 BEASLEY DR,NW24,NW,24,167517,1664746.17
55516,245,50$ to 200$,8/17/2010,23:00:00,100120532I,02952 S KEYSTONE AV,SE24,SE,24,200329.08,1630520.69
55517,245,50$ to 200$,8/19/2010,6:59:00,100121614I,00907 N ARLINGTON AV,NE65,NE,65,216389,1650540.09
55518,245,50$ to 200$,8/19/2010,10:00:00,100121409I,00500 E 42ND ST,ND43,ND,43,192401.34,1669986.88
55519,245,50$ to 200$,8/20/2010,0:01:00,100123707I,06060 OAK AV,NE54,NE,54,216880.31,1645734.42
55520,245,50$ to 200$,8/20/2010,10:00:00,100122027I,04180 N COLLEGE AV,ND43,ND,43,193698.67,1669831.65
55521,245,50$ to 200$,8/20/2010,12:45:00,100122004I,00345 BURGESS AV,NE54,NE,54,214078.64,1645018.8
55522,245,50$ to 200$,8/20/2010,19:30:00,100122696I,03199 DENNISTON ST,SW64,SW,64,167170.68,1628411.83
55523,245,50$ to 200$,8/21/2010,17:00:00,100122673I,09719 CONRIED DR,NE72,NE,72,234937.59,1669134.2
55524,245,50$ to 200$,8/21/2010,21:10:00,100122752I,03619 TIFFANY DR,NE71,NE,71,227121.59,1666166.7
55525,245,50$ to 200$,8/26/2010,15:00:00,100125410I,04211 N MISSION DR,NW31,NW,31,158129.33,1669915.23
55526,245,50$ to 200$,8/26/2010,19:15:00,100125554I,05602 GEORGETOWN RD,NW61,NW,61,167072.98,1677788.56
55527,245,50$ to 200$,8/27/2010,0:01:00,100125953I,05218 E WASHINGTON ST,NE54,NE,54,211824.1,1647316.31
55528,245,50$ to 200$,8/28/2010,17:45:00,100126606I,00434 N EUCLID AV,NE51,NE,51,208001.25,1648628.67
55529,245,50$ to 200$,8/29/2010,15:00:00,100127808I,01523 E MILLS AV,SE32,SE,32,196906.99,1623428.77
55530,245,50$ to 200$,9/1/2010,23:59:00,100129252I,05212 HAVERFORD AV,ND51,ND,51,196086.77,1675596.29
55531,245,50$ to 200$,9/2/2010,1:45:00,100129217I,00820 LAUREL ST,SE11,SE,11,196155.62,1642095.77
55532,245,50$ to 200$,9/3/2010,17:00:00,100138003J,03735 N EMERSON AV,ND33,ND,33,210964.23,1666984.3
55533,245,50$ to 200$,9/5/2010,13:00:00,100131145I,02307 REFORMERS AVE,SE23,SE,23,199714.93,1636673.98
55534,245,50$ to 200$,9/5/2010,19:00:00,100131212I,00050 N ALABAMA ST,DT31,DT,31,191459.82,1646471.09
55535,245,50$ to 200$,9/6/2010,15:30:00,100131475I,00014 N MICKLEY AV,SW61,SW,61,161242,1645689.76
55536,245,50$ to 200$,9/7/2010,10:30:00,100131904I,00800 N MERIDIAN ST,DT12,DT,12,190062.51,1650208.63
55537,245,50$ to 200$,9/8/2010,9:00:00,100132668I,02400 N TIBBS AV,NW21,NW,21,173725.15,1658922.96
55538,245,50$ to 200$,9/8/2010,12:00:00,100133178I,01552 E 10TH ST,NE21,NE,21,197210.45,1651383.58
55539,245,50$ to 200$,9/12/2010,17:30:00,100134925I,01743 E KELLY ST,SE24,SE,24,198109.42,1634849.33
55540,245,50$ to 200$,9/14/2010,0:30:00,100136094I,01340 W 86TH ST,ND71,ND,71,183252.99,1699150.7
55541,245,50$ to 200$,9/14/2010,21:05:00,100136182I,00040 E ST CLAIR ST,DT21,DT,21,190287.76,1650220.17
55542,245,50$ to 200$,9/16/2010,6:00:00,100138236I,01717 N TALBOTT ST,NE11,NE,11,190900.44,1654651.46
55543,245,50$ to 200$,9/16/2010,21:00:00,100139173I,04707 E WASHINGTON ST,SE13,SE,13,209066.75,1647111.72
55544,245,50$ to 200$,9/18/2010,18:00:00,100138437I,08007 PAINTED PONY DR,SW74,SW,74,175272.86,1603086.79
55545,245,50$ to 200$,9/19/2010,19:00:00,100138871I,01610 N EUCLID AV,NE31,NE,31,207807.99,1654100.87
55546,245,50$ to 200$,9/20/2010,18:00:00,100139419I,08031 MADISON AV,SE54,SE,54,199929.2,1603438.91
55547,245,50$ to 200$,9/20/2010,20:30:00,100139566I,02801 LAKE CIRCLE DR,ND73,ND,73,175601.01,1699345.75
55548,245,50$ to 200$,9/21/2010,17:00:00,100141204I,05178 LORING CT,NW81,NW,81,164521.88,1687969.83
55549,245,50$ to 200$,9/21/2010,19:30:00,100140114I,01810 COTTAGE AV,SE23,SE,23,198060.38,1639135.72
55550,245,50$ to 200$,9/21/2010,21:00:00,100140167I,03303 CONGRESS AV,NW22,NW,22,173654.51,1662665.77
55551,245,50$ to 200$,9/22/2010,2:30:00,100140352I,01020 HARDIN BL,SW62,SW,62,160244.99,1640844.04
55552,245,50$ to 200$,9/22/2010,20:00:00,100141701I,02165 N PENNSYLVANIA ST,NE11,NE,11,190587.35,1656959.95
55553,245,50$ to 200$,9/23/2010,16:00:00,100141292I,08319 COUNTRY RIDGE DR,NW73,NW,73,147719.85,1652674
55554,245,50$ to 200$,9/23/2010,22:35:00,100141397I,02361 N MORELAND AV,NW21,NW,21,174036.86,1658270.93
55555,245,50$ to 200$,9/24/2010,11:35:00,100141642I,03872 SHERMAN FOREST LN,ND21,ND,21,205341.94,1668069.11
55556,245,50$ to 200$,9/24/2010,13:45:00,101417721I,00505 E THOMPSON RD,SE51,SE,51,192485.59,1619310.48
55557,245,50$ to 200$,9/27/2010,16:06:00,100143284I,00075 N BELLEVIEW PL,SW13,SW,13,177360.71,1646105.78
55558,245,50$ to 200$,9/27/2010,17:35:00,100143370I,03751 KINNEAR AV,ND23,ND,23,198799.65,1667027.83
55559,245,50$ to 200$,9/29/2010,0:01:00,100144023I,03118 E NEW YORK ST,NE24,NE,24,203034.75,1647940.3
55560,245,50$ to 200$,10/2/2010,2:15:00,100145714I,09104 CRAWFORDSVILLE RD,NW72,NW,72,143534.79,1664487.23
55561,245,50$ to 200$,10/3/2010,1:58:00,100145997I,05362 CRADLE RIVER,SW72,SW,72,163029.93,1611352.63
55562,245,50$ to 200$,10/4/2010,23:49:00,100147025I,10117 PENRITH DR,NE73,NE,73,237616.89,1660244.84
55563,245,50$ to 200$,10/5/2010,1:00:00,100147247I,00720 BLAKE ST,DT12,DT,12,185704.62,1650070.78
55564,245,50$ to 200$,10/5/2010,10:15:00,100147519I,02176 SHELBY ST,SE22,SE,22,195023.25,1635405.33
55565,245,50$ to 200$,10/5/2010,10:20:00,100147167I,02800 E WASHINGTON ST,NE24,NE,24,201660.64,1646657.81
55566,245,50$ to 200$,10/6/2010,17:00:00,100147944I,06421 ATLANTA DR,SW71,SW,71,157692.04,1619893.37
55567,245,50$ to 200$,10/8/2010,20:00:00,100150916I,00516 N DEARBORN ST,NE24,NE,24,203241.69,1649006.55
55568,245,50$ to 200$,10/11/2010,19:20:00,100150450I,03221 W 86TH ST,ND73,ND,73,173933.36,1699007.77
55569,245,50$ to 200$,10/12/2010,15:05:00,100150918I,08315 ROY RD,NE62,NE,62,228332.89,1659586.16
55570,245,50$ to 200$,10/16/2010,0:01:00,100153396I,04428 E CRAGMONT DR,SE52,SE,52,208106.77,1612881.94
55571,245,50$ to 200$,10/16/2010,20:00:00,100153015I,01225 S STATE AV,SE12,SE,12,197642.38,1640254.27
55572,245,50$ to 200$,10/16/2010,23:59:00,100153541I,00818 CHAPELWOOD BL,SW81,SW,81,151736.66,1649787.44
55573,245,50$ to 200$,10/17/2010,13:00:00,100153349I,01002 E 90TH ST,ND72,ND,72,195052.33,1701321.17
55574,245,50$ to 200$,10/17/2010,16:50:00,100153381I,03032 TINKERSFIELD LN,NW72,NW,72,151686.44,1662019.26
55575,245,50$ to 200$,10/23/2010,14:50:00,100156211I,03664 N DELAWARE ST,ND13,ND,13,191304.52,1666509.81
55576,245,50$ to 200$,10/23/2010,16:00:00,100156281I,03948 MILLERSVILLE DR,ND23,ND,23,199480.21,1668305.64
55577,245,50$ to 200$,10/25/2010,0:01:00,100158794I,02546 S LOCKBURN ST,SW64,SW,64,170319.94,1632415.82
55578,245,50$ to 200$,10/25/2010,19:00:00,100157340I,05764 LITTLE CREEK DR,NW61,NW,61,163525.51,1679363.44
55579,245,50$ to 200$,10/26/2010,0:01:00,100158784I,00533 N LIVINGSTON AV,SW11,SW,11,171740.2,1648959.98
55580,245,50$ to 200$,10/27/2010,10:00:00,100160636I,01109 WESTFIELD CT W,ND72,ND,72,195386.69,1688004.08
55581,245,50$ to 200$,10/27/2010,19:00:00,100169817I,02634 GUILFORD AV,NE13,NE,13,194528.35,1659909.82
55582,245,50$ to 200$,10/28/2010,9:56:00,100158663I,02630 AURIE DR,NE62,NE,62,227557.66,1660131.56
55583,245,50$ to 200$,10/28/2010,10:00:00,100158694I,00511 RANSOM ST,NW13,NW,13,186949.41,1653111.71
55584,245,50$ to 200$,10/28/2010,13:30:00,100158882I,02209 E 10TH ST,NE23,NE,23,199648.98,1651345.4
55585,245,50$ to 200$,10/30/2010,20:30:00,100161689I,N EMERSON AV & E WALNUT ST,NE53,NE,53,211027.01,1649657.51
55586,245,50$ to 200$,11/1/2010,14:04:00,100160558I,03737 WILLOWOOD DR,NE73,NE,73,243523.24,1667279.83
55587,245,50$ to 200$,11/2/2010,15:30:00,100161136I,01346 BARTH AV,SE11,SE,11,194659.11,1639548.56
55588,245,50$ to 200$,11/2/2010,20:08:00,100161285I,W 25TH ST & DR MARTIN LUTHER KIN ST,NW12,NW,12,186539.66,1659270.49
55589,245,50$ to 200$,11/3/2010,18:30:00,100162287I,02425 E 38TH ST,ND23,ND,23,200374.35,1667373.06
55590,245,50$ to 200$,11/5/2010,0:01:00,100163742I,00532 N EMERSON AV,NE53,NE,53,211007.4,1649084.26
55591,245,50$ to 200$,11/7/2010,16:00:00,100163504I,10143 E 33RD ST,NE73,NE,73,237759.34,1664486.95
55592,245,50$ to 200$,11/10/2010,11:00:00,100164959I,05349 PIKE PLAZA RD,NW33,NW,33,163351.68,1669325.9
55593,245,50$ to 200$,11/11/2010,21:34:00,100165852I,00351 N BEVILLE AV,NE23,NE,23,199828.64,1648045.87
55594,245,50$ to 200$,11/15/2010,15:30:00,100167570I,02448 DR A J BROWN AV,NE13,NE,13,196337.59,1659049.64
55595,245,50$ to 200$,11/16/2010,15:00:00,100168659I,00430 INDIANA AV,DT13,DT,13,188319.72,1648486.6
55596,245,50$ to 200$,11/19/2010,20:00:00,100169855I,04840 PEBBLE WY,NW82,NW,82,166330.19,1684628.09
55597,245,50$ to 200$,11/20/2010,13:00:00,100170209I,03948 MILLERSVILLE DR,ND23,ND,23,199480.21,1668305.64
55598,245,50$ to 200$,11/23/2010,11:00:00,100171528I,01800 E 10TH ST,NE21,NE,21,198207.19,1651383.7
55599,245,50$ to 200$,12/10/2010,19:50:00,100179604I,01724 COTTAGE AV,SE23,SE,23,197714.9,1639134.15
55600,245,50$ to 200$,12/12/2010,9:00:00,100180240I,08475 HALYARD WY,ND63,ND,63,241620.31,1698009.32
63610,255,Under 50$,1/22/2010,23:18:00,100011039I,03200 E WASHINGTON ST,NE24,NE,24,203292.61,1646795.89
63611,255,Under 50$,3/21/2010,16:55:00,100039331I,03825 MILL CROSSING DR,ND21,ND,21,204705.94,1667695.04
63612,255,Under 50$,4/14/2010,8:55:00,100051622I,01411 ENGLISH AV,SE11,SE,11,196240.04,1643477.79
63613,255,Under 50$,5/26/2010,8:26:00,100074717I,04104 E 21ST ST,NE31,NE,31,206978.1,1656742.59
63614,255,Under 50$,5/29/2010,22:00:00,100077155I,07515 E WASHINGTON ST,NE65,NE,65,224621.35,1648062.96
63615,255,Under 50$,6/10/2010,10:51:00,100083312I,N ILLINOIS ST & W 40TH ST,ND42,ND,42,189744.03,1668559.11
63616,255,Under 50$,6/23/2010,0:01:00,100090534I,03740 N HIGH SCHOOL RD,NW32,NW,32,158525.26,1666455.45
63617,255,Under 50$,6/24/2010,3:03:00,100090754I,01030 N EWING ST,NE21,NE,21,204921.19,1651588.12
63618,255,Under 50$,7/7/2010,0:01:00,100098220I,04429 BARHARBOR CT,NW82,NW,82,168356.23,1689472.6
63619,255,Under 50$,7/7/2010,5:00:00,100098167I,04415 E MICHIGAN ST,NE51,NE,51,208073.96,1648928.26
63620,255,Under 50$,7/8/2010,1:00:00,100098433I,04555 N MISSION DR,NW31,NW,31,158153.81,1672181.2
63621,255,Under 50$,7/9/2010,0:01:00,100098977I,01221 MANHATTAN AV,SW63,SW,63,163681.67,1640125.81
63622,255,Under 50$,8/3/2010,0:01:00,100112579I,00753 HARDIN BL,SW62,SW,62,160266.72,1641930.56
63623,255,Under 50$,8/9/2010,15:00:00,100116496I,00520 SUTHERLAND AV,NE11,NE,11,192514.65,1659786.12
63624,255,Under 50$,8/11/2010,14:45:00,100117063I,02630 W MICHIGAN ST,SW12,SW,12,176986.37,1649074.04
63625,255,Under 50$,8/17/2010,12:40:00,100120180I,01822 NEW ST,SE21,SE,21,193697.7,1637570.41
63626,255,Under 50$,8/18/2010,0:01:00,100121257I,01044 WOODLAWN AV,SE11,SE,11,194836.47,1641172.98
63627,255,Under 50$,8/18/2010,7:30:00,100122665I,04005 MADISON AV,SE31,SE,31,194208.11,1624732.66
63628,255,Under 50$,8/19/2010,11:17:00,100121380I,02628 ENGLISH AV,SE12,SE,12,201085.31,1643543.73
63629,255,Under 50$,9/2/2010,20:00:00,100129687I,07136 E HANNA AV,SE41,SE,41,222452.69,1625337.05
63630,255,Under 50$,9/17/2010,17:43:00,100137954I,00300 N MERIDIAN ST,DT13,DT,13,189975.69,1647776.35
63631,255,Under 50$,10/7/2010,18:00:00,100149214I,02221 LANGLEY AV,NE12,NE,12,199890.19,1655457.46
63632,255,Under 50$,10/7/2010,21:50:00,100148648I,E 46TH ST & N KEYSTONE AV,ND41,ND,41,200225.72,1672817.1
63633,255,Under 50$,10/11/2010,18:00:00,100150388I,03349 WATERGATE MALL N,NW33,NW,33,164083.08,1664094.21
63634,255,Under 50$,10/31/2010,23:00:00,100160603I,05718 PORT LILLIAN DR,SW61,SW,61,160942.91,1647939.76
63635,255,Under 50$,11/14/2010,0:18:00,100166820I,02262 N ALABAMA,NE11,NE,11,191693.92,1657693.99
63636,255,Under 50$,11/16/2010,20:00:00,100168390I,00951 E GEORGIA ST,SE11,SE,11,194644.21,1645021.33
