OBJECTID,UCR,CRIME,DATE_,TIME,CASE,ADDRESS,BEAT,DIST,AT,X_COORD,Y_COORD
65261,255,Under 50$,1/16/2009,0:01,090043589I,04877 HEATHMOORE DR W,SE43,SE,43,215762.62,1620371.87
65262,255,Under 50$,4/16/2009,12:00,090053506I,01230 DR M L K JR ST,NW13,NW,13,187067.19,1652509.01
65263,255,Under 50$,4/16/2009,19:00,090053649I,05030 E NEW YORK ST,NE53,NE,53,210554.36,1648049.47
65264,255,Under 50$,4/20/2009,17:00,090055119I,03801 W MICHIGAN ST,SW11,SW,11,171078.75,1648754.97
65265,255,Under 50$,5/8/2009,9:00,090064746I,01550 N BUTLER AV,NE53,NE,53,211660.27,1653791.25
65266,255,Under 50$,5/9/2009,1:21,090065166I,03414 BROOKSIDE PW NDR,NE31,NE,31,204045.6,1655388.8
65267,255,Under 50$,5/24/2009,18:10,090073975I,01610 E WASHINGTON ST,NE22,NE,22,197325.89,1646270.81
65268,255,Under 50$,6/5/2009,18:00,090080743I,07501 W 10TH ST,SW81,SW,81,152254.19,1650849.29
65269,255,Under 50$,6/7/2009,9:00,090083358I,04607 SAN FERNANDO DR,NW82,NW,82,167683.44,1692949.3
65270,255,Under 50$,6/12/2009,17:37,090084784I,00320 N NEW JERSEY ST,DT21,DT,21,192016.42,1647815.24
65271,255,Under 50$,6/13/2009,20:00,090090956I,02826 S PENNSYLVANIA ST,SE22,SE,22,190305.4,1631130.27
65272,255,Under 50$,6/17/2009,0:01,090100239I,05910 HEATHMOORE DR,SE43,SE,43,215940.27,1620623.76
65273,255,Under 50$,6/28/2009,17:20,090093447I,00931 E BRADBURY AV,SE22,SE,22,193978.95,1634351.54
65274,255,Under 50$,6/30/2009,1:00,090094480I,05302 MANKER ST,SE51,SE,51,194089.9,1616205.39
65275,255,Under 50$,7/2/2009,13:03,090095728I,01000 E 91ST ST,ND72,ND,72,194966.88,1701847.03
65276,255,Under 50$,7/13/2009,6:30,090102067I,02911 W WASHINGTON ST,SW13,SW,13,175941.01,1645586.51
65277,255,Under 50$,7/18/2009,12:00,090104881I,03110 N ARLINGTON AV,NE33,NE,33,216257.73,1662842.92
65278,255,Under 50$,7/22/2009,18:00,090110388I,00872 BLAKE ST,DT11,DT,11,185726.49,1650667.73
65279,255,Under 50$,7/28/2009,1:00,090110419I,01016 DAWSON ST,SE12,SE,12,197944.41,1641397.4
65280,255,Under 50$,8/8/2009,21:30,090117827I,02933 FOREST MANOR AV,NE14,NE,14,206989.33,1661572.61
65281,255,Under 50$,8/20/2009,8:30,090123605I,09184 MARIWAY CT,SW81,SW,81,143175.2,1649067.66
65282,255,Under 50$,8/20/2009,15:00,090123678I,00273 N MOUNT ST,SW13,SW,13,177758.3,1647256.62
65283,255,Under 50$,8/29/2009,16:00,090129635I,00950 PROSPECT ST,SE11,SE,11,194184.64,1640828.14
65284,255,Under 50$,9/12/2009,12:19,090136681I,05515 W WASHINGTON ST,SW62,SW,62,162977.76,1640776.72
65285,255,Under 50$,9/15/2009,18:00,090138451I,03707 N HARTMAN DR,NE33,NE,33,223558.71,1666512.89
65286,255,Under 50$,9/17/2009,21:00,090139668I,01534 E NAOMI ST,SE23,SE,23,196964.11,1637292.38
65287,255,Under 50$,9/18/2009,19:02,090140225I,08625 GUILFORD AV,ND72,ND,72,194728.25,1699372.4
65288,255,Under 50$,9/29/2009,7:45,090145890I,01617 N CENTENNIAL ST,NW21,NW,21,174393.1,1653973.17
65289,255,Under 50$,10/6/2009,8:30,090149737I,00045 S RIDGEVIEW DR,NE54,NE,54,218235.58,1647341.56
65290,255,Under 50$,10/19/2009,13:00,090157816I,01251 S SHEFFIELD AV,SW21,SW,21,178679.93,1640080.99
65291,255,Under 50$,10/29/2009,11:00,090161928I,01022 HOSBROOK ST,SE11,SE,11,194626.58,1641854.42
65292,255,Under 50$,11/11/2009,0:01,090169087I,00422 S ADDISON ST,SW13,SW,13,176986.86,1644036.19
65293,255,Under 50$,11/22/2009,16:00,090175155I,03600 E 10TH ST,NE21,NE,21,204945.48,1651388.19
65294,255,Under 50$,11/30/2009,7:00,090178517I,01815 E 34TH ST,ND23,ND,23,198228.28,1664734.32
65295,255,Under 50$,12/11/2009,1:10,090183823I,00732 S EMERSON AV,SE13,SE,13,211031.56,1642624.64
