OBJECTID,UCR,CRIME,DATE_,TIME,CASE,ADDRESS,BEAT,DIST,AT,X_COORD,Y_COORD
82050,245,50$ to 200$,5/21/2018,7:03,D180052729A,1560 CROFT CT,ND52,ND,52,182094.57,1697950.97
82051,245,50$ to 200$,5/22/2018,2:34,D180059350A,201 E WASHINGTON ST,DT22,DT,22,190984.02,1646151.81
82052,245,50$ to 200$,5/26/2018,20:17,D180055194A,933 W 27TH ST,NW12,NW,12,184772.84,1660177.81
82053,245,50$ to 200$,5/26/2018,22:30,D180055251A,3006 S HOLT RD,SW22,SW,22,170956.17,1629379.38
82054,245,50$ to 200$,5/27/2018,0:31,D180055261A,1545 N MERIDIAN ST,NE11,NE,11,190246.22,1653708.85
82055,245,50$ to 200$,5/29/2018,10:10,D180056062A,200 E WASHINGTON ST,DT21,DT,21,191223.67,1646454.56
82056,245,50$ to 200$,5/29/2018,22:08,D180056355A,318 E MCCARTY ST,DT22,DT,22,191422.42,1642368.49
82057,245,50$ to 200$,5/30/2018,13:46,D180056582A,3000 SOUTHEASTERN AVE,SE12,SE,12,202636.95,1643353.84
82058,245,50$ to 200$,5/31/2018,12:52,D180057027A,7358 CREEKBROOK DR,SE33,SE,33,196754.44,1607134
82059,245,50$ to 200$,6/1/2018,22:00,D180057749A,1306 E 52ND ST,ND42,ND,42,196258.21,1675552.76
82060,245,50$ to 200$,6/3/2018,16:55,D180058219A,6415 W WASHINGTON ST,SW32,SW,32,157866.54,1638635.81
82061,245,50$ to 200$,6/4/2018,10:00,D180058648A,2271 UNION ST,SE21,SE,21,190065.46,1634597.14
82062,245,50$ to 200$,6/5/2018,16:15,D180059153A,245 S RURAL ST,SE12,SE,12,201747.65,1644979.08
82063,245,50$ to 200$,6/8/2018,14:00,D180060539A,2639 DENISON ST,SW22,SW,22,167350.6,1631718.53
82064,245,50$ to 200$,6/9/2018,0:00,D180062012A,501 N CAPITOL AVE,DT11,DT,11,189053.34,1648849.07
82065,245,50$ to 200$,6/10/2018,10:36,D180060989A,1847 ELMHURST DR,NE61,NE,61,222700.09,1655591.21
82066,245,50$ to 200$,6/11/2018,7:30,D180061292A,250 LOCKWOOD CT,SW52,SW,52,188452.44,1606917.12
82067,245,50$ to 200$,6/11/2018,12:00,D180061382A,45 N SHERMAN DR,NE41,NE,41,205765.26,1647408.27
82068,245,50$ to 200$,6/11/2018,15:24,D180061474A,844 CAMP ST,DT11,DT,11,186468.13,1650666.84
82069,245,50$ to 200$,6/12/2018,14:00,D180063190A,709 S LYNHURST DR,SW21,SW,21,164177.93,1642426.1
82070,245,50$ to 200$,6/13/2018,14:24,D180062281A,200 E WASHINGTON ST,DT21,DT,21,191223.67,1646454.56
82071,245,50$ to 200$,6/15/2018,1:03,D180063082A,50 W WASHINGTON ST,DT11,DT,11,189542.85,1646367.69
82072,245,50$ to 200$,6/15/2018,9:00,D180068761A,658 N TEMPLE AVE,NE22,NE,22,200814.43,1649968.95
82073,245,50$ to 200$,6/17/2018,18:10,D180063850A,373 N HOLMES AVE,SW11,SW,11,176724.66,1648067
82074,245,50$ to 200$,6/18/2018,0:00,D180065172A,2710 W 16TH ST,NW21,NW,21,176586.13,1654009.83
82075,245,50$ to 200$,6/18/2018,10:30,D180064033A,1033 E WASHINGTON ST,SE11,SE,11,195234.32,1645996.71
82076,245,50$ to 200$,6/20/2018,23:30,D180065868A,1337 SADDLEBROOK CT W,ND51,ND,51,183386.71,1681992.53
82077,245,50$ to 200$,6/21/2018,0:00,D180065373A,825 DIVISION ST,SW12,SW,12,183067.59,1642253.5
82078,245,50$ to 200$,6/22/2018,0:01,D180065728A,1509 N CHESTER AVE,NE31,NE,31,206555.04,1653685.21
82079,245,50$ to 200$,6/23/2018,14:00,D180066303A,3815 N KITLEY AVE,ND31,ND,31,219042.31,1667992.44
82080,245,50$ to 200$,6/23/2018,19:30,D180066336A,1405 N SHADELAND AVE,NE61,NE,61,221879.39,1653525.97
82081,245,50$ to 200$,6/24/2018,10:21,D180066539A,4450 MARCY LN,ND13,ND,13,196674.05,1672069.09
82082,245,50$ to 200$,6/24/2018,18:00,D180066970A,120 N WORTH AVE,SW21,SW,21,162543.5,1646570.79
82083,245,50$ to 200$,6/25/2018,7:30,D180068786A,454 E NORTH ST N,DT21,DT,21,192463.42,1649216.39
82084,245,50$ to 200$,6/25/2018,9:45,D180066899A,6440 W 34TH ST,NW32,NW,32,158226.09,1664358.36
82085,245,50$ to 200$,6/25/2018,15:08,D180067020A,4180 N COLLEGE AVE,ND13,ND,13,193618.64,1669878.59
82086,245,50$ to 200$,7/1/2018,3:00,D180069745A,730 W 10TH ST,DT11,DT,11,186313.62,1651326.62
82087,245,50$ to 200$,7/2/2018,14:30,D180070264A,4711 EARLHAM DR,SE32,SE,32,201457.81,1620052.82
82088,245,50$ to 200$,7/2/2018,14:35,D180069857A,1726 E 91ST,ND53,ND,53,198105.45,1701777.75
82089,245,50$ to 200$,7/2/2018,22:23,D180070058A,E 10TH ST/N DENNY ST,NE31,NE,31,206108.1,1651480.82
82090,245,50$ to 200$,7/3/2018,5:40,D180070137A,341 N CHESTER AVE,NE41,NE,41,206764.39,1648422.47
82091,245,50$ to 200$,7/4/2018,11:00,D180073066A,407 CANAL VIEW CIR,DT11,DT,11,187836.37,1649683.11
82092,245,50$ to 200$,7/7/2018,10:41,D180071909A,8511 ADLINGTON CT,SW41,SW,41,146650.52,1603999.92
82093,245,50$ to 200$,7/8/2018,15:34,D180072352A,2030 W WASHINGTON ST,SW11,SW,11,179159.06,1646116.53
82094,245,50$ to 200$,7/10/2018,20:43,D180073314A,1164 WINFIELD AVE,SW11,SW,11,176058.78,1652479.7
82095,245,50$ to 200$,7/12/2018,18:45,D180074154A,1946 WILCOX ST,SW11,SW,11,179370.08,1648820.47
82096,245,50$ to 200$,7/14/2018,11:29,D180074829A,433 N DENNY ST,NE41,NE,41,206429.33,1648799.8
82097,245,50$ to 200$,7/17/2018,7:30,D180076004A,233 N EAST ST,DT21,DT,21,192571.17,1647464.67
82098,245,50$ to 200$,7/17/2018,13:00,D180076076A,5640 N ILLINOIS ST,ND41,ND,41,189675.61,1678565.51
82099,245,50$ to 200$,7/17/2018,13:30,D180076081A,5640 N ILLINOIS ST,ND41,ND,41,189675.61,1678565.51
82100,245,50$ to 200$,7/19/2018,13:50,D180078591A,680 TWIN AIRE DR,SE12,SE,12,201870.95,1642805.78
82101,245,50$ to 200$,7/19/2018,21:13,D180077151A,3059 BALTIMORE AVE,ND21,ND,21,199057.56,1662492.63
82102,245,50$ to 200$,7/20/2018,8:03,D180077277A,4001 BARNOR DR,ND31,ND,31,217387.21,1668877.68
82103,245,50$ to 200$,7/20/2018,14:32,D180077435A,6908 STRATTON SQ,ND51,ND,51,178480.7,1687537.37
82104,245,50$ to 200$,7/20/2018,22:31,D180077612A,BROOKVILLE RD/S EMERSON AVE,SE13,SE,13,211044.52,1644286.19
82105,245,50$ to 200$,7/22/2018,17:48,D180078279A,8914 BELLE UNION DR,SW41,SW,41,144295.97,1599183.88
82106,245,50$ to 200$,7/23/2018,1:07,D180078366A,1013 N LASALLE ST,NE21,NE,21,203682.07,1651536.15
82107,245,50$ to 200$,7/23/2018,7:00,D180078430A,2119 E 10TH ST,NE22,NE,22,199445.79,1651321.47
82108,245,50$ to 200$,7/24/2018,22:15,D180079240A,4129 CORDELL ST,NE52,NE,52,233599.27,1669884.17
82109,245,50$ to 200$,7/24/2018,23:02,D180079254A,1620 WALKER AVE,SE22,SE,22,197276.01,1634022.94
82110,245,50$ to 200$,7/26/2018,17:40,D180079980A,8403 N MICHIGAN RD,ND52,ND,52,172741.84,1697783.04
82111,245,50$ to 200$,7/27/2018,15:46,D180080334A,1226 N EWING ST,NE21,NE,21,204860.75,1652437.52
82112,245,50$ to 200$,7/27/2018,19:39,D180080419A,1 S CAPITOL AVE,DT12,DT,12,188960.44,1646236.36
82113,245,50$ to 200$,7/28/2018,12:00,D180081063A,2877 DRAPER ST,SE22,SE,22,197269.56,1630815.25
82114,245,50$ to 200$,7/30/2018,13:00,D180081366A,57 N RURAL ST,NE23,NE,23,201825.41,1647176.28
82115,245,50$ to 200$,7/31/2018,16:10,D180081819A,2960 S MERIDIAN ST,SW13,SW,13,189554.25,1630124
82116,245,50$ to 200$,8/1/2018,3:00,D180082193A,119 BETSY LN,SE23,SE,23,190601.71,1629450.29
82117,245,50$ to 200$,8/1/2018,15:00,D180082791A,890 BLAKE ST,DT11,DT,11,185708.68,1650727.67
82118,245,50$ to 200$,8/1/2018,22:22,D180082443A,4501 MANN VLG,SW23,SW,23,167296.73,1623479.14
82119,245,50$ to 200$,8/2/2018,5:06,D180082509A,2010 SOUTHEASTERN AV,SE12,SE,12,198653.97,1644751.54
82120,245,50$ to 200$,8/2/2018,16:04,D180082726A,3354 RALSTON AV,ND21,ND,21,197592.19,1664419.72
82121,245,50$ to 200$,8/3/2018,12:53,D180083085A,9277 GRANVILLE LN,NE62,NE,62,233351.56,1656522.76
82122,245,50$ to 200$,8/3/2018,99:99,D180085269A,2247 DANFORD SQ,ND51,ND,51,178179.68,1687269.31
82123,245,50$ to 200$,8/6/2018,12:10,D180084557A,401 W MERIDIAN SCHOOL RD,SW52,SW,52,187820.59,1603410.2
82124,245,50$ to 200$,8/7/2018,4:55,D180084827A,4521 MAREN DR,NW22,NW,22,168100.12,1660779.35
82125,245,50$ to 200$,8/8/2018,17:35,D180085298A,350 E NEW YORK ST,DT21,DT,21,191858.08,1647745.83
82126,245,50$ to 200$,8/16/2018,3:00,D180088315A,1642 COMER AVE,SE22,SE,22,197430.91,1633233.76
82127,245,50$ to 200$,8/17/2018,5:00,D180088858A,1214 HARLAN ST,SE12,SE,12,199020.39,1640139.4
82128,245,50$ to 200$,8/17/2018,11:30,D180091839A,3215 E SUMNER AVE,SE24,SE,24,203228.62,1627360.53
82129,245,50$ to 200$,8/17/2018,17:30,D180089065A,966 WOODRUFF PL E DR,NE22,NE,22,198715.99,1651162.86
82130,245,50$ to 200$,8/18/2018,8:00,D180092028A,3553 W MICHIGAN ST,SW11,SW,11,172648.72,1648776.52
82131,245,50$ to 200$,8/18/2018,17:00,D180089423A,8310 ROCKVILLE RD,SW31,SW,31,147629.8,1645597.3
82132,245,50$ to 200$,8/18/2018,99:99,D180091037A,200 E WASHINGTON ST,DT21,DT,21,191223.67,1646454.56
82133,245,50$ to 200$,8/19/2018,2:00,D180089576A,6301 N COLLEGE AVE,ND41,ND,41,193535.1,1683886.6
82134,245,50$ to 200$,8/19/2018,14:00,D180089723A,40 E ST CLAIR ST,DT21,DT,21,190346.38,1650414.59
82135,245,50$ to 200$,8/19/2018,19:36,D180089824A,1102 E 16TH ST,NE12,NE,12,195137.31,1654046.37
82136,245,50$ to 200$,8/20/2018,21:30,D180090295A,301 S GRAY ST,SE12,SE,12,203058.55,1644803.02
82137,245,50$ to 200$,8/23/2018,2:57,D180091246A,1717 LAMBERT ST,SW12,SW,12,180659.27,1639729.52
82138,245,50$ to 200$,8/23/2018,11:30,D180091747A,1409 E TERRACE AVE,SE11,SE,11,196411.39,1639467.78
82139,245,50$ to 200$,8/25/2018,5:00,D180093108A,4045 ST ANDREWS DR,SW23,SW,23,168917.51,1623419.81
82140,245,50$ to 200$,8/25/2018,14:00,D180093221A,501 N CAPITOL AVE,DT11,DT,11,189053.34,1648849.07
82141,245,50$ to 200$,8/27/2018,12:47,D180093059A,1524 E OHIO ST,NE22,NE,22,197141.24,1646978.47
82142,245,50$ to 200$,8/27/2018,13:30,D180093511A,920 W 10TH ST,NW11,NW,11,185519.74,1651332.89
82143,245,50$ to 200$,8/28/2018,19:00,D180094626A,755 LOCKEFIELD ST,DT11,DT,11,186093.94,1650124.82
82144,245,50$ to 200$,8/28/2018,23:00,D180094401A,1101 E 17TH ST,NE12,NE,12,195207.96,1654635.68
82145,245,50$ to 200$,8/30/2018,6:55,D180095132A,1 S CAPITOL AV,DT12,DT,12,188942.24,1646262.26
82146,245,50$ to 200$,8/30/2018,18:00,D180095023A,29 N RANDOLPH ST,NE22,NE,22,198389.46,1646650.33
82147,245,50$ to 200$,9/2/2018,6:28,D180095634A,350 W MARYLAND ST,DT12,DT,12,188045.85,1645809.16
82148,245,50$ to 200$,9/3/2018,20:50,D180096209A,208 N WARMAN AVE,SW11,SW,11,176288.31,1646747.52
82149,245,50$ to 200$,9/4/2018,2:00,D180096383A,1220 BRANDT DR,SW32,SW,32,156871.62,1639919.06
82150,245,50$ to 200$,9/5/2018,18:41,D180097115A,7040 CONSTITUTION DR,ND63,ND,63,222040.49,1691217.74
82151,245,50$ to 200$,9/6/2018,14:00,D180097415A,233 E WASHINGTON ST,DT22,DT,22,191134.1,1646147.02
82152,245,50$ to 200$,9/7/2018,0:01,D180099146A,433-1/2 E WASHINGTON ST,DT21,DT,21,190395.56,1646295.95
82153,245,50$ to 200$,9/11/2018,3:05,D180099874A,501 N CAPITOL AV,DT11,DT,11,189032.95,1648833.94
82154,245,50$ to 200$,9/11/2018,3:55,D180101062A,344 S RITTER AVE,NE42,NE,42,213568.61,1645073.63
82155,245,50$ to 200$,9/11/2018,8:20,D180099268A,339 N GRANT AVE,NE41,NE,41,207102.18,1648395.16
82156,245,50$ to 200$,9/11/2018,9:05,D180099290A,1450 WALDEMERE AVE,SW21,SW,21,161613.39,1638667.63
82157,245,50$ to 200$,9/12/2018,17:07,D180099946A,5380 W 81ST ST,NW62,NW,62,163149.53,1694892.41
82158,245,50$ to 200$,9/14/2018,0:00,D180100561A,725 N NEW JERSEY ST,DT21,DT,21,192229.86,1649911.34
82159,245,50$ to 200$,9/15/2018,16:34,D180101164A,737 INGOMAR ST,SW21,SW,21,162439.72,1642137.27
82160,245,50$ to 200$,9/17/2018,11:28,D180101794A,2123 N MERIDIAN ST,NE11,NE,11,190309.72,1656646.43
82161,245,50$ to 200$,9/19/2018,0:30,D180103903A,402 N MERIDIAN ST,DT11,DT,11,189866.65,1648361.74
82162,245,50$ to 200$,9/21/2018,21:00,D180103926A,25 N NEW JERSEY ST,DT21,DT,21,192022.59,1646291.91
82163,245,50$ to 200$,9/24/2018,12:00,D180104874A,295 SPICEWOOD DR,SE23,SE,23,191307.46,1626096.78
82164,245,50$ to 200$,9/26/2018,14:31,D180105484A,1201 INDIANA AVE,NW11,NW,11,183955.96,1652742.3
82165,245,50$ to 200$,9/26/2018,19:30,D180105624A,10162 JOHN JAY DR,NE53,NE,53,238073.01,1665425.49
82166,245,50$ to 200$,10/1/2018,10:00,D180114810A,500 S CAPITOL AVE,DT12,DT,12,188795.29,1643757.86
82167,245,50$ to 200$,10/3/2018,18:00,D180108379A,1125 BROOKSIDE AVE,NE21,NE,21,195892.05,1651419.13
82168,245,50$ to 200$,10/4/2018,22:33,D180108854A,1414 S WEST ST W,SW13,SW,13,187179.71,1639627.52
82169,245,50$ to 200$,10/6/2018,8:02,D180109361A,5229 W WASHINGTON ST,SW21,SW,21,164438.66,1641321.14
82170,245,50$ to 200$,10/6/2018,9:40,D180109389A,6010 CARVEL AVE,ND42,ND,42,195255.95,1681795.74
82171,245,50$ to 200$,10/7/2018,9:20,D180109751A,1913 PROSPECT ST,SE12,SE,12,198496.29,1640783.4
82172,245,50$ to 200$,10/14/2018,15:48,D180112545A,5225 RUSKIN PL W,NW31,NW,31,164262.03,1666728.94
82173,245,50$ to 200$,10/14/2018,17:50,D180112566A,501 W WASHINGTON ST,DT11,DT,11,187378.43,1646287.18
82174,245,50$ to 200$,10/17/2018,5:45,D180113782A,450 E OHIO ST,DT21,DT,21,192370.58,1647217.97
82175,245,50$ to 200$,10/20/2018,15:00,D180114840A,1128 E BRADBURY AVE,SE21,SE,21,195196.39,1634233.08
82176,245,50$ to 200$,10/23/2018,17:29,I180140639A,1145 S WEST ST,DT12,DT,12,187293.06,1640782.66
82177,245,50$ to 200$,10/25/2018,22:00,I180143031A,3775 S STATE AVE,SE24,SE,24,197817.68,1626312.34
82178,245,50$ to 200$,10/26/2018,7:59,I180141597A,E 86TH ST/N COLLEGE AVE,ND53,ND,53,193667.41,1699188.36
82179,245,50$ to 200$,10/26/2018,11:15,I180141647A,545 S RURAL ST,SE12,SE,12,201784.73,1642757.11
82180,245,50$ to 200$,10/31/2018,0:14,I180143322A,3248 WELCH DR,NW31,NW,31,166446.54,1663701.84
82181,245,50$ to 200$,11/5/2018,99:99,I180145472A,2626 E 46TH ST,ND42,ND,42,201028.99,1673055.66
82182,245,50$ to 200$,11/6/2018,5:30,I180145465A,200 E WASHINGTON ST,DT21,DT,21,191223.67,1646454.56
82183,245,50$ to 200$,11/7/2018,21:48,I180146129A,2302 E 34TH ST,ND21,ND,21,200029.68,1664864.17
82184,245,50$ to 200$,11/15/2018,14:41,I180148819A,4308 VILLAGE BEND LN,NW51,NW,51,168783.64,1670515.82
82185,245,50$ to 200$,11/17/2018,1:01,I180149337A,344 HARLAN ST,SE12,SE,12,198734.9,1644008.83
82186,245,50$ to 200$,11/17/2018,13:52,I180149510A,9012 SUNNY RIDGE DR,ND62,ND,62,213939.95,1701246.64
82187,245,50$ to 200$,11/17/2018,22:30,I180158120A,8921 TIMBERS WAY,SE34,SE,34,208381.71,1598863.01
82188,245,50$ to 200$,11/21/2018,14:00,I180151053A,920 E WESTFIELD BLVD,ND41,ND,41,194607.68,1684064.63
82189,245,50$ to 200$,11/21/2018,14:35,I180150938A,7340 CORDOVA DR,SW42,SW,42,159490.37,1606302.43
82190,245,50$ to 200$,11/28/2018,18:54,I180153411A,3269 W 86TH ST,ND52,ND,52,173789.62,1698985.8
82191,245,50$ to 200$,12/14/2018,18:00,I180160969A,1201 INDIANA AVE,NW11,NW,11,183955.96,1652742.3
82192,245,50$ to 200$,12/15/2018,23:00,I180160100A,8011 E 34TH ST,NE51,NE,51,227002.22,1664850.38
82193,245,50$ to 200$,12/16/2018,21:00,I180160329A,5219 E ST CLAIR ST,NE42,NE,42,211821.72,1649937.91
82194,245,50$ to 200$,12/18/2018,8:00,I180161894A,320 SANDRA LN,SE23,SE,23,191374.68,1629314.99
82195,245,50$ to 200$,12/22/2018,12:00,I180162611A,527 MARIWAY CIR,SW31,SW,31,143358.45,1648862.98
82196,245,50$ to 200$,12/27/2018,11:21,I180163920A,E OHIO ST  &  N RANDOLPH ST,NE22,NE,22,198310.16,1646852.49
82197,245,50$ to 200$,12/28/2018,14:16,I180164343A,10617 E WASHINGTON ST,NE63,NE,63,240587.9,1649018.6
82198,245,50$ to 200$,12/31/2018,99:99,I180165349A,2209 MARTHA ST,SW12,SW,12,178570.86,1638659.84
88377,255,Under 50$,4/6/2018,99:99,D180035278A,4433 W 34TH ST,NW22,NW,22,168527.94,1664271.88
88378,255,Under 50$,5/18/2018,5:36,D180051627A,441 E OHIO ST,DT21,DT,21,192427.35,1647090.57
88379,255,Under 50$,5/28/2018,16:00,D180055863A,9 N MERIDIAN ST,DT21,DT,21,189982.83,1646311.3
88380,255,Under 50$,6/29/2018,12:00,D180074558A,50 W WALNUT ST,DT11,DT,11,189729.23,1649814.75
88381,255,Under 50$,7/5/2018,9:00,D180071102A,721 N BELLEVIEW PL,SW11,SW,11,177602.58,1650029.96
88382,255,Under 50$,7/9/2018,22:00,D180073705A,1201 INDIANA AVE,NW11,NW,11,183955.96,1652742.3
88383,255,Under 50$,7/27/2018,13:38,D180080277A,360 E MARKET ST,DT21,DT,21,191794.31,1646728.1
88384,255,Under 50$,7/27/2018,16:45,D180080391A,1041 N ALTON AVE,SW11,SW,11,173468.37,1651569.3
88385,255,Under 50$,7/28/2018,11:56,D180080614A,623 N RURAL ST,NE23,NE,23,201652.04,1649744
88386,255,Under 50$,7/29/2018,22:27,D180081137A,2001 E 38TH ST,ND21,ND,21,199170.54,1667324.75
88387,255,Under 50$,8/30/2018,13:30,D180094516A,3179 EAGLEDALE DR,NW22,NW,22,170865.3,1663328.94
