OBJECTID,UCR,CRIME,DATE_,TIME,CASE,ADDRESS,BEAT,DIST,AT,X_COORD,Y_COORD
39424,245,50$ to 200$,6/2/2015,0:00,D150060465A,6850 W 16TH ST,NW70,NW,70,155621.44,1653546.92
39425,245,50$ to 200$,6/2/2015,20:06,D150060492A,4102 VILLAGE TRACE,NW60,NW,60,170633.66,1670818.77
39426,245,50$ to 200$,6/6/2015,12:28,D150062152A,1900 N ROCHESTER AVE,NW20,NW,20,172235.84,1655620.46
39427,245,50$ to 200$,6/6/2015,21:00,D150064347A,E 10TH ST & JEFFERSON AV,NE20,NE,20,199612.45,1651376.35
39428,245,50$ to 200$,6/7/2015,19:15,D150062646A,3553 FOUNDERS RD,ND70,ND,70,172516.71,1699559.3
39429,245,50$ to 200$,6/9/2015,21:00,D150064025A,702 LOCKEFIELD CT,DT10,DT,10,185815.38,1649986.08
39430,245,50$ to 200$,6/10/2015,8:00,D150064099A,3042 DANBURY RD,NW20,NW,20,170553.94,1662315.76
39431,245,50$ to 200$,6/10/2015,18:47,D150064068A,1010 CENTRAL AVE,DT20,DT,20,192395.2,1651401.81
39432,245,50$ to 200$,6/12/2015,16:00,D150065568A,2625 N MERIDIAN ST,ND10,ND,10,190742.49,1660166.77
39433,245,50$ to 200$,6/12/2015,99:99,D150065377A,1614 WOODLAWN AV,SE10,SE,10,197251.83,1641322.06
39434,245,50$ to 200$,6/14/2015,18:00,D150070858A,818 E 48TH ST,ND50,ND,50,194178.81,1673254.3
39435,245,50$ to 200$,6/15/2015,18:29,D150066153A,5128 E NORTH ST,NE50,NE,50,211259.13,1649334.34
39436,245,50$ to 200$,6/16/2015,10:38,D150066373A,1150 S MERIDIAN ST,DT30,DT,30,189498.66,1640780.61
39437,245,50$ to 200$,6/16/2015,11:00,D150066563A,7035 E 96TH ST,ND60,ND,60,221843.83,1704324.45
39438,245,50$ to 200$,6/16/2015,23:00,D150066921A,2534 ABALONE DR,SW50,SW,50,176981.52,1611747.62
39439,245,50$ to 200$,6/18/2015,9:00,D150067564A,2722 PALO VERDE CT,SE50,SE,50,201445.68,1601091.97
39440,245,50$ to 200$,6/22/2015,20:53,D150069248A,2910 DR M L KING JR ST,NW10,NW,10,185780.34,1661387.87
39441,245,50$ to 200$,6/23/2015,18:00,D150070343A,5748 BIG OAK DR,NW80,NW,80,166124.98,1679573.22
39442,245,50$ to 200$,6/24/2015,9:49,D150069932A,8758 ROUTIERS CT,NE60,NE,60,230618.5,1660168.15
39443,245,50$ to 200$,6/26/2015,12:00,D150071094A,4308 CARROLLTON AVE,ND10,ND,10,194116.15,1670696.76
39444,245,50$ to 200$,6/27/2015,8:38,D150071317A,3481 OLIVER AVE,SW60,SW,60,172588.16,1642803.42
39445,245,50$ to 200$,6/30/2015,8:52,D150072452A,3123 S RYBOLT AVE,SW70,SW,70,169023.86,1628599.32
39446,245,50$ to 200$,6/30/2015,13:09,D150072586A,811 BROKEN BOW TR,SW80,SW,80,150271.72,1649858.99
39447,245,50$ to 200$,7/1/2015,10:39,D150073013A,5805 E 56TH ST,ND30,ND,30,215127.47,1677797.66
39448,245,50$ to 200$,7/1/2015,22:01,D150073321A,5124 W CAVEN ST,SW60,SW,60,164898.79,1637301.92
39449,245,50$ to 200$,7/3/2015,4:07,D150073850A,914 N PARKER AVE,NE20,NE,20,202282.79,1650807.12
39450,245,50$ to 200$,7/3/2015,17:50,D150083117A,2938 STATION ST,NE10,NE,10,205159.16,1661612.39
39451,245,50$ to 200$,7/3/2015,21:00,D150073911A,3193 DENNISTON ST,SW70,SW,70,167292.42,1628456.74
39452,245,50$ to 200$,7/4/2015,17:00,D150074432A,N PARK AVE & ST CLAIR ST,DT20,DT,20,193025.5,1650109.2
39453,245,50$ to 200$,7/7/2015,7:52,D150075521A,627 S SHERMAN DR,SE10,SE,10,205711.94,1643152.43
39454,245,50$ to 200$,7/8/2015,23:27,D150076320A,4713 ABLE DR,SE30,SE,30,197439.23,1620899.23
39455,245,50$ to 200$,7/9/2015,10:00,D150076464A,630 N COLLEGE AVE,DT20,DT,20,193530.47,1649270.45
39456,245,50$ to 200$,7/9/2015,11:00,D150076480A,W WASHINGTON ST & S ILLINOIS S,DT10,DT,10,189432.08,1646245.75
39457,245,50$ to 200$,7/10/2015,22:48,D150077350A,PROSPECT ST & S KEYSTONE AVE,SE10,SE,10,200281.02,1640842.57
39458,245,50$ to 200$,7/11/2015,19:00,D150077678A,6025 W 10TH ST,SW60,SW,60,160000.64,1650987.93
39459,245,50$ to 200$,7/12/2015,21:11,D150078078A,401 N SENATE AVE,DT10,DT,10,188496.43,1648333.91
39460,245,50$ to 200$,7/13/2015,20:25,D150078551A,5744 MILHOUSE RD,SW70,SW,70,160495.35,1613731.58
39461,245,50$ to 200$,7/14/2015,14:07,D150078802A,3402 N FACULTY DR,NW30,NW,30,159698.85,1664365.06
39462,245,50$ to 200$,7/15/2015,17:31,D150079398A,333 S RANDOLPH ST,SE10,SE,10,198327.48,1644046.77
39463,245,50$ to 200$,7/15/2015,20:00,D150079666A,5233 EMERSON VILLAGE LN,SE40,SE,40,212183.6,1617448.32
39464,245,50$ to 200$,7/15/2015,23:00,D150079624A,2105 BOULEVARD PL,NW10,NW,10,188623.7,1656454.52
39465,245,50$ to 200$,7/16/2015,15:08,D150079817A,1102 FAIRFIELD AVE,ND10,ND,10,195222.94,1666121.48
39466,245,50$ to 200$,7/17/2015,11:23,D150080182A,3700 E 30TH ST,ND20,ND,20,205183.51,1662084.03
39467,245,50$ to 200$,7/17/2015,17:20,D150080373A,2822 E WASHINGTON ST,NE20,NE,20,201917.15,1646681.15
39468,245,50$ to 200$,7/20/2015,12:09,D150081447A,3021 W WASHINGTON ST,SW10,SW,10,175170.66,1645377.22
39469,245,50$ to 200$,7/21/2015,18:15,D150082116A,1640 E WASHINGTON ST,NE20,NE,20,197568.08,1646544.23
39470,245,50$ to 200$,7/22/2015,99:99,D150085794A,2522 E ST CLAIR ST,NE20,NE,20,200840.89,1650075.89
39471,245,50$ to 200$,7/23/2015,13:34,D150082999A,E 33RD ST & N MERIDIAN ST,ND10,ND,10,190407.21,1663930.4
39472,245,50$ to 200$,7/26/2015,12:53,D150084276A,202 N ALABAMA ST,DT20,DT,20,191398.18,1647360.84
39473,245,50$ to 200$,7/27/2015,7:04,D150084519A,2500 N EMERSON AVE,NE30,NE,30,210986.34,1659474.27
39474,245,50$ to 200$,7/27/2015,14:07,D150084697A,3012 EASTERN AVE,ND20,ND,20,201237.55,1662141
39475,245,50$ to 200$,7/28/2015,7:15,D150085169A,901 FORT WAYNE AVE,DT20,DT,20,191852.52,1650580.04
39476,245,50$ to 200$,7/28/2015,12:45,D150085164A,2236 E 10TH ST,NE20,NE,20,199784.98,1651469.32
39477,245,50$ to 200$,7/29/2015,18:59,D150085858A,N SHERMAN DR & E NEW YORK ST,NE20,NE,20,205664.71,1647963.33
39478,245,50$ to 200$,7/31/2015,18:30,D150086853A,3527 HILLSIDE AVE,ND20,ND,20,199603.56,1665702.13
39479,245,50$ to 200$,8/2/2015,19:26,D150087598A,3241 DOGWOOD CR N,ND70,ND,70,173344.87,1696815.3
39480,245,50$ to 200$,8/8/2015,15:12,D150090209A,2862 DR MARTIN LUTHER KING JR ST,NW10,NW,10,185886.57,1661096.46
39481,245,50$ to 200$,8/11/2015,11:30,D150091529A,329 PARKWAY,SE20,SE,20,191598.78,1639621.01
39482,245,50$ to 200$,8/11/2015,16:24,D150091524A,2625 N MERIDIAN ST,ND10,ND,10,190742.49,1660166.77
39483,245,50$ to 200$,8/13/2015,2:00,D150092465A,2316 HARLAN ST,SE20,SE,20,199458.08,1634759.49
39484,245,50$ to 200$,8/13/2015,13:01,D150092365A,1101 N CONCORD ST,SW10,SW,10,175221.7,1651783.72
39485,245,50$ to 200$,8/15/2015,12:00,D150098759A,8730 S KEYSTONE AVE,SE50,SE,50,200076.99,1599599.35
39486,245,50$ to 200$,8/16/2015,18:00,D150093994A,404 N NEW JERSEY ST,DT20,DT,20,192032.05,1648269.74
39487,245,50$ to 200$,8/17/2015,15:49,D150094146A,2237 WINDSONG DR,NE60,NE,60,237602.79,1658059.96
39488,245,50$ to 200$,8/18/2015,17:00,D150094711A,2630 E STOP 11 RD,SE50,SE,50,201044.75,1603644.44
39489,245,50$ to 200$,8/21/2015,9:00,D150097578A,410 N MERIDIAN ST,DT10,DT,10,189870.5,1648466.76
39490,245,50$ to 200$,8/21/2015,15:00,D150096261A,49 MARYLAND ST,DT30,DT,30,189671.4,1645695.63
39491,245,50$ to 200$,8/21/2015,19:30,D150096251A,621 JEFFERSON AVE,NE20,NE,20,199629.94,1649647.75
39492,245,50$ to 200$,8/22/2015,19:00,D150096880A,8549 MADISON AVE,SE50,SE,50,200657.2,1600839.59
39493,245,50$ to 200$,8/23/2015,4:40,D150096711A,7838 BROOKFIELD CT,NE70,NE,70,226132.56,1668378.99
39494,245,50$ to 200$,8/23/2015,15:00,D150096942A,155 S DELAWARE ST,DT40,DT,40,190949.27,1645251.64
39495,245,50$ to 200$,8/24/2015,16:00,D150097598A,1810 NATIONAL AVE,SE30,SE,30,198218.7,1626151.84
39496,245,50$ to 200$,8/24/2015,17:48,D150097844A,4351 DECLARATION DR,SE30,SE,30,190583.67,1623245.23
39497,245,50$ to 200$,8/25/2015,17:06,D150097837A,441 HIGHLAND AVE,NE20,NE,20,195832.57,1648549.74
39498,245,50$ to 200$,8/26/2015,16:00,D150098701A,706 S WORTH AV,SW60,SW,60,162681.48,1642464.74
39499,245,50$ to 200$,8/27/2015,2:19,D150098479A,2950 COLD SPRING RD,NW20,NW,20,177400.83,1661474.11
39500,245,50$ to 200$,8/28/2015,16:30,D150099228A,755 LOCKEFIELD ST,DT10,DT,10,186109.8,1650137.87
39501,245,50$ to 200$,8/30/2015,0:01,D150100258A,2813 CARLA CT,NE60,NE,60,231516.74,1661051.51
39502,245,50$ to 200$,9/1/2015,9:30,D150100901A,6755 ORINOCO AVE,SE50,SE,50,196305.35,1610480.4
39503,245,50$ to 200$,9/3/2015,15:15,D150101852A,N MERIDIAN ST & W WABASH ST,DT20,DT,20,189970.92,1647088.52
39504,245,50$ to 200$,9/7/2015,19:09,D150103533A,N SHERMAN DR & E 34TH ST,ND20,ND,20,205609.72,1664759.44
39505,245,50$ to 200$,9/7/2015,19:49,D150103571A,3523 HILLSIDE AV,ND20,ND,20,199623.77,1665536.01
39506,245,50$ to 200$,9/9/2015,19:00,D150104919A,10515 PATOKA RD,SE40,SE,40,240200.01,1621154.22
39507,245,50$ to 200$,9/9/2015,20:40,D150104524A,6261 KENTSTONE DR,NW60,NW,60,172377.73,1683856.24
39508,245,50$ to 200$,9/10/2015,12:19,D150104757A,3045 RUCKLE ST,ND10,ND,10,192760.31,1662256.72
39509,245,50$ to 200$,9/10/2015,21:00,D150105373A,124 E SOUTHERN AV,SE20,SE,20,190510.7,1632673.98
39510,245,50$ to 200$,9/11/2015,21:00,D150105491A,49 W WASHINGTON ST,DT30,DT,30,189697.26,1646215.98
39511,245,50$ to 200$,9/12/2015,17:00,D150105740A,1610 E WASHINGTON ST,NE20,NE,20,197387.24,1646374.19
39512,245,50$ to 200$,9/12/2015,20:00,D150105793A,222 E MARKET ST,DT20,DT,20,191237.87,1646859.63
39513,245,50$ to 200$,9/13/2015,16:38,D150106079A,1852 CALVIN ST,SE20,SE,20,200642.33,1637132.48
39514,245,50$ to 200$,9/14/2015,20:47,D150106636A,2442 N GOODLET AVE,NW20,NW,20,174275.83,1658895.14
39515,245,50$ to 200$,9/15/2015,9:24,D150106822A,3221 W 86TH ST,ND70,ND,70,173933.36,1699007.77
39516,245,50$ to 200$,9/15/2015,16:36,D150107021A,950 W WALNUT ST,DT10,DT,10,185065.09,1650019.63
39517,245,50$ to 200$,9/18/2015,22:00,D150108577A,2522 E ST CLAIR ST,NE20,NE,20,200840.89,1650075.89
39518,245,50$ to 200$,9/19/2015,13:00,D150108715A,100 E OHIO ST,DT20,DT,20,190493.29,1647263.21
39519,245,50$ to 200$,9/20/2015,20:00,D150109323A,215 W NORTH ST,DT10,DT,10,188758.14,1649324.34
39520,245,50$ to 200$,9/21/2015,17:41,D150109537A,2121 W MICHIGAN ST,SW10,SW,10,178694.68,1648715.77
39521,245,50$ to 200$,9/23/2015,7:00,D150110190A,2122 E 10TH ST,NE20,NE,20,199452.72,1651471.17
39522,245,50$ to 200$,9/23/2015,17:00,D150110468A,5009 PIKE CREEK,NW80,NW,80,164606.02,1674384.92
39523,245,50$ to 200$,9/24/2015,18:00,D150111173A,401 N ILLINOIS ST,DT10,DT,10,189581.38,1648418.04
39524,245,50$ to 200$,9/27/2015,13:45,D150112057A,4140 N HIGH SCHOOL RD,NW30,NW,30,158494.62,1669240.18
39525,245,50$ to 200$,10/1/2015,12:00,D150113964A,335 W 9TH ST,DT10,DT,10,188432.15,1650716.68
39526,245,50$ to 200$,10/2/2015,0:14,D150114465A,2101 LEXINGTON AVE,SE10,SE,10,198945.71,1642169.12
39527,245,50$ to 200$,10/8/2015,14:00,D150126433A,3000 N MERIDIAN ST,ND10,ND,10,190396.35,1661957.22
39528,245,50$ to 200$,10/9/2015,14:55,D150117414A,4711 CHANTILLY DR,SW70,SW,70,166346.83,1622347.14
39529,245,50$ to 200$,10/10/2015,1:00,D150119732A,2908 BARBARY LN,ND50,ND,50,202076.97,1674195.72
39530,245,50$ to 200$,10/11/2015,12:00,D150125525A,4000 N MICHIGAN RD,NW10,NW,10,183196.03,1668551.18
39531,245,50$ to 200$,10/11/2015,12:00,D150118512A,940 W 10TH ST,DT10,DT,10,185408.85,1651293.83
39532,245,50$ to 200$,10/14/2015,13:00,D150119528A,127 S ARLINGTON AV,NE50,NE,50,216387.13,1646879.63
39533,245,50$ to 200$,10/14/2015,20:45,D150119723A,14 E WASHINGTON ST,DT20,DT,20,190093.93,1646247.25
39534,245,50$ to 200$,10/16/2015,20:14,D150120583A,1538 S EAST ST,SE20,SE,20,192304.43,1638574.19
39535,245,50$ to 200$,10/18/2015,8:30,D150121074A,306 N DELAWARE ST,DT20,DT,20,191005.29,1647759.99
39536,245,50$ to 200$,10/21/2015,3:30,D150122498A,4450 MOLLER RD,NW30,NW,30,162101.05,1671756.32
39537,245,50$ to 200$,10/21/2015,9:00,D150122405A,8520 E EDGEWOOD AV,SE40,SE,40,229997.02,1614906.43
39538,245,50$ to 200$,10/21/2015,10:15,D150122353A,101 W MARYLAND ST,DT30,DT,30,189214.33,1645628.31
39539,245,50$ to 200$,10/21/2015,14:21,D150122460A,548 S COLE ST,SW60,SW,60,166440.28,1643158.39
39540,245,50$ to 200$,10/30/2015,11:39,D150126291A,215 E 32ND ST,ND10,ND,10,191630.44,1663221.32
39541,245,50$ to 200$,10/31/2015,16:51,D150126803A,1610 E WASHINGTON ST,NE20,NE,20,197387.24,1646374.19
39542,245,50$ to 200$,11/2/2015,10:48,D150127487A,1238 W 29TH ST,NW10,NW,10,182767.49,1661351.09
39543,245,50$ to 200$,11/2/2015,19:28,D150127713A,5319 WETHERBY CT,NW60,NW,60,167123.24,1676032.46
39544,245,50$ to 200$,11/4/2015,9:46,D150128323A,910 W 10TH ST,NW10,NW,10,185577.42,1651312.38
39545,245,50$ to 200$,11/5/2015,19:00,D150129359A,910 W 10TH ST,NW10,NW,10,185577.42,1651312.38
39546,245,50$ to 200$,11/5/2015,19:54,D150129062A,1002 N TIBBS AVE,SW10,SW,10,173671.94,1651238.59
39547,245,50$ to 200$,11/11/2015,11:30,D150131295A,524 E 16TH ST,NE10,NE,10,192539.23,1654008.93
39548,245,50$ to 200$,11/11/2015,18:30,D150131700A,8535 SEDONA RIDGE LN,SE40,SE,40,229815.72,1626177.66
39549,245,50$ to 200$,11/11/2015,19:00,D150131675A,3731 N SHADELAND,NE30,NE,30,221598.1,1666987.52
39550,245,50$ to 200$,11/12/2015,9:00,D150131804A,7929 ESTELLE ST,SE50,SE,50,197355.1,1604018.2
39551,245,50$ to 200$,11/16/2015,17:14,D150133364A,6613 AVALON FOREST DR,ND60,ND,60,219893.73,1689992.7
39552,245,50$ to 200$,11/20/2015,7:36,D150134856A,5849 JULIAN AVE,NE50,NE,50,215576.21,1646848.44
39553,245,50$ to 200$,11/20/2015,15:00,D150135029A,10202 E WASHINGTON ST,NE60,NE,60,238257.12,1648943.87
39554,245,50$ to 200$,11/24/2015,0:00,D150137010A,1130 EVERGREEN CT,ND70,ND,70,195468.02,1700925.58
39555,245,50$ to 200$,11/24/2015,22:30,D150136917A,901 E 42ND ST,ND10,ND,10,194519.02,1669909.51
39556,245,50$ to 200$,11/27/2015,22:00,D150137760A,921 FORT WAYNE AV,DT20,DT,20,192001.22,1650774.43
39557,245,50$ to 200$,12/1/2015,17:40,D150139163A,1530 PARK VISTA CT,NE60,NE,60,237323.77,1653930.18
39558,245,50$ to 200$,12/4/2015,21:16,D150140558A,434 S PARKER AVE,SE10,SE,10,202308.24,1643857.22
39559,245,50$ to 200$,12/22/2015,18:15,D150147961A,801 S STATE AVE,SE10,SE,10,197649.35,1642180.39
39560,245,50$ to 200$,12/28/2015,11:40,D150149729A,7838 ISLAND CLUB DR,NW70,NW,70,150219.36,1663236.17
46028,255,Under 50$,8/1/2014,0:01,D140101770A,8515 FAYWOOD DR,SE40,SE,40,229481.43,1627027.62
46029,255,Under 50$,1/26/2015,11:33,D150009323A,6218 CHURCHMAN WAY,SE40,SE,40,217894.05,1622697.18
46030,255,Under 50$,3/16/2015,2:00,D150027247A,4731 E 17TH ST,NE30,NE,30,209113.59,1654421.21
46031,255,Under 50$,4/30/2015,12:21,D150046043A,3130 MADISON AVE,SE30,SE,30,192405.49,1629099.38
46032,255,Under 50$,5/3/2015,3:00,D150047649A,50 W WASHINGTON ST,DT10,DT,10,189693.59,1646256.12
46033,255,Under 50$,5/19/2015,9:23,D150054040A,4317 E WASHINGTON ST,SE10,SE,10,207754.77,1647030.04
46034,255,Under 50$,5/30/2015,99:99,D150059342A,4532 CANDLETREE CR,NW60,NW,60,167836.11,1671661.18
46035,255,Under 50$,6/9/2015,14:57,D150105693A,1910 E STOP 13 RD,SE50,SE,50,198265.67,1599382.04
46036,255,Under 50$,6/25/2015,19:00,D150070771A,6006 W 38TH ST,NW30,NW,30,159853.54,1667023.69
46037,255,Under 50$,7/1/2015,11:35,D150073040A,5529 EPPERSON CT,SW70,SW,70,162018.43,1612956.84
46038,255,Under 50$,7/1/2015,17:33,D150073226A,4401 E 10TH ST,NE50,NE,50,207562.9,1650904.26
46039,255,Under 50$,7/12/2015,21:02,D150078074A,1765 HANDBALL LN,ND70,ND,70,180957.81,1703037.31
46040,255,Under 50$,7/18/2015,11:00,D150080597A,543 N TACOMA AVE,NE20,NE,20,200601.56,1649234.01
46041,255,Under 50$,7/30/2015,19:00,D150086347A,502 N CAPITOL AVE,DT10,DT,10,189003.82,1648856.62
46042,255,Under 50$,8/19/2015,15:30,D150095072A,615 N PARKER AVE,NE20,NE,20,202301.02,1649645.72
46043,255,Under 50$,8/31/2015,3:05,D150100153A,SHELBY ST & E RAYMOND ST,SE20,SE,20,195042.64,1635451.29
46044,255,Under 50$,9/11/2015,13:58,D150105265A,6904 JACKSON ST,SW80,SW,80,154424.14,1644498.5
46045,255,Under 50$,9/28/2015,17:21,D150112606A,2526 MARS HILL ST,SW60,SW,60,170000.85,1632559.09
46046,255,Under 50$,10/5/2015,19:41,D150115693A,801 WALLACE AVE,NE50,NE,50,209423.87,1650462.28
46047,255,Under 50$,10/9/2015,9:00,D150117377A,3503 IDLEWOOD TE,NW70,NW,70,155544.92,1664995.57
46048,255,Under 50$,10/16/2015,21:00,D150120772A,848 S BELLEVIEW PL,SW20,SW,20,177246.77,1641807.4
46049,255,Under 50$,11/8/2015,13:40,D150130126A,137 E OHIO ST,DT20,DT,20,190709.78,1647215.41
46050,255,Under 50$,12/3/2015,13:00,D150139992A,715 E 38TH ST,ND10,ND,10,193996.54,1667219.43
